"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y"
10,262.44476820636237,292.3895366265304,,,444.72588469992405,93.2593722378607,488.91349896294327,198.67609080971098,392.91960986173115,100.18663532164211,396.11054660732384,106.23883518162489,57.154624779307404,521.021252898793,198.0452374896116,461.00769478013535,443.7202842342687,587.1839611054183,484.3660731032109,139.0327371661509,446.16182660872227,112.54176808504492
11,259.4025542918257,290.46330719655873,,,444.6438732722263,91.22487384652192,487.01953650339965,199.4236306283646,391.71709045392294,98.54351126896753,396.66458882849366,104.27951213633749,58.443950220240836,519.4453247640118,197.49920749277447,462.9692657885842,444.45863389825587,585.2863970479165,484.5793899211618,137.0077913609965,448.00491546432386,113.4071772651386
12,256.36034037728905,288.53707776658706,,,444.5617264004059,89.1870154252779,485.1224461128975,200.17240502953584,392.79661603884267,96.81312415473884,397.21954606559063,102.31695321529111,59.73540501750974,517.866793940684,196.95227571241847,464.9340763853649,445.19820296696804,583.3856991113181,486.6081884688282,137.21657715211208,449.8510482317315,114.27401569223377
13,253.3181264627524,286.6108483366154,,,444.4794375543633,87.14563497869067,483.22207698606894,200.92247353553287,393.87800736498815,95.07974641701719,396.0210892240921,100.66235151670709,61.02909183270403,516.2855349466909,196.40439867130667,466.90228275912614,445.9390502309542,581.481716203481,487.9456277215994,135.6721478636568,451.84562884393,114.71634335735739
14,250.27591254821573,284.6846189066437,,,444.3968860220734,85.09773794334718,482.5563248221896,202.86089327313925,394.9628507583702,93.34083531098351,394.81880661342296,99.00246792231424,62.326908414580515,514.6992281848511,195.85477267185058,468.8767721319955,446.6822624617248,579.571655313644,489.28733640960075,134.12278837683854,453.8465766482962,115.1600830412421
15,247.23369863367907,282.75838947667205,,,444.3141951522429,83.04638429213922,481.88944894483654,204.80258484145853,396.0495252432668,91.5989891219782,393.61449468727847,97.33978263434669,63.62691556234419,513.1102439187109,195.30421896659854,470.85459421699477,445.3669446129437,577.9953214216797,490.63130974834206,132.5708137484924,455.85090182359716,115.60457170693817
16,244.1914847191424,280.8321600467004,,,444.2313553398936,80.99133574957841,481.221371892878,206.74777377815278,397.13815704262026,89.8540055254284,392.40801355851045,95.67410252318548,64.92926427864533,511.5183975794118,194.75267360584934,472.8359787485351,444.04925761804157,576.4161482423681,491.97770384737737,131.0160437086234,457.8588371827171,116.049860984136
17,241.14927080460575,278.9059306167287,,,444.1483272249705,78.93161589115238,480.5517762398415,208.6973843096428,398.229263402983,88.10505541938245,391.19878998628127,94.00463616670281,66.2345733543222,509.9229328257999,194.1998745313602,474.8218671508141,442.2775788988582,575.3623484136268,493.3271584250269,129.4577395323077,458.7501185541086,114.19110949992067
18,238.1070568900691,276.97970118675704,,,442.9883560737069,77.2232151807964,479.8810134510315,210.65039310124016,399.8748322050191,86.85755015820152,389.9874586821949,92.33225985419145,67.54215764327265,508.3246871043294,193.64611190286277,476.81121704718436,440.3168433227395,574.7145196866851,494.96981616402974,130.7090754629845,460.32746223225683,112.85838560506677
19,235.06484297553243,275.05347175678537,,,441.8262436889788,75.51166087065678,479.20901247648857,212.60700702368607,401.5234386231055,85.6077420811192,388.7738913370467,90.65679644065902,68.85215565021429,506.7234911222258,193.09132706353694,478.80423915778675,438.35248835261604,574.0654951088399,496.6155061454444,131.96272128073656,461.9077175871867,111.52320158609739
20,232.02262906099577,273.1272423268137,,,440.6596962560214,73.79357463984206,478.534446899097,214.57108810440883,403.1783367295617,84.35316427679524,387.5556925726175,88.97493884258544,70.16715309130487,505.11618438741135,192.53442496124097,480.8048673737012,436.38063668153103,573.4139936145253,498.267476685034,133.22115147195998,463.4940037776932,110.18292201389494
21,228.9804151464591,271.20101289684203,,,439.4920450647439,72.07386279834208,477.85924306444525,216.5370275500578,404.8348006596632,83.09739942199174,386.33634117865626,87.2914899124626,71.4833947504405,503.50735685873,191.97699593195384,482.807388534537,434.4069192931795,572.7618756856155,499.9210102782776,134.48077235869613,465.5008446056651,109.64125051430143
22,225.93820123192245,269.27478346687036,,,438.0600176305715,70.56356335012063,477.1831889761477,218.50544261432051,406.493350499861,81.84005323931166,385.1154543106425,85.6059210912536,72.8012938931567,501.89650340631783,191.4188649575057,484.8124313796857,433.98440794091533,570.7239377197469,501.5766260915768,135.74197942903544,467.5102125575114,109.09889691229124
23,222.8959873173858,267.3485540368987,,,436.6258311583699,69.05098685477957,476.5061156151381,220.47682541710526,408.15440090121626,80.58081138189833,383.89272673684724,83.91781097293048,74.12118000504672,500.28322130360175,190.85989250057588,486.8204971863011,433.561259577058,568.6829271971211,503.2347380424621,137.00508799508816,469.522609991698,108.55572561501623
24,219.85377340284913,265.422324606927,,,435.1892732784922,67.53590933493344,475.8279227226055,222.45146787433646,409.81819782664536,79.31948738533177,382.66797739976624,82.22690958766239,75.44324853053362,498.66727166103897,190.2999957903493,488.8318833022071,433.13741154318035,566.6385418915684,504.89559165873357,138.27028509384385,471.538334897462,108.01165619144537
25,217.3739572303271,262.6485751096058,,,433.7502988943028,66.01828322904669,475.14858900861907,224.42943197427954,411.4847935063052,78.05604165394423,381.44116785188885,80.53316385442523,76.76754097218631,497.04860375050146,189.73915725046635,490.84665286913133,432.7128505337827,564.5907176254456,506.55923907815145,139.53761044255526,473.557450552735,107.4666715620716
26,214.8941410578051,259.8748256122846,,,432.3092216690076,64.49843934458534,474.4682625522503,226.41028656640984,413.15382466080075,76.79074958974627,380.2125655093832,78.83694297069913,78.65433707649755,496.139412096803,189.17749913078524,492.8643667138069,432.2876690933668,562.5399007771813,508.2253176639733,140.8067877935448,475.57951683690305,106.92089052096648
27,212.41432488528307,257.1010761149634,,,430.8653221611923,62.975618916776256,473.7866037082536,228.3950205698529,414.82612453495284,75.52297951006585,378.9815570065034,77.13740011750015,80.54482838296094,495.2284398336642,188.87703678301287,494.94127552778815,431.86165495493435,560.4850674997892,509.89465918698374,142.0784507691697,477.6055432435602,106.37404059315278
28,209.93450871276104,254.3273266176422,,,429.41890503852846,61.45014326587171,473.10375630894686,230.3832151990323,416.50134026784133,74.25299891867057,377.74840209020033,75.43489390410903,82.43861599152736,494.31587917930847,188.57605054250138,497.02180568552694,431.43489800890706,558.4266513700294,511.56691141048464,143.35233104424825,479.63510227429356,105.82623716581179
29,207.45469254023902,251.553577120321,,,427.9694262130371,59.92143856503369,472.4194634926988,232.3756183383451,418.180102012918,72.98033009640007,376.51263689375406,73.72878391141678,84.33641227420655,493.4013868625768,188.27442718949365,499.10673980458984,431.4008523493869,556.3202877212308,513.2427033731665,144.62890780485577,481.66895737323966,105.27727417579959
30,204.974876367717,248.7798276229998,,,426.5177603745947,58.3904273130959,471.73413819689665,234.3710276695337,419.86139671923115,71.70574103690518,375.2750071412746,72.0200996937105,86.23707200337122,492.48551473504347,187.9723487389931,501.1948197287795,431.36675532085263,554.2107459338499,514.9210238161967,145.907410699091,483.7058812079021,104.72748289554426
31,202.49506019519498,246.00607812567858,,,425.0638172933258,56.8570143483821,471.04773782439827,236.3695672194441,421.5453288894894,70.42915251671104,374.0354359065332,70.30873504585675,88.14071331660237,491.5682058696761,187.66979641498378,503.2861752449839,429.76524603523933,552.8321691996721,516.6019770574151,147.18791919369747,485.74600038550625,104.17682915216838
32,200.01524402267296,243.23232862835738,,,423.6038807978198,55.31728038031363,470.35850798641536,238.37634510794305,423.23620253027264,69.14730166960017,372.7907549367671,68.59031584588358,90.05220178086454,490.6471156925886,187.3659969160131,505.3861517038423,428.1571350410193,551.4479097248615,518.2898594894785,148.4737061740585,487.7945293003842,103.62390551526791
33,197.53542785015094,240.45857913103617,,,422.1399784796625,53.77336382494342,469.66740590035056,240.38857427821404,424.93166931946035,67.86196875793331,371.5426928720022,66.86722867178375,91.96888267936785,489.72352343386996,187.06137216543854,507.49183261233486,426.54465571774773,550.0598899991103,519.9823269445224,149.76298591122577,489.84862291098517,103.06947989722622
34,195.05561167762892,237.68482963371497,,,420.661138678838,52.21369333128142,468.96925189196565,242.42133599220773,426.6444364472446,66.56352046428265,370.28189573247937,65.12655932401158,93.90512115855455,488.7905069511542,186.75363906065533,509.61899963481403,424.9157228499713,548.6577070875113,521.6920641333188,151.06542130330817,491.9236762450079,102.50939698705714
35,192.5757955051069,234.91108013639376,,,419.1777050883733,50.64917795979565,470.9320599244156,243.3133383423639,428.362524024129,65.26103873961641,369.0171821194922,63.38048285316064,95.84737426641279,487.85459219544765,186.4449500300525,511.7527743762804,423.2817299514002,547.2511685091731,523.4071123591735,152.37190251171756,494.0051754148159,101.94757426499706
36,192.72283261617733,231.32655498551384,,,417.6913785963267,49.08161156599101,472.7731021431143,244.44338010659848,430.0839621104673,63.95601699464465,369.1192763680667,61.222704457598844,97.79341503765163,486.916852275949,188.50187133070253,512.412702859434,421.64455053968055,545.841886985209,525.1255051673254,153.6809315399814,495.06251692179495,100.06383867379418
37,192.86986972724776,227.7420298346339,,,416.2023893620893,47.511236889352205,474.61744257443104,245.57544633174325,431.8084841395637,62.64865731350693,369.2215535176826,59.06106041905558,99.74294212558753,485.9774324027787,190.56247758964375,513.0738135992617,420.004438133954,544.4300807445071,526.8469764626434,154.99230568342762,496.1217526477466,98.176728385133
38,193.0169068383182,224.15750468375398,,,414.71099802737643,45.93832881779635,476.46475837381985,246.7093388540534,433.5357882406126,61.33918854437879,368.1052486973557,57.20306379286454,101.9103567184651,485.95289880533113,192.62640810584668,513.7359908709259,419.00452979151044,542.5069397664365,528.571224908341,156.30579539116482,497.1826971776187,96.28657373025507
39,193.16394394938862,220.57297953287406,,,413.217124977592,44.36280338513852,478.31514815610933,247.84511820384915,435.2659666218862,60.02754078419419,366.98708631594974,55.341975410591296,104.0813779471975,485.9283243833212,194.69377305763297,514.3992700232815,418.0029575748403,540.5805986303399,530.2983425495712,157.62147078090788,498.24540714756586,94.39327380747505
40,193.31098106045906,216.98845438199413,,,411.72090364496864,42.78480131677439,480.1684466451137,248.98268293370535,436.9988647444401,58.71383118888485,365.8671662473482,53.47796150401703,106.25581189690715,485.9037113317279,196.2509889195626,512.8814269604737,416.9544390163747,538.6755060770732,532.1013741427129,156.40580393588348,499.621480554274,92.70947132995303
41,193.4580181715295,213.4039292311142,,,410.2214425473559,41.20338240376113,482.0257580775434,250.12271083014298,438.73551510775224,57.397277020877404,364.74482121811417,51.609911451945706,108.43495414399796,485.8790449855444,197.81157661781108,511.3602973151885,415.9036501028203,536.7662884307999,533.9083098364731,155.1875048099275,501.00053356991344,91.02202291837247
42,193.60505528259992,209.81940408023428,,,408.719182630651,39.61901169329649,483.886536274603,251.26486664563578,440.4754070157773,56.078265438704896,363.6203812757805,49.73837459107415,109.41560740167158,483.9283183020415,199.3750772310073,509.8363284053838,414.850899839233,534.853507134354,535.7186182660289,153.96693166775393,502.3821606569412,89.33142479998136
43,193.75209239367035,206.23487892935435,,,407.21306280616085,38.03057009950991,485.75209555659313,252.4099571171593,442.2197694034089,54.75586478715876,362.49305219659425,47.86202900195294,110.39878035057966,481.9725794198977,200.9425951038815,508.30844380869024,413.7954446383089,532.9358111361739,537.5335781034559,152.74322238401015,503.7673376976689,87.6364828574847
44,193.89912950474078,202.65035377847443,,,405.6124334552388,39.52902139045081,487.62073336683414,253.55693720612913,443.96701032132466,53.43128192258724,361.363862809643,45.98258708511903,108.72957621615397,480.55091555386895,202.51269967989722,506.77803791131197,412.73824773521267,531.0149505742279,539.3515329704097,151.51749374680105,505.1548005444246,85.93874393785417
45,194.04616661581122,199.0658286275945,,,404.0087931775967,41.030291402058,489.4928862516361,254.70607486705353,446.1512499843199,53.66488603733119,361.11071656062177,43.8005259575533,107.05723215971787,479.1265774111761,204.08575776280597,505.2447531837997,411.6790621503508,529.0904767020623,541.172907572783,150.28945940458715,506.54487333267355,84.23781141973456
46,194.19320372688165,195.48130347671457,,,402.40247670188853,42.53406677347549,491.36816343557143,255.85713023984184,448.3391347652656,53.898879996910566,360.8571478543253,41.61482334763573,105.38209725050007,477.6998622946468,205.66144100739095,503.70890966945734,410.61810896807106,527.1627912160911,542.997321734125,149.05937568560367,507.937265911813,82.53404033963876
47,194.34024083795208,191.89677832583465,,,400.79415208728057,44.03972209188071,493.2457850000307,257.0096246061939,450.52975473358146,54.13316648438195,360.6032621487385,39.42638827839231,103.70486816891683,476.2713635681205,207.23909409469687,502.1711461180913,409.55582943361327,525.2326958312804,542.1709018100372,147.0171376698801,509.3313991925789,80.82813928762648
48,194.4872779490225,188.31225317495472,,,399.1815438488692,45.54938758391826,495.1284074358031,258.1651885346581,452.72620921549947,54.368076972235755,360.3487002420652,37.23212451482327,102.02317194285762,474.83906016740553,208.82094911503108,500.6292868757852,408.4907206159011,523.2974598159909,541.1456697738719,145.06048376577198,511.0682458672924,82.19304179585848
49,194.63431506009294,184.7277280240748,,,397.56737580891325,47.06051330573147,497.01285084539495,259.3218701867935,454.92478822649514,54.60321467816587,360.09389210940486,35.03573834115735,100.33984908963109,473.40537136569645,210.4043341907409,499.0859362641742,407.4245815675729,521.3603519361942,540.1194460780613,143.10193728062092,512.8067725136576,83.55926451131114
50,194.78135217116338,181.14320287319487,,,397.7105648275544,49.26917721600052,498.89915501478873,260.4796939834534,457.1255381848508,54.83858456660086,359.83883237103004,32.83718338540924,98.65486406948402,471.9702668937278,211.98928275160767,497.5410616987189,406.3573897793882,519.4213312940102,539.0922090560923,141.14145686391672,514.5470158369375,84.92683627884813
51,194.9283892822338,177.55867772231494,,,397.8539236051284,51.48045962615232,500.52724975696685,258.97648769453417,459.3288972606377,55.074233499766194,359.58347024445936,30.636021914533565,96.96788140132126,470.53346102170724,213.57611036143317,495.9943555943637,404.6638472438674,517.9922633050971,538.0637541847217,139.17865218333634,516.2893223201743,86.29602938247717
52,195.07542639330424,173.974152571435,,,396.11417497733635,52.85611259868928,502.15680683544787,257.4719312427098,461.53423536865245,55.31009409014089,359.32787875451174,28.432883385293884,95.2793835043858,469.0953646268858,215.16436324188953,494.4462602560605,402.96878358757516,516.5619117434622,537.0343755668052,137.214084533768,518.0331937234095,87.66645227988249
53,195.22246350437467,170.3896274205551,,,394.3727841825768,54.23306406448795,503.78790206993784,255.96595462427828,463.74165511842585,55.54617731179936,359.07204600907744,26.227665290501015,93.58929181658496,467.6559107978017,216.75411529088936,492.89670365433886,401.27211994292844,515.1302100579941,536.0040253076204,135.2476625082007,519.778711185143,89.03816873382678
54,195.3695006154451,166.80510226967516,,,392.6298314894061,55.611250553644474,505.4204602759003,254.4586272564948,465.78181399630324,56.42653737594513,358.81598380064156,24.02046927860367,93.5841090996446,465.43391727194035,218.34529322959008,491.34575721525187,399.5739345168075,513.697224242281,533.8829754502556,135.90980266866313,521.525794246602,90.41111551571149
55,193.2747995294805,163.72812094314784,,,390.88497408202477,56.99094313725849,507.05480255599565,252.94965266795265,467.82420237795424,57.30785950540182,358.55964176514607,21.810861223266443,91.36906071188093,465.2298593457559,217.70432408822217,489.2156779779494,397.8738932985437,512.2626724469187,531.8139494638248,135.09297314859955,523.274786535975,91.78556266605496
56,191.18009844351587,160.65113961662053,,,389.13841225624935,58.37198343754418,508.69074130066883,251.43920407698832,469.8685858133619,58.19004253136625,356.33316437335736,21.83429082255638,89.15184861194238,465.025602090915,217.06272883288645,487.0835180283678,396.17219143940986,510.82671934709634,529.7429024033887,134.2753457299496,525.0254872827934,93.16135240920558
57,189.08539735755124,157.5741582900932,,,387.38981740550497,59.75463129009181,510.32858430333425,249.9269973005109,471.91758247885684,59.0680583062786,354.1040953274608,21.857747694262137,87.24912047478047,463.864169926621,216.42038675075375,484.94887621163934,394.46850877300176,509.3890947756644,527.6694446121536,133.45676658034293,523.8549157875152,95.05847164917087
58,186.99069627158661,154.4971769635659,,,385.63955237621605,61.13859978519824,512.5592356838474,249.87230829966407,473.6165599486875,60.514527118665114,351.8728971758465,21.88122697090854,85.34457493794507,462.70162841496676,215.77743113257904,482.8121954818024,392.7631988261319,507.9500970504036,525.594006348018,132.6374055610355,522.6832262154021,96.95740293144529
59,184.89599518562198,151.42019563703857,,,383.8874942408547,62.52398612404323,514.7921723151477,249.8175632711998,475.31727798167117,61.96247780492081,350.36611727815216,20.23240394903854,83.43807823822283,461.53789590640116,215.13381682123273,480.6733257719382,391.05614182863263,506.50962510522976,523.5164418453459,131.81720512529992,521.5103362744011,98.85827962493249
60,182.80129409965735,148.34321431051126,,,382.133764424652,63.910694293342296,517.0272394450378,249.76276600918607,477.01961871066874,63.411810015780446,348.8578997254872,18.582007745433916,81.52976250410737,460.37305305263646,214.48958842197928,478.5324153149983,389.3474560869608,505.06777877109886,521.4368950883719,130.99622211658524,520.3363272508743,100.76096999062969
61,180.70659301369272,145.26623298398394,,,380.1786418709844,64.99938244299729,519.2643665781014,249.70791824196283,478.7235284427881,64.8624780383989,347.3482920879772,16.930090414623965,79.6196879250714,459.20713659354544,213.84476625418566,476.3895316366385,387.63719549413423,503.62460352474676,519.3554316673024,130.17448242920943,521.032300071524,102.88779107383715
62,178.6118919277281,142.18925165745662,,,378.2210433836127,66.08944928867211,521.5043267706368,249.6530010164669,480.42959597699854,66.31498316214638,345.8367727092197,15.276081124009183,77.70719446031455,458.0397436378267,213.19912749464672,474.24393424710325,385.92476905659544,502.17960066598914,517.2713323166189,129.3517021047727,521.7291542602294,105.01730552682479
63,176.51719084176347,139.1122703309293,,,376.2610839768595,67.18083078592626,523.7469884187907,249.5980175592371,482.1377210771162,67.76924004833162,344.3234303951566,13.620077051207641,75.79239447411467,456.87094277304345,212.55271007642435,472.09574920617035,384.21027738413136,500.7328550927384,515.1847194829195,128.52792948389356,522.8365112687508,106.96828346220688
64,174.42248975579884,136.035289004402,,,374.29962636272387,68.273046543222,525.991364373999,249.5429920722483,483.8471518806205,69.22460857917403,342.8089312711008,12,73.87613080072553,455.7012484682848,211.06545813423108,470.4139843911685,382.49447514162597,499.2850036165334,513.0965116270269,127.70352716516568,523.944714749112,108.92075273946861
65,172.3277886698342,132.95830767787467,,,372.33549740208724,69.36674980997016,528.2387969875881,249.48789164500022,485.5589107905099,70.68195920415118,341.2923695218286,13.659527001995297,71.9572573313245,454.5299611345635,209.5761806752776,468.7299291486185,380.7763361153512,497.8351802838136,511.0054598010637,126.87800207721064,525.0544275129104,110.87588112184406
66,170.23308758386958,129.88132635134735,,,370.3684506473069,70.4620778177871,530.4895682545192,249.43270936380713,487.2732125884799,72.14147478326535,339.7735548578653,15.321519299429374,72.23819201864356,452.2961097335833,208.08469083356556,467.0433721729222,379.0556447230713,496.3832031790582,508.9113016318337,126.05125063787266,526.1657888005421,112.83391392763504
67,168.13838649790495,126.80434502482004,,,368.39811667674763,71.55923627498284,532.7441008813698,249.37743486514896,488.99037922934514,73.60342942115099,338.2522020378991,16.98628902311994,72.51959618790795,450.0585252481937,206.59070849952724,465.3539967198872,377.33207780997236,494.9287996133976,506.81364382551544,125.22311757892142,525.5941932305367,115.01548472412227
68,166.04368541194032,123.72736369829272,,,366.2314655809924,70.92591795994086,535.0007373350251,249.32210878685493,490.70914825163703,75.0667482882865,336.72942956101434,18.652612233828844,72.8012629506816,447.81885275123045,205.0953320494568,463.6630448188919,375.6069025430053,493.47303886480256,504.7140285808052,124.39421174404914,525.0220642736699,117.19909126276875
69,163.9489843259757,120.6503823717654,,,364.0628792643182,70.29203397428675,537.2593893831985,249.26673329212082,492.4294524531617,76.53137417033008,335.20529696613096,20.320423779942267,70.75525977628934,446.8604965906555,203.59861995111632,461.9705825845078,373.88018637484186,492.01597785209987,502.612537990613,123.56456554266627,524.4494242996266,119.38464816668656
70,161.85428324001106,117.57340104523809,,,361.89200969231797,69.65748258656743,539.5204195148631,249.21129949378482,494.15156792394515,77.99754212373145,333.67955964662207,21.98999132698875,68.70710241158002,445.90113139862484,202.10033199856898,460.2763383950403,372.1516521864054,490.55738273291865,500.5088347886628,122.73404582562323,523.6000129968667,121.48079477440191
71,159.75958215404643,114.49641971871077,,,359.71908407096237,69.02233020973826,541.7835910877292,249.15581319361877,495.87531442519185,79.4650986974877,332.1523772880962,23.66114013590521,66.65700521930863,444.9408575835198,203.41939496376165,458.436475032833,370.4214808882827,489.0974061656794,498.4031391512074,121.90273951616999,522.7497972093122,123.57892666070664
72,157.6648810680818,111.41943839218345,,,357.5440671410711,68.38656653743993,544.0489408253616,249.10027349126904,497.6007199274352,80.9340677050425,330.6237251095864,25.333897323743685,64.60493493338181,443.9796595633677,204.73972744670084,456.59484091422433,368.6896444056878,487.63602445993604,498.2800962765626,119.64005205579744,521.8987631408575,125.67907787113352
73,155.57017998211717,108.34245706565613,,,355.3665614262365,67.75007538618117,545.0201047893245,247.05003138876802,499.3280997422349,82.40471759512188,329.0933237554849,27.008568580776583,62.55051654544256,443.01736168273766,206.06157073333011,454.7510994872989,370.11151338079924,485.86827426791695,498.156912608874,117.37477549259754,521.0467552681317,127.78163220065306
74,153.47547889615254,105.26547573912882,,,355.41400066061016,65.47621051535813,545.9937243680987,244.99460519268396,501.05984728443735,83.87908606392362,327.5590527394397,28.687474290173256,60.490903504067624,442.05263060543206,207.38675633708945,452.902696109432,371.536977590747,484.09605427088525,498.0334174678914,115.10377111526255,519.1814149725084,129.08286911730002
75,151.3807778101879,102.1884944126015,,,355.46155327594033,63.1969110506297,546.9696709220142,242.93426647658978,502.7957337465727,85.35697831023636,326.0211147772976,30.370392626200964,58.42636793601761,441.08559379672596,208.71510916758163,451.0498750012676,372.9658486958041,482.3195986237415,497.9096271704335,112.82733898067313,517.3116164669307,130.38721602271872
76,149.00570667746248,99.0525121216357,,,355.5092102764861,60.91260817726781,548.7490003818134,241.50098441068616,504.53543074323665,86.83811475457527,324.47980080765996,32.057005223672675,56.35730039871778,440.11643419529673,210.0463779343618,449.19298666926,374.39785639003424,480.5392433865441,497.78556513446443,110.54590973167556,515.4377134695429,131.6944261677725
77,146.63063554473706,95.9165298306699,,,355.5569361589348,58.625003645663135,550.5309016274498,240.06563072477,504.9317331915809,89.09163569353059,322.9362590721547,33.74605559699704,54.285242297439304,439.14587380160657,211.3795708743978,447.3334144503043,375.83193386234086,478.75631488088374,497.6613237832004,108.26118297787987,513.5611019927544,133.00352571252049
78,144.25556441201164,92.7805475397041,,,356.3299181926198,56.46749809794343,552.3156798150228,238.62795961008328,505.32867548410064,91.34879502092649,321.39022523448574,35.43783300127445,52.20983878582379,438.17374640418626,212.714916301104,445.4708398869067,378.1205647214331,478.6358980894797,497.5368818399256,105.97276745276318,513.7884604572017,135.28401678715448
79,141.8804932792862,89.6445652487383,,,357.5954259304652,54.55174985806182,554.103729000055,237.18765364777465,505.7263452604272,93.61009108782096,319.8413579507393,37.13271095867903,50.13063164210408,437.1998373701071,214.05270904116725,443.6048517471292,380.4133899985079,478.51526060789615,495.4029226686659,105.12552521552965,514.0162356058985,137.56868736183088
80,139.5054221465608,86.5085829577725,,,358.862596196718,52.63348485295225,555.8941271889495,235.7454555203641,506.1245374652464,95.8743578745589,318.29045588223283,38.82981551862982,48.04869299320424,436.2246488879559,215.3922592722099,441.736412213182,382.70922741611923,478.39446464190814,493.2661600631509,104.27716993548707,514.2443099883683,139.8563593640122
81,137.13035101383537,83.3726006668067,,,360.13076614990115,50.71370650389393,557.6859378460159,234.30211962429112,506.5230438090204,98.14041097050382,316.73833028712596,40.52825894620806,45.96511187611175,435.2486910670613,216.73286629166856,439.8664986432414,385.00687604941453,478.273573378428,491.12771173811836,103.42814537704655,514.4725643016535,142.1458361400762
82,134.75527988110994,80.2366183758409,,,361.40011037785604,48.792150516691045,559.4794076482506,232.85744725677313,506.92191915376674,100.40856234119121,315.1847674856539,42.228275064625706,43.87960144604786,434.27182954816914,218.07471465973174,437.99485360795194,387.3066522136591,478.1525701744619,488.98728329526926,102.57833465574431,512.18438381817,142.40630160036324
83,132.38020874838452,77.1006360848751,,,362.67322135901514,46.86489235114089,561.2781995356812,231.40848785335933,507.3219781529937,102.68344440498377,313.6265945181358,43.933335946331546,41.78790230615895,433.29206921256883,219.42054493556168,436.11765450405085,389.6132529169412,478.0312078959468,487.9298749858189,100.52479544887903,509.889413205596,142.6675399866112
