"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y"
35,163.10731864953266,326.59344166647475,,,147.10719566978435,81.05353589738061,325.55985747885927,430.33091872383477,459.64902023369655,281.2558000353445,377.3890618349511,306.7941949993396,555.295786480897,310.99405742108183,203.2642552039133,348.7990751636776,334.4513696144377,88.95436150443241,270.50611566415597,315.767270371024,486.535537129145,395.8953713725723
36,159.10142005341072,327.7054526786517,,,149.22812783379408,81.03329731273628,327.54690374049676,429.5890225055185,461.3749430443798,280.02293617578715,377.7610461491258,308.88234981032645,556.5369772911437,309.27411317279973,205.3778766087568,348.9761836096278,333.65672388337094,86.98781605447788,270.14061236187865,317.85656933973667,485.1610778284504,394.2799381565669
37,155.44129640928782,325.88837080442033,,,151.35146120348466,81.01303581505152,329.53619962937483,428.84628635208117,463.10281985233274,278.78867653386885,376.6952932445163,310.7189569739427,557.7795733110784,307.55222169585574,207.4938909424316,349.15349256826465,332.861178497013,85.01904418720258,269.77469525635917,319.9482337007225,483.0603188551948,393.9704759401074
38,151.7811727651649,324.071288930189,,,153.46457155495247,80.76954502542203,331.5289267636033,428.102269087077,465.17457292250003,278.306636765419,375.627702071543,312.5587320171217,559.0243126279654,305.8273602071818,209.61355509229736,349.33110735900186,332.0642609108615,83.04687647552153,269.4081469971868,322.04350587774684,480.95593637902056,393.66047994644697
39,148.121049121042,322.25420705595764,,,155.5819784106714,80.52555915553702,333.5257056316173,427.35673904100116,467.25053840678333,277.82361688444786,374.5579402073846,314.40224780260917,560.2715828243983,304.0989916254148,211.73752907199503,349.5090832869144,331.2657229834939,81.07069883272104,269.11874176832714,324.155184241243,478.830448166308,393.8193533393387
40,144.4609254769191,320.4371251817263,,,157.70315643872368,80.2811387386684,335.52604082948943,426.60988118101193,469.3302012549333,277.3397367289354,373.4862730616151,316.24904695128566,561.5210744507109,302.36754476147456,213.8652859202932,349.6873761958991,330.4657628334058,79.0910015515326,268.82882109908843,326.27062357443646,476.70117438809535,393.97850969104974
41,140.8008018327962,318.62004330749494,,,159.82798825860732,80.03629730040942,337.5298216638472,425.86173683629016,471.41344638379053,276.8550230755571,372.41275993752066,318.0990272660663,562.7727183632708,300.6331154291492,215.996707892635,349.86597621968787,329.66442472832136,77.10789418327984,267.13680254069715,327.579031305512,474.56823287288245,394.13794019427945
42,137.1406781886733,316.8029614332636,,,161.95797053778512,79.79086238183379,339.5468807385255,425.13473236716663,473.5017411684066,276.3691345066312,371.33664468482687,319.9534918173013,564.0273961823083,298.89448194871613,218.1332962983879,350.045009158752,331.10615089080414,75.52091955169925,265.44068263525884,328.8906105350073,472.4301212409817,394.29775714706693
43,133.4805545445504,314.98587955903224,,,163.8582819983515,78.78856509236677,341.56804269187637,424.40624910589037,475.5942837315045,275.882257596872,370.2583405174032,321.811728515397,565.2846261283158,297.1523119321866,220.27423071616994,350.2244062668366,330.89305897634654,73.38307593262287,263.7411126701403,330.2048576340339,470.28766049867346,394.457899181839
44,129.82043090042748,313.1687976848009,,,165.7621289067612,77.78440307184698,343.5929649302212,423.67641053279897,477.6907193801546,275.39447487353635,369.1780302113953,323.6734223830478,566.5441950966328,295.4069006831773,221.0203531043986,352.2433851661566,330.6795706135356,71.24125494732557,262.0383807281077,331.5215498333339,468.1412138001849,394.6183391539878
45,126.16030725630458,311.35171581056954,,,167.65349203932294,78.81937887160014,345.74528329577043,423.80272386783577,479.79064883382773,274.905879238185,368.09591951930065,325.5382188479047,567.8058631937217,293.658580627216,221.76771893940298,354.26572878531647,330.4657264626923,69.09586452028472,262.1457110953953,333.6748982950433,466.25120800811607,393.5808867400262
46,122.50018361218167,309.5346339363382,,,169.54786715337758,79.85600286249164,347.9010292120486,423.9292383559039,481.89392240928373,274.4165055179773,367.01208557410786,327.405984987037,569.0695404877191,291.9074763847801,222.5162749488507,356.2912929714041,330.2515417666551,66.94705757520455,262.25321238548156,335.8316759479021,464.61465082428356,394.98976109754983
47,118.84005996805877,307.71755206210685,,,171.44553033420007,80.89442612157976,350.0222199039267,424.3535006115361,484.00084663655406,273.92628239183387,365.9263704184037,329.276993007741,570.3354111463171,290.1533327508194,223.26613022691754,358.32037292912383,330.03698531025435,64.79452094604322,262.36090026555036,337.99219711959904,462.9752530682487,396.4010808382083
48,115.17993632393586,305.9004701878755,,,173.35232138680894,81.93784425776974,352.15361364809866,424.7798035936325,486.1179052935822,273.43370126355,364.8354329087866,331.15700068733963,571.607370717419,288.3907515825546,224.0195923530835,360.35921288107517,329.821396824648,62.63163048878161,260.5049036481794,339.12350171233567,461.3279697123481,397.8191891100311
49,111.51981267981296,304.08338831364415,,,175.26272946803863,82.98324167389022,354.28905047405675,425.20691523805465,488.2389798398941,272.94018574865015,363.74242597882557,333.04057458966366,572.8817430930949,286.6248269401722,224.77448373604787,362.4019203477441,329.60539938509686,60.46463720301296,258.6453863551287,340.2569522985125,459.6775615929676,399.23998741870906
50,107.85968903569005,302.2663064394128,,,177.17568274211735,84.03003184899977,356.4273322934968,425.63459591351983,490.3628802451524,272.4460127343543,362.6479628608127,334.92665793427597,574.1578132858441,284.85654959691095,225.53038084347946,364.44734926669753,329.38911417711347,58.294756881815054,256.78339166985836,341.3919129548963,458.02495467272115,400.662678624371
51,104.19956539156715,300.44922456518145,,,179.0913266779716,85.07829438537885,358.5686217102655,426.0628781426462,492.3354715475768,271.50930061862687,364.2899284440221,336.3662742226344,575.4356783333538,283.085785085604,226.28734115693956,366.4956551808611,329.17252475347067,56.121824518459675,254.91877799854487,342.5284699886179,456.37002328050215,402.08737091437587
52,100.53944174744424,298.6321426909501,,,181.0098418633496,86.1281281027337,360.41736359043335,424.8945439391176,494.51370771167007,271.31400964582684,365.9343550758693,337.8080482698043,576.7154586999584,281.3123664762862,227.04543603507466,368.54703118402733,328.95561069628405,53.94563527061933,253.05136956406298,343.66673054290544,454.7126114059332,403.5141985944616
53,96.87931810332134,296.81506081671876,,,182.93140242226957,87.17962828374264,362.26904008881564,423.7243551690479,496.69540151990026,271.1184086760218,366.9530233833722,339.7472136808891,577.9972705382435,279.5361328138727,225.1167878153906,369.58547408422373,328.73835231848136,51.76599162783429,251.18099688083197,344.80679792603763,454.2913106766904,405.663745827671
54,93.21919445919843,294.9979789424874,,,184.85572460398618,88.23263965671329,364.12337777422437,422.5524846304964,498.88023080847125,270.9225265929857,367.9731556976207,341.6891660160606,579.2809245671258,277.75734638914764,223.18536778668633,370.6254094107571,328.52078170191726,49.58321545115927,249.30793614084612,345.94850378788465,453.86940446369493,407.8163823409003
55,89.55907081507553,293.18089706825606,,,186.78264255665547,89.2870714655968,365.98021682657986,421.37903332364465,499.87237759649753,268.96281131088125,368.9946640963183,343.6337379039822,580.5663101521234,275.97616051064284,221.25134241254892,371.66674753456573,328.30291759838303,47.397494867851364,247.43234877787185,347.0917497280724,453.4469291298408,409.9719226045441
56,85.89894717095262,291.3638151940247,,,188.71202200037092,90.3428502308739,367.8394278495194,420.204083022048,500.303806580401,266.8061836492554,371.1719519793873,343.32294647346555,581.853337719388,274.19269930272645,219.31484646817535,372.7094158885817,328.084775190036,45.20898219283157,245.34574640437563,347.7869219182251,453.023914115898,412.1302164068381
57,82.23882352682972,289.54673331979336,,,190.64393414116861,91.40001491731185,369.7010794594302,419.0275903627724,500.7358019012851,264.64672498173076,373.35209798903514,343.0117470669275,584.0226471851206,273.81325479308646,217.21523389296289,372.0449546571899,327.8663464260719,43.01759665644459,243.33791655676964,348.69163236752667,452.6003438099959,414.29134340217433
58,78.57869988270681,287.729651445562,,,192.5790570406569,92.45893656807168,371.5658250579129,417.8491424209814,501.168515180663,262.4836773825268,375.53586731187585,342.7000304597477,586.1955619541549,273.4331796622442,215.1121318478204,371.37938911850165,327.6475546424666,40.822569127232555,241.32674977836004,349.5978464084648,452.1760695476291,416.4560621018822
59,74.91857623858391,285.91256957133066,,,194.51755778742228,93.51970661596205,373.4338256568113,416.66863744334404,501.6019837812523,260.3168540828518,376.26084423734807,344.7874754763276,588,273.05244109253397,213.00535873996736,370.71266180412294,327.4283809475984,38.623710075090024,239.31207241453592,350.5056422882781,451.75105469474875,418.62455941904506
60,71.258452594461,284.0954876970993,,,196.4591486988115,94.58216763770503,375.30480403602655,415.4862506223665,502.0361433742682,258.14657664950266,376.9869768487554,346.87824808963666,585.7881426586938,273.1317240769783,210.89522722446904,370.04487165953174,325.8545851302427,37.06750783399596,239.8203579126224,352.6597649733514,451.3253623255635,420.7965135384338
61,69.24010912130487,280.58530332486885,,,198.40372371831657,95.64626159795175,377.178657996155,414.30204654416565,502.47097024439046,255.97296363064757,377.7142254821868,348.9722340943389,583.5728858260712,273.21112891458745,208.78185256411257,369.3760551617688,324.2783704836457,35.50891380392602,240.32942461486013,354.81719841505696,450.89901569288423,422.9718058202938
62,67.22176564814873,277.0751189526384,,,200.35127003515134,96.71198148649177,379.05537519231814,413.11603301023274,502.9064615269963,253.7960293459663,378.44258534655603,351.0694196953343,581.3542440961598,273.29065508224534,206.6652486817297,368.7062167169717,322.6997473918493,33.94793825283828,241.83392957033777,356.4497303063196,450.47201760546625,425.1504219338824
63,65.2034221749926,273.5649345804079,,,202.30304244131446,97.78001394003167,381.08277913281773,412.1996585729415,503.3428978064148,251.6143712102169,379.1725257196009,353.17115609628314,579.1307880118698,273.37035381816804,204.54405186258208,368.0349247523898,321.117698757798,32.38357545387805,240.58128989402474,358.28848061253325,450.04409295109326,427.3337655480334
64,63.18507870183647,270.05475020817744,,,204.25726497449304,98.84938713143605,383.1127281431985,411.2821337793084,503.7798819593022,249.4299743639908,381.1308016673915,354.23308831821737,576.904540746701,273.45015260265444,202.4201922321275,367.3627900919217,319.53366412369576,30.81724885650383,239.32707773605253,360.12953916523384,449.61563110818696,429.5198499885001
65,61.16673522868034,266.54456583594697,,,206.21369643488617,99.91996907338184,385.14497167712364,410.3635718747772,504.21736005091526,247.2431084163399,383.0912911241153,355.2962208799006,576.8794042258352,275.6802059448315,200.29393192761563,366.68989569374804,317.3115082592856,30.628058296740083,238.07144789748278,361.97267873187815,449.18668495962504,431.70840543793935
66,59.14839175552421,263.0343814637165,,,208.17401062520452,100.99267569008754,387.18124839746196,409.4431869941453,504.6557063606654,245.05190241894576,385.05567136425566,356.36146333231875,576.8542178190809,277.9146850463678,198.48226144879112,367.9980934182696,315.08494230883457,30.4384922697735,236.8133261384712,363.8194761895841,448.75688752540293,433.9013042901037
67,57.13004828236808,259.52419709148603,,,210.13626962819703,102.06644653080087,389.21954529231795,408.52188900673195,505.09448755042774,242.8585225428864,387.022000450967,357.4277626036044,576.8290064250856,280.1513809574841,196.66879362557864,369.3075889957209,312.8561673993801,30.248738175805386,235.5539562065113,365.66810584088444,448.32666369244254,436.09637870040154
68,55.11170480921195,256.01401271925556,,,212.10016131804386,103.14111079666019,391.25953814093964,407.599824458375,505.5336338256754,240.66331767711634,388.9899656110236,358.49494908335754,574.7996564965011,281.096638975762,194.8538169163979,370.61817413179404,310.97913787534264,29.028683250953208,236.72515167782765,367.57600390465313,446.1693104289862,436.69437598335406
69,53.09336133605582,252.5038283470251,,,214.06588908055886,104.2167797827371,393.301438210378,406.6768978576328,505.9731906655573,238.46606048041792,390.9597706520985,359.56313329223065,572.7684092973303,282.0427807303583,193.03714335746406,371.92998455414954,309.0709797098701,30.203452087563324,238.57153629051186,368.84565474877246,444.009940222649,437.29293234320096
70,51.07501786289969,248.99364397479462,,,216.0333152289597,105.29337814523056,395.34510247846305,405.7531738496696,506.41312728190013,236.2669048567442,392.93127760182193,360.63224041068383,570.735407103577,282.9897399500343,191.21890019525628,373.2429283787741,309.8114865295224,32.32040256728253,240.4195161767766,370.11640256934743,441.8487043236402,437.89200585485946
71,49.05667438974356,245.48345960256415,,,218.0029728576257,106.37119759955577,397.39108469707776,404.82840214195113,506.8535628800615,234.06525492222772,394.9050206603083,361.7025601243026,568.7000990523571,283.9377732231442,189.39859475806196,374.55736136132015,310.5528332416178,34.439754119703565,242.26959206580614,371.38859168858863,439.68501712283245,438.49175884346795
72,47.038330916587434,241.97327523033368,,,219.9746365877268,107.45011481580804,399.4391507539216,403.9026885518349,507.294447063029,231.86136260150724,397.1286793167916,361.3756619695683,566.6627180345754,284.8867720706168,187.57643533502934,375.8731330972892,308.76552905590125,35.80249546414199,244.45828085364946,370.87755195031906,437.519126200964,439.0921226820605
73,45.019987443431305,238.46309085810321,,,221.94798915979476,108.52995618593388,401.48897109566445,402.9761820354522,507.73570888833956,229.65558252184243,399.3542426632084,361.048483807998,564.6235918842375,285.8365837895014,188.66299697037792,377.8427933651809,306.97669394263846,37.166404073939795,246.6488443777477,370.36607447748884,435.35138007050773,439.69300076637893
74,43.001643970275175,234.95290648587275,,,223.70294764641906,109.94016869293208,403.5404922753299,402.04890675051627,508.1773368505407,227.44797219670104,401.58165267026254,360.721034170429,562.5827737694797,286.7871836144252,189.7504601799752,379.8140879581936,305.18637454388204,38.53144438656987,248.8412255213893,369.85417260635177,433.1818352532348,440.2943774291395
75,40.983300497119046,231.44272211364228,,,224.1350634359838,112.15195639513745,405.59406660666104,401.12070345332546,508.6194067916964,225.23815250669358,403.8112918576008,360.39325682297545,560.5399132146275,287.73873479468153,190.83901171706444,381.7873554125238,303.3942634028359,39.89785082440473,251.0358007886118,369.34175842649967,431.01011916685695,440.89635594651855
76,38.96495702396292,227.9325377414118,,,224.56759767258464,114.36588592143443,407.6496295533427,400.19160131390765,509.06190481916855,223.02619289835422,406.0430901558349,360.0651620664782,558.4950744193014,288.69120742650404,191.92861737246025,383.7625337156071,301.6004168389855,41.2655804462977,253.2325012119573,368.8288480412323,428.8363000604518,441.49891740053744
77,36.94661355080679,224.42235336918134,,,224.86341451813277,116.60541959359077,409.7081087900623,399.26118102886085,509.5050306321295,220.81109511524852,408.27805477459157,359.73660183191254,556.5263665657181,289.79900165923493,193.92819652086283,384.81358171836706,299.80402529013617,42.6352505080479,255.43231816139658,368.31520997430994,426.6593968903772,442.10233372692517
78,34.92827007765066,220.91216899695087,,,225.15952956034036,118.84721081622068,411.76866306625703,398.3298228384004,509.9486031358017,218.59376441414233,410.5152723380109,359.4077103938815,554.5556741662438,290.907912598281,195.92979133480753,385.8656892246951,298.0058228979661,44.00630125870446,257.63435262507005,367.8010541371591,424.4802993041866,442.7063583240571
79,32.90992660449453,217.4019846247204,,,225.4558784103951,121.09077212244914,413.83084432416683,397.3977292619501,510.3925258774468,216.3746829430862,412.7542563737384,359.0785592682692,552.5834257385992,292.0176991162148,197.93296657698988,386.9186274588009,296.20620067306174,45.378434569780566,259.8381257810215,367.28649233052937,422.29948113632094,443.31085984964767
80,30.8915831313384,213.89180025248993,,,227.35010229856067,122.33203284371363,415.8945193826522,396.46496049658725,510.83677018735585,214.1539940162519,414.9948622822418,358.7491697125291,550.609748655823,293.1282895400774,199.9375928770355,387.97232841913865,294.4052748398033,46.75156182526482,262.0434953037309,366.77155778618805,420.1170832298062,443.91579926338386
81,28.87323965818227,210.38161588025946,,,229.16208596575456,123.69323732373033,417.9596726439221,395.53152359242,511.2813327078152,211.93171441818197,417.2370731284409,358.41954421627287,548.6346578354782,294.2396754757383,201.94365508345913,389.02678414156316,292.6030590100552,48.12567264670544,264.2504445244435,366.25625439614396,417.93312207977164,444.5211719929767
82,26.854896185026142,206.871431508029,,,230.9751187483272,125.05522992373918,420.0260216025291,394.5975462402184,511.7261526242905,209.7081481486346,419.4805821860553,358.08972787106825,546.4129311576767,294.69359428159146,203.97437694958847,390.0358829551518,290.7997997203813,49.500579060744904,266.45867154054105,365.7406526520247,415.7478964441512,445.1268952256408
83,23.240730658034295,205.07375125004603,,,232.79032746248612,126.41885713441097,422.09485051296633,393.662447964644,512.1715063963671,207.48191324114165,421.72678381617555,357.7595156930855,544.1885380497363,295.14805786317993,206.00753600929423,391.0461928499759,288.99437622888803,50.87713558410576,268.66954878500746,365.2244321027014,414.28726242543235,446.8650005472494
