"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y"
0,303.14044791439903,302.0044919618085,,,579.7330623648295,276.89216779780935,556.897856228983,94.73257065024605,573.6287708460633,393.3749961148512,468.5003381529753,27.78036604058436,513.7645789686431,212.0578503094726,165.34189723888377,405.5556366835296,93.5951733707266,64.56445366394048,339.03671497864764,41.887588370993726,307.86693620474676,185.0081409831529
1,306.28089582879807,304.00898392361705,,,581.0514007737538,275.3844799943319,556.9034832815446,92.72979582279312,571.6479086359841,393.0794904839747,470.1540275894449,26.650565208177,515.7545698333415,211.831852451924,165.71570164856192,407.52322630957076,94.90059235645867,63.04556593112747,337.0342171610745,41.921369487233484,307.366421808954,186.94737382445996
2,309.4213437431971,306.0134758854256,,,582.3744792424169,273.87137132910334,556.9091305660627,90.71982005796228,569.6599242749104,392.7829223684326,471.81366283365656,25.51670219916737,517.751715670932,211.60504202353744,166.09085006462,409.49789036529233,96.2107049503984,61.52121706743836,335.77524503835104,43.48822099941803,306.8641078235261,188.8935791391874
3,312.56179165759613,308.0179678472341,,,583.7005404785,272.3548514896047,556.9147905819015,88.70531297441654,567.6674581728636,392.4856856654002,473.47703958379753,24.380282992833,519.753363903262,211.37772027040913,166.46684422074537,411.4770061324962,97.52377108130081,59.99343168941164,334.51343467049,45.058604844531594,306.3606614141145,190.84417200759583
4,315.70223957199516,310.02245980904263,,,585.029081257862,270.8354959767049,556.9204611811535,86.6870390531385,565.6712664465413,392.18789317259785,475.1435266085842,23.24173884646685,521.7587549291269,211.14997345838475,166.8435414317202,413.45982256077457,98.83929245650953,58.46278957305137,333.24926489920796,46.63192508096901,305.85627363251973,192.79841220337138
5,318.8426874863942,312.02695177085116,,,586.3600463816824,269.31336791728256,556.9261421282143,84.66508215029718,563.6714320346314,391.8895572628445,475.782047479895,21.323241234529945,523.7678054276222,210.92181104999312,167.22092604635634,415.44625726716265,100.1572144181401,56.92935431417703,331.9827882488093,48.2081163397007,306.10902414304,194.8045176765554
6,321.98313540079323,314.0314437326597,,,587.6942476359472,267.787538930717,556.9318368880231,82.63820902826016,561.6667351925133,391.59049597426423,476.4221208613311,19.40007895601511,525.7817407644699,210.69309388377738,167.5992282401377,417.43752182349505,101.47834079685646,55.39219063564922,330.71323226629886,49.788139975725585,306.36238919529944,196.8155008275089
7,325.12358331519226,316.0359356944682,,,588,266.25895694143014,556.9375419226984,80.6076788861574,560.9825030735485,393.5022782873913,477.0633491059769,17.4734467794757,526.5344186250758,208.80720914616424,167.97821299204202,419.43237915253707,102.80185084015638,53.852253503590646,329.44138566596325,51.37101439608348,308.2207550212039,197.63376830365524
8,328.2640312295913,318.04042765627673,,,586.6612965530791,264.7279791244045,558.5702237218126,79.39509068818418,560.2971985212423,395.4170570384774,477.7055823817078,15.543794889997555,527.2882761976693,206.9183685612376,168.35779174687684,421.43036312742294,104.12743529104222,52.30990274627493,328.1675456328999,52.956369739590976,310.08203356256996,198.45331829387726
9,331.40447914399033,320.04491961808526,,,585.3206305057437,263.19475682395347,560.2052991070364,78.18072478051336,559.610889281153,397.33464294269294,478.34875720076263,13.61131404268965,529.3044418541873,206.6298687890446,168.73792698150802,423.43127623809767,105.45496310929488,50.76529083228379,326.2208747859875,53.555225888310794,311.9460408233137,199.27406978182762
10,334.54492705838936,322.0494115798938,,,585.4651211705565,261.1601176250044,561.8428318966554,76.964533765483,558.9235485660881,399.25511084493246,477.844047354764,12,531.3236376672294,206.34093542179255,167.16394687955636,424.7286662568578,106.78448610937517,49.218357474192445,324.2712782284085,54.154982076102385,313.8910944918734,198.65974051462584
11,337.6853749727884,324.0539035417023,,,585.6098486599814,259.12214359027405,563.483048652524,75.74634937623875,558.2350812786011,401.1787264527113,477.3385102739148,13.979574821095866,533.3461430038716,206.05152848392808,165.58738697615112,426.02818273747863,108.11618823825378,47.66888864508668,322.3184862225345,54.75572128260122,315.9281397400246,198.50248000014508
12,340.8258228871874,326.05839550351084,,,585.7548706456743,257.08002261877425,565.1266029755346,74.5256861852288,557.5452130751748,403.1062562969614,476.83194450954306,15.96317774631554,535.3727638010663,205.76153265128306,164.21618893765236,424.5079507230181,109.45060015853804,46.11626690571265,320.36172061109227,55.35768289304723,317.96933003501977,198.34489948678367
13,343.96627080158646,328.06288746531936,,,585.9001154200997,255.03476445713838,566.772682194221,73.30314776127442,556.8542850678715,405.03674729175003,476.3246005380321,17.949827963844406,537.4024979763925,205.47109131512556,162.84288440839177,422.9853832656789,110.78706205723797,44.5612599650338,318.4019489359249,55.96056926165054,320.0136560904075,198.18707689176352
14,347.1067187159855,330.0673794271279,,,586.3643466922965,253.03423484819447,568.4213928467885,72.07865497874889,556.162252538169,406.9703243830966,475.81644552285996,19.939654054461922,539.435476899127,205.1801856773939,161.4673845047978,421.46038182123374,112.12566043338151,43.00376717926154,316.4390443558968,56.56441940866671,322.0612502198862,198.02900200042674
15,350.2471666303845,332.0718713889364,,,586.8292604913916,251.03076399993589,570.072527483769,70.85236190979101,554.5021118213938,408.184397313738,475.3075434027703,21.932405647756774,541.4714447691416,204.88885234136936,160.08986229952146,419.933138273406,113.46622685746239,41.443984520351016,314.47325385401285,57.16915735448607,324.1118547843653,197.87069470258973
16,353.38761454478356,334.07636335074494,,,587.2949047850561,249.024145203439,571.7262564616536,69.62414203111219,552.8393626129356,409.40037785324046,474.79784167157885,23.9282883466891,543.5106116482534,204.59706124861594,158.7101756661462,418.40349504821825,114.80889964296932,39.88175105708888,314.34978452664615,59.22539151621877,326.16568135580883,197.7121386648323
17,356.5280624591826,336.08085531255347,,,587.7612852344074,247.01435406303452,573.3825998858182,68.39398041050605,551.1739846977542,410.61828078500946,474.28733413253565,25.92732641640299,545.5530023278384,204.3048088516542,158.4145248189673,416.3615935500681,116.15369511358138,38.3170477964651,314.2261200016818,61.284876460774264,326.28624300776545,195.65246974977268
