"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y"
24,241.84059338468188,282.0858223054844,237.85356619757178,172.17744820655983,310.5361205324372,527.0449577079337,506.8010252115507,465.96142182942106,406.2352752301122,532.2623630544589,555.2256124620166,20.6383803092271,51.043493789842536,508.60368395921785,484.95493209547857,173.92565935782577,498.6277964982083,99.95320355156599,216.32593985791968,115.70514048851253
25,239.36720233264006,282.58256185450784,239.02522723544948,173.9478354348883,310.2489015753326,529.1075571680427,504.72470136450266,466.12170453073975,408.2638701751305,531.7916042932991,553.157488596959,20.394095760100875,49.16568329497927,507.7033290250148,483.9703228225525,175.76069500920434,500.61275687063824,99.32332770503345,217.55936208993012,114.02720102007368
26,236.89381128059824,283.0793014035313,240.1713005428009,175.7041481403095,309.9612186865067,531.1734882512708,502.64502372595746,466.2822461294177,410.2957418173208,531.3200851369184,551.0860241854623,20.14941662925036,47.28483965820997,506.80151978842673,482.9841231550392,177.59869471022927,502.6009234592992,98.69243444868722,218.7947766127867,112.3465512523094
27,234.42042022855642,283.57604095255476,241.3394158609391,177.44411033972423,312.029968293477,531.4673386338841,500.5617068758799,466.4430686585756,412.3311690157066,530.8477408728768,550.3517955401272,22.105683809384818,45.40070474796321,505.8981324829529,481.9961977444892,179.4399107124657,504.59256912502656,98.06043719719695,220.03235297779395,110.66296052874348
28,231.97402242718,282.55541837379997,240.50851394618383,179.36131648816723,314.1022046353884,531.7616842810733,498.4748787387766,466.60416224302696,414.37002678640954,530.3746005051191,549.6163294029934,24.065248143079124,43.51339425812812,504.9932225804124,481.0066072537205,181.28422995742778,506.5875715723139,97.42737475787919,221.2720151925046,108.97653222899989
29,229.52762462580355,281.53479579504517,239.71062186537452,181.2619284974456,316.17826475591113,532.0565730673665,496.384199897661,466.7655530842102,416.412646744165,529.9005870786366,548.8795061524706,26.028428348204358,41.6226012227271,504.0866428996422,480.0151907285,183.13195241868274,508.58625528294624,96.79314416483004,222.51396488464536,107.28699206004919
30,227.08122682442712,280.5141732162904,238.90475685393028,183.18519553477438,318.2573472348287,532.3518911570261,495.7629260801872,464.7596080271501,418.4582403776419,529.4258835765418,548.141610223987,27.994466579508547,39.72905554343731,503.17874340704105,479.02233088474156,184.98236482106077,510.5878487062751,96.1579902496968,223.75772262513738,105.59499223404782
31,224.63482902305068,279.4935506375356,237.97722854019847,185.04190842860442,320.3410379919181,532.6478638180748,495.14027521173017,462.7492168007273,420.50836806139586,528.9501278959938,547.4020787520678,29.964862526852393,37.83131282756549,502.2688315587704,478.027270371028,186.83687865528148,512.5938786535875,95.52142851839825,225.00423714979,103.89924209705889
32,222.18843122167425,278.4729280587808,237.08462692767202,186.92553522640094,322.42827342238223,532.9443399734198,494.51656511989864,460.73540559452636,422.56198332265654,528.4735628830206,546.6612892251761,31.938610415950833,35.93034176408293,501.35737181271736,477.54636902861114,188.88948279435328,514.6033211614821,94.88378389924188,226.25287218432717,102.20060723241042
33,219.74203342029782,277.452305480026,236.178059507637,188.84509130878251,324.5185214670501,533.241244048042,492.4239732527012,460.4554981185558,424.61856267240233,527.9963100192634,545.9194304786755,33.91520711685003,34.026626931333574,500.4445965099538,477.06477357656314,190.94504956250552,516.6156640010558,94.2452189348247,227.50330943800333,100.49952064073322
34,217.29563561892138,276.4316829012712,235.3149381797825,190.7613764443942,326.62073250783357,533.5398473766356,490.31940497512386,460.17398866426674,425.7613213899428,529.7858791633103,545.1733258947847,35.90311635968187,32.11201667724536,499.52659717292823,476.580421837032,193.01238083742308,518.6395239663767,93.60299930836473,228.76090324711637,98.78869831824628
35,214.84923781754495,275.4110603225164,234.43934583284542,192.70110690431378,328.7266659744729,533.8389794479338,488.2111100976857,459.891980735728,424.24342633221744,531.275990016812,544.4259001690389,37.89454563195942,30.194016185652213,498.6069723166748,476.0952124464832,195.08337277591872,520.6669676197848,92.9596424911583,229.14648367992197,96.69686575041774
36,213.67921626181788,272.9338537685889,233.61064408946888,194.6182290632111,330.4894927525154,535.034139385589,486.1001306119351,459.60961371091804,422.723598454879,532.767998310765,545.7694718796797,39.54705299482518,28.27357339809845,497.68617645129933,473.9712545224879,195.24075213624798,522.6969929291762,92.31546645218275,229.53255509358897,94.60236953664486
37,212.50919470609082,270.4566472146614,232.72495147837208,196.61726389377338,332.25503056097796,536.2311373455549,484.0261137093652,459.1112345810106,421.2014332522514,534.2623011465995,547.1151098533388,41.202101729189195,26.463689096149736,498.81500180662795,471.8440301887611,195.3983735284312,524.7301401904439,91.67029974250757,229.91922024190978,92.50465222195557
38,211.33917315036376,267.9794406607339,231.84724394393837,198.52794644058497,334.0230250384783,537.4298008760978,482.3337070123522,457.80802381377794,419.6771500229773,535.7586832398094,548.4626202236864,42.859453391852036,24.651286418947162,499.9453978733207,469.71384591493444,195.55621424392316,526.7661164876586,91.02423531142858,230.30642341795976,90.40401602489948
39,210.1691515946367,265.50223410680644,230.911288892268,200.54337753386528,334.36034489713336,539.5412425956443,480.639563010333,456.50347526255155,418.15130207235705,537.2566014130327,549.8115138528667,44.51850637450241,22.837023257352747,501.07695432465925,467.58147494460644,195.71421698752914,528.8041827741293,90.3775076763027,230.69402406940227,88.30122346330766
40,208.99913003890964,263.02502755287895,230.49668347664857,202.6801078295976,334.69794181147944,541.6544185354855,478.94402753305627,455.1978552280102,416.6242008754558,538.7557498925779,551.1615153879321,46.17892201060698,21.02126996133235,502.20944017326434,465.44735256386616,195.8723495057635,530.8439230144124,89.73024885522004,231.0819430743706,86.1967037853564
41,207.82910848318258,260.54782099895147,230.0766139094634,204.74381571004537,335.03694623864715,543.7764047520305,477.24142301035164,453.8867917878549,415.09073287120754,540.2611486386891,551.8324860482984,48.22037930327167,19.197946406412946,503.34664759450385,463.30433257628704,196.0311413118571,532.8921673624615,89.08029147543945,231.4714793955822,84.08340992048501
42,206.65908692745552,258.070614445024,229.72285336395652,206.8251007237647,336.68483330835363,545.1636146360031,475.5347429486549,452.57259004394194,413.0315623045442,539.6289306113564,552.5050628168667,50.26672324969883,17.370258346322718,504.4865771588632,461.1561828234549,196.19031321925357,534.9453146105054,88.42877828712602,229.36642983375668,83.62662835457512
43,205.48906537172846,255.59340789109646,229.37910294585708,208.90648371126406,335.8129938081647,547.1376543462383,476.2185278163593,450.52579373107307,410.9686109802662,538.9955517947429,552.218778978554,52.40564317704441,15.539214544040771,505.6285997005847,459.0040889420173,196.34977737558302,537.0022315569988,87.77606888248759,227.25751527779758,83.16900811099008
44,204.3190438160014,253.11620133716895,228.9389780840192,211.04842410913992,334.9399578813695,549.1144030340212,476.90325104302605,448.4761885966655,408.90282866490395,538.3613037914639,550.3696769523727,53.52392257008488,13.705657997702264,506.77218944149087,456.84904173903544,196.50946036480468,539.061971213591,87.12246376378972,225.14570665534498,82.7107598744833
45,203.14902226027434,250.63899478324143,228.49467768480594,213.1389920433767,334.06588689239493,551.0934953341823,477.58878607032256,446.42415347204565,406.8345971798344,537.7263038304473,548.5183826503478,54.6435277833695,12,506.0828316585733,454.6914395348378,196.6693326724928,541.1241528757781,86.4680837377624,223.03139429488127,82.25196834370446
46,201.97900070454727,248.1617882293139,228.0724782000087,215.25227459791145,333.1897156726756,553.077343026695,477.11564051588545,444.3076797638063,405.2714632736735,536.2229941269057,546.662640030898,55.76582320067718,14.055681656674057,505.39181747654385,452.52865301204196,196.82958912373456,542.0951319481925,88.40729164675136,222.0313288072834,84.17633751147547
47,200.8089791488202,245.6845816753864,227.70658546599586,217.35310044106075,332.31096740432696,555.0670257339417,476.6411033166704,442.18498095304585,403.7037317820183,534.7152627964906,544.8171613066974,54.61463074362873,16.117409610551668,504.69877084114165,451.552327381685,198.77325166084097,543.0689669239182,90.35220327320025,221.02832186562262,86.10636675208893
48,199.63895759309315,243.20737512145888,227.32245250169368,219.4255333162538,331.42849455205237,557.0651417326054,476.16455478646543,440.0532850606923,402.1293554436825,533.2011409307196,542.9638605012029,53.45855894504915,17.474785461246263,506.4101319015461,450.57186358471057,200.72515243238135,544.0469295095951,92.30535842836166,220.02106366832123,88.04457644226352
49,198.4689360373661,240.73016856753136,226.86218436970623,221.59074702827792,330.54482719142595,559.0659623654595,474.9944116030962,438.2053358894472,400.55284804184697,531.6849695614316,541.1080510822311,52.300922296723584,18.833998645277564,508.1238094468989,449.59007263960785,202.67969528154208,545.0262158577802,94.26115735906725,219.01244205420082,89.98540967791777
50,199.19237811670374,237.95611279558193,226.4982266014937,223.76332256721497,328.834503807912,560.4344051185833,474.6487369013901,436.04238636498485,401.35970940333976,529.6485962194087,539.2495882469959,51.14163047202145,20.195155217639034,509.8399371898973,447.45635423417554,203.1747583190342,546.0069023790091,96.21975266996012,218.0023783237903,91.92901789597013
51,199.91582019604138,235.1820570236325,226.01800871749973,225.89217517763063,327.1217251276362,561.8048123733288,474.3025659578716,433.8763317651814,402.16772907448745,527.6092995115938,537.3884574497687,49.980674397452496,21.55826583176635,511.5585285622484,445.3195727168534,203.6705320564352,545.6768225333111,98.38831766712534,216.9908645715708,93.8754163085612
52,200.63926227537902,232.40800125168306,225.61968626714074,228.04733317201178,325.4071652831384,563.1766447511212,473.95603502195803,431.70802462744035,402.97658902683753,525.5678820847533,535.5253912129971,48.81851101370393,22.922793980969544,513.278907143595,443.1805691034526,204.16682136216588,545.3463994287797,100.55913781285733,215.97829891922765,95.82383883276353
53,201.36270435471667,229.63394547973363,225.12840941736303,230.20350253583243,323.6881538833294,564.5520388521903,473.60860437896616,429.53408785875564,403.78754904284443,523.5211644739512,533.4728696748944,49.61466706722213,24.290864889295058,515.0037523875872,441.0360119405934,204.6643991964375,543.1448804566875,100.56396911156317,216.13909002496592,98.0194834639014
54,202.0861464340543,226.8598897077842,224.68105323660188,232.44896889003073,321.96393651954196,565.9315982846512,473.26012155481214,427.35356740103293,404.60096502198905,521.468248452739,531.4141321493971,50.413234250612,25.663078950987366,516.7338212631444,438.88496006377204,205.16348392722068,540.9366942638497,100.56881504168275,216.30036808076434,100.2217775255552
55,202.80958851339196,224.08583393583476,224.19356784071994,234.6993772091264,320.2358339365793,567.314266310537,472.9108534861877,425.1681335257375,405.4162138903193,519.4107065480051,529.350755622647,51.213600864049845,27.038385054609545,518.4677885432246,436.7290611716182,205.6636932572608,539.0893539892926,101.7876026839931,214.17584228146657,100.84185779065612
56,203.5330305927296,221.31177816388532,223.74465814997478,236.94657740255397,318.50457340707743,568.699461033478,472.56094716269376,422.9787059735556,406.2329525500355,517.3494046770509,527.2836084674481,52.01543007293885,28.973252192307456,517.3850528409727,436.62468200854585,207.87844661413618,537.238637872419,103.00861754721902,212.04743410911905,101.46307119469596
57,204.25647267206725,218.5377223919359,223.3889728721027,239.06180649966112,316.769337038803,570.0878368552733,472.2102372795368,420.7842504023069,407.2918239754463,515.3955817626656,525.2117141100412,52.819100682127456,30.91256275123217,516.2998306368268,436.5200631387878,210.09828615077365,535.3836715870876,104.23243647034951,209.91413804867418,102.08571121494737
58,204.9799147514049,215.76366661998645,222.89392747812053,241.31503158363773,315.0292798138763,571.4800698811583,471.8585530495392,418.5836981655365,408.35363717147015,513.4363307115918,524.3163225117561,54.8597833693929,32.857261128427396,515.2115934539853,436.4151536155007,212.3242928750016,533.5235518098633,105.45965542341513,207.77491523687019,102.71008106194655
59,205.70335683074254,212.98961084803702,222.53739673566935,243.462484857683,313.2850789803403,572.8756182398207,471.50603135179495,416.37790574064866,409.41797886956715,511.472414084348,523.4187987121376,56.90532554646751,34.80659042742386,514.1207648454739,436.3099942705424,214.55560040226914,531.6590025183605,106.68979676026595,208.17012681661336,104.90862593897539
60,206.42679891008018,210.21555507608758,222.1148143409317,245.61548176139908,311.5372310455236,574.2740846719688,471.15277253576096,414.16750103246005,410.48454609232596,509.50439093295347,522.5193982019155,58.955144925656874,36.75999574865712,513.0276553285152,436.2046150387601,216.79157356458506,529.790554478515,107.92251030666904,208.56616477863486,107.11176794477666
61,207.15024098941782,207.44149930413815,221.6674772102083,247.8908853749098,310.02311970169285,575.9275780638608,470.79895393305344,411.95359363716875,411.55280343601214,507.5332491810219,521.6185724691738,61.00821252263897,38.71649650648604,511.9328136307514,436.09906881924263,219.03108993069915,527.9191456284491,109.15717725546233,208.96283031670907,109.31840112894018
62,207.87368306875547,204.6674435321887,221.27294213170313,250.02558586331844,308.5071332649096,577.5831191610413,470.44469715730725,409.7369445134231,412.62238372191445,505.55966634440887,520.7166311434543,63.06382266221404,40.67542021742047,510.8366160684008,434.79580394052044,220.85880212271783,526.0454192040778,110.39337323004612,209.35998708996095,111.52776703309111
63,208.5971251480931,201.89338776023928,220.78520219468678,247.81904893065115,308.1301098431004,579.8005560815869,470.0897330721604,407.51586962602113,414.78968524088174,504.95802086484974,520.3270648246709,65.27909042040069,42.63825511721762,509.73822983700035,436.19756415151454,222.61784773556178,524.1679516958236,111.63203739463697,209.75793682678747,113.74154415921548
64,209.32056722743076,199.11933198828984,220.18501553641468,245.55585116584857,307.75180042167784,582.0255565190324,469.73355823020154,405.28721881287765,416.9643792685214,504.35432321609017,519.93616972336,67.50191429663126,44.60778510484275,508.63609708963514,437.60410566516805,224.3828933257205,522.2840802817375,112.87492655307328,210.15724394137382,115.96287231894564
65,210.0440093067684,196.3452762163404,219.68646890859154,243.3672989234225,307.37250336034606,584.2563656916179,469.37645353434885,403.05274973467886,419.1447506980189,503.7490495138219,519.5442541251211,69.73054122572543,46.58245687934398,507.53108704071485,439.01431919028676,226.15254686209389,520.3952907067835,114.12106048117721,210.55759351385328,118.18999962672177
66,210.76745138610605,193.57122044439097,219.16902481664997,241.14095894813633,309.5582343154947,584.8538965576988,469.01885794473674,400.8152090448803,421.32811937381535,503.14294377241595,519.1517997803365,71.96223173551257,48.559843135234765,506.4245579903829,440.4264712645956,227.9246330516568,518.5039047083549,115.36890740655005,210.9584934266363,120.4201884537373
67,211.4908934654437,190.79716467244154,218.67258124986822,238.93662205966135,311.74748348365415,585.4523892259916,468.6606867593712,398.5740667476888,423.5150024602324,502.5358624264415,519.3699847176024,74.22130250187588,50.540412246744836,505.3162478402808,441.8408963779486,229.69957164017288,516.6094742827005,116.61876290085402,211.3600386390093,122.65396705438404
68,212.21433554478133,188.0231089004921,218.20624154580764,236.74413274744023,313.89380259467373,584.7052429005736,468.3020323602015,396.32990089377563,425.70483590150354,501.92796205845025,519.5884640112482,76.48342101251177,52.52365337201204,504.2064424533042,443.2572297121959,231.4769048234037,514.7124880542065,117.87030459285532,211.76212558169877,124.89075927728544
69,212.93777762411898,185.24905312854267,217.71927216749143,234.53668556844525,316.0462255230691,583.9559718003726,467.94235800042003,394.07935296067257,427.9008969085362,501.31833291079624,519.8075646280245,78.75197265706538,54.512534544734756,503.09348094225913,441.4990592089723,232.92713519333566,512.8101070745574,119.12540548622931,212.16535600079618,127.13391260984947
70,213.66121970345662,182.47499735659324,217.16162732761757,232.36025755406746,318.2185244861058,584.6574560630191,467.58210829465685,391.8252049830436,429.90895416196975,502.4039981550056,520.0270157247725,81.02415314542613,56.504597191921185,501.97873910432725,439.73807628304814,234.37968539561948,513.4668955351513,121.31163325880516,212.56923143946486,129.38065415831278
71,214.38466178279427,179.7009415846438,216.58351809904633,230.1114020893026,320.393438640768,585.3597848299444,467.2214248907565,389.5683432772336,431.9194288793905,503.49097041206306,520.2467310147462,83.29906907098302,58.499058047476225,500.8626552487593,440.644949912133,236.47756468143913,514.1244746915522,123.50049299164957,212.97359309650537,131.63010051849034
72,215.1081038621319,176.92688581269437,216.03687276537013,227.84300326068043,322.57083468922133,586.0629150562754,466.8603298945647,387.3089061635423,433.93219784125665,504.5791830627656,520.4666970318638,85.5765810069153,60.49579487332807,499.7452977789728,441.5528584160999,238.57783795304573,514.7828042415363,125.6918505322208,213.18621716850282,133.90830961139815
73,215.83154594146956,174.15283004074493,215.55016460959223,225.5666173820684,324.7517055433911,586.7671673756366,466.4986586435579,385.04586331859036,435.94817888808063,505.66913234174115,520.6870140825814,87.85772751888159,62.49571819919292,498.6261571700436,442.4622158092856,240.68146295369374,517.0325045142365,126.12890624366433,213.39918055742947,136.19015439290055
74,214.55630270761262,171.47813666803523,215.05511112687174,223.28419402397162,326.9356176689044,587.4724017900143,466.13648303420763,382.77966461168523,437.966971263863,506.7606015784445,521.9516182532478,89.772826483092,64.49843046117869,497.5054558954487,443.3728413209276,242.78802150468005,519.2853420423858,126.56657143870393,211.47433400608745,137.43987176293803
75,213.28105947375568,168.80344329532554,214.4911604863361,221.01873935734352,329.12415535076923,588,465.77354033186367,380.50866606430117,439.9900394700632,507.8543825622192,523.2189008731913,91.69198165362782,66.5053844956769,496.3823809599183,444.28539555010815,244.89904177606778,521.5429511118509,127.00516361473287,209.42025154317548,136.40550865311502
76,212.00581623989873,166.12874992261584,213.9128015676105,218.79893455803398,331.31813911992873,587.2915132250416,465.4096944613192,378.23201622910165,442.0181419994763,508.9508853756285,524.4893370745569,93.61591256400008,68.51733275392505,495.256511297942,445.2002206334917,247.01531523581693,523.8061781499586,127.44484720961067,207.36105757933012,135.36857157262787
77,210.7305730060418,163.45405654990614,213.4492245847208,216.54857784197742,333.51673673821443,586.581536534281,465.04508343928387,375.9505787017594,444.05050953723395,510.04969408510624,525.7624449460781,95.54388941449027,70.53351204881245,494.12827398273635,446.1169695528539,249.13603912340895,526.0741646526708,127.88545543930051,205.29753322325294,134.32945386012784
78,209.45532977218485,160.77936317719644,212.95290618012143,214.35868712459808,333.9878930084801,584.3120081254684,464.6792841524838,373.6617059855093,445.8388292523434,511.5243669389856,527.0397018672276,97.47814952802038,72.55626205788775,492.9963597500298,447.03670615051755,251.26367443528358,528.3495425074959,128.3274996081221,203.22728385576534,133.28694967028738
79,208.1800865383279,158.10466980448675,212.42045567818727,212.0757866767858,334.4596434268508,582.0396177447618,466.4830631479388,372.20133348675563,447.6294041147082,513.0008994180824,528.318569463703,99.41484882585826,74.58156284079443,491.8630181253118,447.9576025751665,253.3939927858194,530.6277897106155,128.77010121344998,201.15442381573425,132.24313083830398
80,206.90484330447097,155.42997643177705,211.919867469803,209.7840628329509,334.9325956505729,579.7614383476308,468.2914373512945,370.7372406235554,449.42454054685237,514.4811934299006,529.6006950327451,101.35648195202931,76.61202316829177,490.726789261968,448.88084502476465,255.52973821791002,532.9118408506773,129.2138303662206,199.07628307177168,131.19665283102492
81,205.62960007061403,152.75528305906735,211.43089017096636,207.55131837784387,335.4070098759323,577.4762165858771,470.1054016458126,369.26862192020536,451.2252261492324,515.9660633632608,530.8867839401267,103.30411710264812,78.39937233740716,489.22589276144623,447.8608963160775,257.6290266662333,534.3190619308674,127.35183246367485,196.99171832762957,130.14693992499025
82,204.3543568367571,150.08058968635765,210.82817432863266,205.2080442934071,335.8824763490644,575.185926216606,471.923389301745,367.7967458297936,453.029905660971,517.4542267288089,532.1757253846289,105.25607209580065,80.19068583575583,487.7216672819113,446.8386853675594,259.73297132315224,535.7294042185765,125.48570466147385,194.90253003197518,129.09489876232175
83,203.07911360290015,147.40589631364796,210.29159427845764,202.9840587289293,336.35834837489915,572.8936823269471,472.59212569612646,365.55317103284995,454.836124487666,518.943659434487,533.4657662414259,107.20969202363862,81.98352724841932,486.21615876194545,445.8156025165281,261.838710555483,537.1409494683423,123.61798513153512,192.8115597474583,128.04196025323472
84,201.8038703690432,144.73120294093826,209.72249324842997,200.6565538741809,336.8345738741683,570.5997357792704,473.26135882184997,363.30792972885024,456.64368495736016,520.4341984773004,534.7567653288971,109.16476308267981,83.77770036745991,484.70953196387495,444.7917597288134,263.9460139118597,538.553543201146,121.74887827643138,190.7190363091362,126.98823963095164
