"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y"
0,301.9798638902481,301.67363088120464,382.8579068042315,469.4310707994706,434.71025607487246,536.9204721087474,69.6826905106857,423.2923103302149,381.09497552637373,290.4508027533365,169.89576574632446,380.6298114939776,418.3252531056738,194.3382358432605,397.6648212860427,61.68746424383452,383.635440035458,519.1769475849403,262.62513620728646,405.18937450741305
1,303.9597277804962,303.3472617624093,382.0957469347649,471.25115355181543,434.62783639026395,534.9185547374847,70.67206069359855,425.03461133949463,379.78785738340054,288.9322809964675,167.97712548210094,380.0525024759686,419.60449992665826,195.8803103345791,399.4453590950116,62.606241298732236,383.2102397606785,517.218971361361,260.71679966770915,404.5788683096654
2,305.93959167074433,305.02089264361393,381.2760245307614,473.06104495213924,434.54498606214,532.9061773318457,71.66660034367958,426.7860158855699,380.8488360397348,287.22030807308363,166.04846030705565,379.47217701369425,420.8904308225777,197.43044217752544,401.23520022836215,63.52981897113611,382.7828178110413,515.2507646962557,258.79849205435426,403.96517221212116
3,307.91945556099245,306.6945235248186,380.60006641229563,474.94942696631693,434.46183345825125,530.8864578560753,72.66476852777167,428.5438103538188,381.9136856298617,285.5020890920609,164.11275848225682,378.8897342595883,421.20705611113743,199.42692146441638,403.03157151807824,64.456766275908,382.35383643128864,513.2753771160159,256.8731855803524,403.3492370714556
4,309.89931945124056,308.3681544060232,379.82897493560176,476.8590189786606,434.37852914557857,528.8630534784361,73.66475783199995,430.3048118516569,382.98047799783046,283.78073528543,162.17352504261896,378.306228860685,421.5242590705725,201.42704325232947,404.83122021933667,65.38540476101282,381.92407239121763,511.2963855157758,254.94436645743627,402.73217818039893
5,311.87918334148867,310.04178528722787,379.0636247702698,478.684937563279,434.21529712261474,526.8420751426571,74.66595256480255,432.06793613372474,385.0045415128133,283.8997521511431,160.23195397057788,377.7220200801774,421.8418443996085,203.42957606998564,406.63303829176647,66.31516266545586,381.4937902957515,509.31500835699705,253.31123194892137,403.93378951694115
6,313.8590472317368,311.7154161684325,378.32317879323534,480.6229084811418,434.05189183919293,524.8189516663246,75.66821000242751,433.8329318605931,387.0307534430721,284.01889534572405,158.28832204376639,377.13719119903607,422.1597668253646,205.43423444944568,408.43676888000545,67.24590744905068,383.4700763465504,508.85238179857674,251.67636397152086,405.136676287842
7,315.8389111219849,313.38904704963716,377.52327055540013,482.5859176246657,433.8882266072642,522.792609763293,76.67206185192815,435.60073537919413,389.0601887132064,284.13822807576486,156.34159814705805,376.5514319600063,422.47819500869576,207.44208188094652,410.24336888019633,68.17813288071102,385.4495063141024,508.38901928425224,250.03889521230474,406.3414766359144
8,317.818775012233,315.0626779308418,376.72364463136955,484.53039769449595,433.72414822879534,520.7611526862166,77.67844776387774,437.37300143329367,391.09632185516057,284.04933826464946,154.38996005914947,375.96419406604105,422.7974270127326,209.45499780017485,412.05452935136015,69.112711565455,387.43393303406725,507.9244870858271,248.39729292671603,407.54931830858266
9,319.7986389024811,316.73630881204645,375.9759293498765,486.4272997732714,433.5597487423148,518.7257199656166,78.68680321369179,439.14873588361974,393.1364397918863,283.96027449258463,152.43450253670173,375.37580692380646,423.11728376669095,211.47185307713244,413.8692343366951,70.04911925842043,389.42224335724813,507.4590457791332,246.75247795917159,408.7595237761733
10,321.7785027927292,318.4099396932511,375.2836806962527,488.2531730376809,433.39497760040587,516.6856857731018,79.69743823739468,440.9284847099153,395.1811697923239,283.8710093753996,150.47462434105807,374.78608962367343,423.43786361596716,213.49326782825938,415.68804179809774,70.98764387407081,391.4150486234538,506.9925522563287,245.1039445833489,409.97246513692994
11,323.75836668297734,320.08357057445573,374.5882940951666,490.1603309697838,433.2299885450368,514.6429535904871,80.70940984815019,442.7105872931878,397.22860399317074,283.78162620313327,148.51215416338377,374.1955924094373,423.7588674391467,215.51735594486541,417.5092546723815,71.92740970917275,393.4104894184653,506.5254417855775,243.45323098586925,411.18701063932065
12,325.73823057322545,321.7572014556604,373.8853338380745,492.02596351139175,433.0648440805598,512.5982972851746,81.72233467125646,444.494368502792,399.27796674571493,283.6921588376516,147.2697574216557,372.56331104976147,424.08017362733887,217.54335062265488,418.9616709226302,73.37598802497595,395.46145163855476,506.4874145221005,241.80096252205547,412.40270016567524
13,327.71809446347356,323.430832336865,373.05911966689314,493.8990815968217,432.8990903573864,510.54609773801593,82.73899642408182,446.2847305216156,401.3348901033509,283.6023614049731,146.0227771716542,370.9250078012112,424.4026651933757,219.5768196949398,420.4194454949639,74.82991050377649,397.5199803645666,506.44924696666124,240.14259843200617,413.6228746707929
14,329.6979583537217,325.10446321806967,372.2471395290012,495.8232225770287,432.73281174434624,508.48739952086476,83.75887762466252,448.0807620533984,403.39832708980026,283.512279612091,144.77184812771446,369.2815165619635,424.7261779886911,221.6167281236991,421.88183638050265,76.28843709741444,399.5850278030881,506.41095854658795,238.22465396519303,414.389279230198
15,331.6778222439698,326.7780940992743,371.4903024038692,497.7020662361969,434.6956039859832,507.82296721333006,85.8305361936839,448.0332810200644,405.468557855426,283.4219012287083,143.51680045270157,367.6326141971854,425.05075593622905,223.66335286485176,423.3490421263018,77.75176582829485,401.6568743231315,506.3725440635078,236.30039474718288,415.15820714426354
16,332.9502283208702,329.149336524974,370.6869721330895,499.6005105102516,436.47504145986574,508.88961750218107,87.90463378108628,447.9857440860551,407.030964932809,284.78682785190347,142.26027517689377,365.98177053607765,423.78693035732164,225.30861438456913,424.81797525219935,79.21681737476149,403.7311600828356,506.3340843540415,234.373870047943,415.92804033748274
17,334.22263439777066,331.52057895067367,369.84483470686763,501.52030024221654,438.25634712010293,509.9573876401664,89.98090891103672,447.9381572442222,408.59501234182784,286.15318747700513,141.00243070700975,364.32919369600376,422.5217779199346,226.95560322270373,426.2884505737975,80.68340704175675,405.8076235826451,506.29558426669996,232.4453227391943,416.69868175908204
18,335.4950404746711,333.89182137637334,369.01230984698304,503.47369028208294,440.0394850900517,511.026256121708,92.05931976601708,447.8905214529954,408.8004332872137,288.2219704733348,139.74329237684714,362.6749169609255,421.25532410505275,228.60428620783978,427.7604384747763,82.1515052912203,407.8862230012479,506.25704457689966,230.51479166312149,417.4701158878469
19,336.76744655157154,336.263063802073,368.1898714438093,505.37568173904674,441.86237070732227,512.1189505820317,94.18406014964066,447.8418238198576,409.01043323850223,290.3368683852286,139.89477491471177,360.5550239924018,419.9606399678786,230.28971972543212,429.8265035621776,82.64977049359305,410.0111561517359,506.21764580495096,228.54122742323932,418.2587459331358
20,338.039852628472,338.6343062277727,367.45003555232984,507.3611232272283,443.6893768226448,513.2141149973282,96.31360335167957,447.79301610932356,409.2209078791416,292.4565468673588,140.04659986764418,358.4303391626859,418.66302929301355,231.978963040776,431.8972388368289,83.14916198758624,412.1408925563745,506.1781579749936,226.56320208742835,419.0491586182868
21,339.3122587053724,341.0055486534724,366.6400988985496,509.29804838946797,445.5188518327953,514.3107593451427,98.44602427708966,447.74414244328824,411.10247542614644,293.4611916824137,137.92844438760633,358.1792913569911,417.3636651131892,233.67048908744155,433.9707723657206,83.64922832610583,414.2735069454655,506.13861678380323,224.5825037794362,419.8406394146904
22,340.58466478227285,343.37679107917205,365.81035946693044,511.35642714151857,447.35070601764716,515.4088298444348,100.58121834883426,447.69520521858766,412.9864898925582,294.46714300644777,135.80753431299695,357.9279170715221,416.0626111511228,235.36421491052093,436.0470024597401,84.1499449851682,416.4088947324844,506.0990241705375,222.5992296356008,420.63314950697225
