"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y"
10,333.10018543415924,303.0287117847222,133.72437002444323,483.00560738822855,573.4103857854444,558.8719119265478,585.4501096777971,484.83407169337653,261.1047379759566,88.05794039941978,458.6428352429385,555.1727302626261,484.82732858006125,345.9729939620234,199.0499176509268,353.3568003346369,59.596492915839875,514.199588199608,160.6374875655522,234.1082439996838
11,336.109293200901,303.30404921969694,134.53680310681688,484.8852062161176,574.1315998467163,556.9619929581888,584.5958146549403,486.6882885635932,262.82032117421574,89.1646085871457,460.57182889139955,554.5042067461583,484.77088543696146,343.9322209811481,198.51357847988393,351.38695757911586,60.34768747452703,516.0979156009992,161.8701800086973,235.73563747653154
12,339.11840096764274,303.5793866546717,135.3795846052248,486.7358076838953,574.8546441865011,555.0472270465477,583.7393516241259,488.54721101773856,264.84350967527917,88.85504453425438,462.50571789037576,553.8339866678882,484.7142990539034,341.88626897904,197.97587820107415,349.41211580726537,62.38990629196713,516.2337975916059,163.10600074705033,237.36716091072861
13,342.1275087343845,303.8547240896464,136.1933582091598,488.66955279052536,575.5789416700582,553.1291425597581,582.8814042150319,490.40935526198473,266.8702046640232,88.5449439606497,464.4429586076655,553.1626049981764,484.6576145981967,339.83677103670595,195.9258152982214,349.3821652230088,64.4356645794669,516.369915085986,164.34396334721816,239.00151201858029
14,345.13661650112624,304.13006152462117,137.0339521921843,490.54066328563965,576.3046006108743,551.2074526620597,582.0218441277848,492.27499976663023,268.90070921812855,88.23426049301791,466.3838407437055,552.4899613367159,484.600823593088,337.7834206664474,193.87189890549155,349.35215834083425,66.48526826548637,516.5062884395331,165.58425293761704,240.63893520555743
15,348.2163196794732,303.58248035838,137.91985408033148,492.40451454894344,577.0318096566233,549.2816577767122,581.160447904777,494.1446295384401,270.93555120259987,87.92291336378341,468.3288688645927,551.8158808180776,484.543911274767,335.72568406409204,191.8135950715649,349.3220873599303,68.53925018018204,516.6429531048744,166.82719195311626,242.27985614832085
16,351.29602285782016,303.0348991921388,138.69976740220076,494.3597041871308,577.0125677913071,547.219940045639,580.2976774656247,496.0172419973668,272.97363944312866,87.61106953135919,470.2769999582747,551.1407249147247,484.48690816219295,333.66466468107797,189.75200755205478,349.29196840571706,70.59650888554911,516.7798357962349,168.07211387359726,243.92339491084172
17,354.3757260361671,302.48731802589765,139.5303981442256,496.30101381844423,576.9932855260865,545.1538935658863,579.4330955678314,497.89378616265003,275.0160068202467,87.29857095674721,472.22922131599813,550.4641514651283,483.0056048096031,332.2242965892846,187.68609155725534,349.2617862142423,71.3339554465142,514.8497859440365,169.3196496116916,245.57038442034923
18,357.4554292145141,301.9397368596565,140.3017755143617,498.24917054406336,576.9739817841893,543.0855459139516,578.5675506946976,499.7724204315557,277.060648995652,86.98572431976883,474.18361706695305,549.7868244448758,481.5226515744469,330.7823242088089,185.61787453560862,349.23157040570226,72.07222337889007,512.9175863933326,170.56857486089555,247.21920835443552
19,360.53513239286104,301.3921556934153,141.0586021765261,500.10100438577234,576.9546584376316,541.0150976716993,577.3288654267136,501.4315732643131,279.1073676863629,86.67255995930917,476.13999767997274,549.1088095390161,480.03819226887543,329.33888737760714,183.547557056311,349.2013239103312,72.81124108776946,510.9834245227721,169.11027396704236,248.68906814997877
20,363.614835571208,300.84457452717413,141.85689201555195,501.9353357948438,577.3958294184933,538.990208220404,576.0890711871049,503.09221150539827,280.87680403635414,87.75140384405388,478.098129803762,548.4301876191623,478.5524039548057,327.8941582645569,181.4753860607103,349.1710503358417,73.59692034912082,509.0657391412239,167.65066748382492,250.16024388335356
21,366.69453874955497,300.29699336093296,142.73598158022867,503.9113002832562,577.8374084328653,536.9634459742373,574.8481302773448,504.7543856499765,282.6478769158456,88.8312455379843,480.0580729794073,547.7509380504015,477.0652414537486,326.44809293965966,179.4012985401304,349.14074876170264,74.38332627537251,507.1462801165045,166.1897110288673,251.63278028872296
22,369.7742419279019,299.7494121946918,143.51159266643347,505.84954197394393,578.2793590673347,534.9349780637187,573.6061450276892,506.41795863212946,284.42044027893013,89.91199599538041,481.99850353792885,547.0128786524751,475.5768273998425,325.00081064810547,177.32546552761963,349.1104216866372,74.05089880727603,505.09701331938743,164.72752507530936,253.10655593804324
23,372.8539451062489,299.2018310284506,144.36393086387378,507.6979505257677,578.7217322655711,532.9045706672605,572.3629722744421,508.08312221199003,286.4967447856544,89.99689497927587,483.94078940693646,546.2741135713002,474.0869902235321,323.55214456159916,175.24764774181278,349.0800656148421,72.06057078232608,504.49965028470166,163.26394107691013,254.58174071350015
24,375.93364828459585,298.65424986220944,145.2091624662268,509.64546136015304,579.1646227970132,530.8717888114737,571.1183456931868,509.750233116906,288.57547742606926,90.08189324826289,485.8853466815784,545.5344845415198,472.59541075757704,322.101784332967,173.16740005261164,349.04967404314783,71.08375410178294,506.33654529222645,161.43896276699635,253.58283718242166
25,379.0133514629428,298.10666869596827,146.09981487401313,511.6035646894773,579.962128453112,528.9473124344543,569.8720997382192,511.4195130865163,290.6569146889337,90.16700210781939,487.8324340041723,544.7938931863112,471.10189060948204,320.64953705221563,171.084445769743,349.0192429292221,70.10566649285201,508.1758302691866,159.35811666989227,253.48432770378068
26,382.09305464128977,297.5590875297271,146.87892621581202,513.5015864196589,580.7604783674146,527.0207987615773,568.6245344780359,513.0905601950781,292.73948785174343,90.27519886836905,489.78158255910125,544.0525178237133,469.60678938590746,319.19575238841065,168.99928642258652,348.988779600205,69.12654345742392,510.01706235638875,157.27506774027523,253.38571394069373
27,385.17275781963673,297.0115063634859,147.66812841885286,515.4412805446792,581.5599507227244,525.0915765045213,567.3752152019982,514.7639567143004,294.82498901075684,90.38354774828228,491.73347152174847,543.3101001235467,468.10958612299765,317.73992377433655,166.91119544317743,348.95827344123444,68.14604382280505,511.8608831260236,157.04630504263483,255.4614601179016
28,388.347922229176,297.93865461954147,148.48700592834368,517.4373541443074,582.3603978150979,523.1600020905383,566.1243727240701,516.4393934811924,296.82736441725393,90.98536831614149,493.2321057570265,541.8520909694961,466.61055743172517,316.2823201769258,164.8205586100476,348.92773008837764,67.16434873805132,513.7069519289162,156.81726343168523,257.5397370977328
29,391.52308663871526,298.865802875597,149.37928177303257,519.3334287423371,583.1617051178439,521.2263518862106,564.8721860127955,518.1166307769372,298.78018171584506,91.73876137720166,494.7323505181291,540.3925149478671,465.10991779072106,314.8231501477731,162.7276750481761,348.89715391172876,66.18159866252753,515.5550046324905,156.58797567833435,259.62024752363646
30,394.6982510482545,299.79295113165256,150.20436137429823,521.3345117431937,583.9641258188102,519.2900149190284,565.8064603026883,519.9929067116177,300.7357124095311,92.49320126073616,496.2346798351085,538.9309108786472,463.6071930451636,313.36195263514685,160.6318834723316,348.8665352501798,65.19748307818918,517.4056251631446,156.35836933487994,261.7036487713229
31,397.8734154577938,300.7200993877081,151.11641760550634,523.2350798881963,584.7685704594207,517.348793943809,564.0076079483833,521.0790007507554,302.696175523445,93.24954406226331,497.74079846592264,537.4656202165759,462.1006779883849,311.8970695551238,158.5308056973007,348.8358393594132,64.21088526658109,519.2609134999184,155.69208301200047,263.69651921126183
32,401.04857986733305,301.64724764376365,151.9017228477336,525.1728109940836,585.5754047226432,515.4018065238864,562.203412058869,522.168321058978,304.66246224130884,94.00813359870492,499.25139105921295,535.9959768725148,460.58968779153696,310.4278350038435,156.42348661900678,348.80505228574737,63.22135674188181,521.121713016377,155.02381746919372,265.69530952191064
33,404.2237442768723,302.5743958998192,152.79244100741235,527.072249256927,586.3838994217725,513.4508122738503,560.3955031990772,523.2598831492325,306.63279550654755,94.76828428514027,500.76509239775254,534.5233090552872,458.4799386177619,310.3329631642397,154.3118307538105,348.7742018533907,61.12844947460795,520.8392569794675,154.35417665992486,267.6982132711598
34,407.3989086864116,303.50154415587474,153.64370505932973,529.0289890220623,587.1937258698375,511.4966043546104,558.5846163597113,524.3532432557923,308.6063742961313,95.52968708846481,501.9106884400667,532.7450072880273,456.3667142743664,310.2379350521563,152.19669657830005,348.7433006043367,59.03209477962848,520.5563356822081,153.683432821241,269.7044161947129
35,410.57407309595084,304.4286924119303,155.3358030008494,527.7506325361669,588,509.5395199768923,556.6358459600547,525.1840405400754,310.5828580567706,96.29221062389131,503.5431840878255,531.3948635333854,454.25037941134855,310.1427670652847,150.07844907202684,348.7123538707879,56.93265439597872,520.2729979444276,153.01170169416142,271.7135721097833
36,413.7492375054901,305.35584066798583,157.12392838194313,526.4520583092326,587.1864251538602,507.57626672550794,554.6809328930011,526.0174565584036,312.5655718393556,97.05713768949317,504.4516339068998,529.473669559429,452.1273737054411,310.0472991019304,147.95352469407203,348.6813095908626,54.82659642207887,519.9887671052924,152.3378532212444,273.72906103182925
37,416.92440191502936,306.2829889240414,158.88633593371392,525.2424145503337,586.3697127916478,505.6054422731945,552.7184807885773,526.8540866094237,313.963697868571,98.66847617375328,505.36358712326086,527.5450665843209,449.99618072019933,309.95146297052014,145.8204056375075,348.6501455900196,52.71241652703744,519.7034401422659,151.6614060809468,275.75232259940043
38,420.0995663245686,307.2101371800969,160.61980944663972,524.0428393227834,585.547589915206,503.621561603985,550.9883620204668,525.5819397696823,315.37108613149985,100.29048937067932,506.28158180058404,525.6036870989965,447.8508691168179,309.85499194881476,144.21481416604394,350.0762397525473,50.85216803212168,520.7763539648984,152.16105393339157,277.84086768083375
39,423.2747307341079,308.13728543615247,162.30884141655798,522.7206196828089,584.7228310613111,501.63132000642355,549.2526959622924,524.3057140379863,316.7829869117604,101.91770323813547,507.2025198496839,523.656082957118,445.69867898812305,309.75821161150054,142.604074677126,351.5069064092435,48.985955011427386,521.8527078774815,153.82391566665387,279.21060475041827
40,426.44989514364715,309.064433692208,164.090765807495,521.4176487219582,583.8665996310046,499.63888188681943,547.1128311839434,523.9536903838408,318.20423433522984,103.55568910009455,508.1295544173796,521.695585868879,443.53224157411483,309.6607905979468,143.36588977285487,353.5373200820245,47.10738784552683,522.9361871462711,155.8508191833583,278.43949901404517
41,429.6250595531864,309.99158194826356,165.85270530387925,520.1193472836154,583.0089923828225,497.6432422589733,545.1585998429293,523.0055091869366,319.62776546091084,105.19630692597046,509.0580785715171,519.7319385961878,441.3623230646746,309.5632130454397,144.12892897551276,355.57099628328456,45.22580214258586,524.021407381455,157.8809795883197,277.66715424226805
42,432.9788444855592,309.73048596318256,167.56799757209012,518.8933256945502,582.1495617155566,495.64335956136625,543.3259616499822,524.1800683083845,318.1671891253701,106.8102674719825,509.98857692615945,517.7641162749319,439.18779093888674,309.4654280264358,144.89359052948203,357.6089964265393,43.34021586795482,525.1089349797016,158.16494287837583,275.5090261816735
43,436.33262941793197,309.46938997810156,169.41809977728755,517.679188788352,581.2882165892702,493.6390219453855,541.4892410908204,525.3572438657952,316.7033592248272,108.42782326010521,510.92114804948056,515.7919104526708,437.0084148474338,309.3674251825173,145.65995543575815,359.6515363982023,41.17763984237827,524.8216204499363,158.44953872217116,273.34609069694284
44,439.68641435030474,309.20829399302056,171.18147581054896,516.382904711424,579.2258517884536,492.9148602008344,540.9518571095185,527.4759645318006,315.23669100433267,110.04851543782114,511.85552739876056,513.8158805855996,434.82481301456096,309.26923231417925,146.4278062993869,361.69803679037005,39.010870650179,524.5337488263706,158.7346863883205,271.1789613486095
45,443.0401992826775,308.94719800793956,173.02468698122865,515.1236972220016,577.1600702785748,492.18949874127946,540.4135828469638,529.5981952713377,313.767592962209,111.6718926078568,512.7914547294592,511.83657704010295,432.63759361986405,309.17087677022585,147.1969292575564,363.7479276091166,36.82467526930404,524.4147855958932,159.0203064571285,269.00824172833177
46,446.3939842150503,308.68610202285856,174.75924472991437,513.7972287234674,575.0909402753537,491.46296151942505,539.8744360779141,531.7238660046341,312.2961136106439,113.29790116345774,513.7288991356187,509.8540651762468,430.44682888915435,309.0723617985292,147.96729891248094,365.80114116346044,34.63493621227403,524.2956295339943,159.30638949692073,266.83400351706945
47,449.74776914742307,308.42500603777756,176.58444805666812,512.4637136339536,573.0186277251989,490.7353068043228,539.3344600425089,533.852806250655,312.0314547903206,115.4782489336,514.6677854332086,507.868503993574,428.2526945240742,308.97369530009394,148.73885347970153,367.8575127835088,32.44182909847119,524.1762901971156,159.59291256353563,264.6564210910206
48,453.10155407979585,308.16391005269656,178.36733726843684,511.23977760135034,570.9434282797587,490.0066384086508,538.7937317777787,535.9847122788206,311.76642727932824,117.66163410063396,515.6079796736693,505.88017676713184,426.05550355628515,308.87489135142266,149.511482883458,369.9167490918663,30.245666813001783,524.0567846111019,159.879834779444,262.4758051204231
49,456.4553390121686,307.90281406761557,180.07726698228302,509.89435575633206,568.8650159692872,489.27684187408454,538.2521663468008,538.1199189662759,311.50098944747526,119.84839962798378,516.5496295415419,503.8887711729547,423.8549108537651,308.7759344325141,150.2853084874153,371.9791735508088,28.046104385427775,523.9370940041644,160.16720121403034,260.29181307683467
50,459.8091239445414,307.64171808253457,181.94385073705095,508.60886865200484,566.782964633769,488.54576756231546,537.7096527063853,540.25886411822,311.23508686908787,122.0389938925314,517.4929281137823,501.89387889098276,421.65046520449243,308.6768042531294,151.06048895765224,374.0452090421848,27.238065529620016,525.9905010803592,160.45507078923407,258.1039971520517
51,463.1629088769142,307.38062209745357,183.750745432672,507.3294415147378,564.6976514800328,487.81354792263437,537.1662891441425,542.4011602203279,310.968767717939,124.2330200226427,518.4377044922686,499.89586133737265,420.37527096644936,310.48195139537063,151.83688385413166,376.1144812607681,28.258457564256847,527.9509797580116,159.36568101140048,256.1810030122188
52,466.51669380928695,307.11952611237257,185.61519631775423,506.0597462641965,562.8436092216283,489.0223393371929,536.6221489793138,544.5465181999855,310.7020679300382,126.4301819654666,519.3838311927668,497.89498811638526,419.0982541565382,312.2896785448775,152.61438841332335,378.1867109874867,29.280307994612002,529.9142604505879,158.27473422279687,254.25526043225244
53,469.8704787416597,306.85843012729157,187.4671450431332,504.8365352399057,560.9867255933707,490.232983257253,538.6781994449756,545.3749697632779,310.4349594175068,128.63071111833034,520.3314078579958,495.8910485031276,417.8192802838637,314.10017608508184,153.39308451925845,380.26211646224857,30.303724438359808,531.8805499238691,157.18211552876474,252.326566599753
54,473.2242636740325,306.59733414221057,189.32418195250946,503.4811823547406,558.7789152746628,490.48325616134895,540.7022848472958,546.2915619376018,310.16721598685956,130.83647093872392,521.2812369171495,493.88234551654523,416.5372662846366,315.9149771859475,154.59000577835187,382.13413206833945,31.32957354752124,533.8515132759258,156.086899675264,250.39328825348258
55,476.5780486064053,306.33623815712957,191.05600552585713,502.2486432751309,556.5655953393291,490.73415362442154,542.7314213785514,547.2104414784808,311.3996993518321,132.6919276017015,522.2334362858952,491.8686297880269,414.4388682403739,316.662279213883,155.78991396852948,384.0108193114001,32.35798267520399,535.8273951902164,154.9889506977153,248.45518538835347
56,479.93183353877805,306.0751421720486,192.86407942477953,501.0004921324241,554.3461182346251,490.98574905173786,544.7662027048043,548.1318772232206,312.6356113258833,134.55254590477944,523.1882845499471,489.84931216318705,412.3346327245561,317.4116601392626,156.99316014786885,385.8927272552849,33.389252703870824,537.808773752058,153.88794736832764,246.5116909720947
57,483.2856184711508,305.8140461869676,194.6130093095289,499.72120144152694,552.1245616794745,491.23758020134323,546.8028904381694,549.0541762703873,313.872681238307,136.4149074398795,524.1440274209516,487.82810261933264,410.2284257292967,318.1617431671765,158.19753366066877,387.7763983776707,34.42148893981104,539.792008687424,151.68857419394152,246.10983266941219
58,486.6394034035236,305.5529502018866,196.47295016568833,498.4667173452409,549.8994388161402,491.0004848459573,548.8413403056778,549.9772732870291,315.1108214587091,138.27888028278818,525.1005971968949,485.8051443330029,408.12039645210433,318.9124751639491,159.4029491926519,389.66169924483546,35.45461826244575,541.7769595097848,149.48729813061402,245.70762668052112
59,489.9931883358964,305.2918542168056,198.27517234443044,497.0800757576673,547.6629076739067,490.7621738948016,550.8902413734296,550.9051030527655,316.35530966518576,140.15240977643415,526.0620713378826,483.7718142722816,406.00155923872194,319.66705618862886,160.6145449301441,391.556666112227,35.30181232570012,544.0209546090032,147.2747360517238,245.30335856815282
60,493.34697326826915,305.0307582317246,200.15743902848646,495.7514487017465,545.4223946684497,490.5234386608831,553.0950208487662,550.4405166725618,317.6020135268474,142.02927485439113,527.0252572630034,481.73486412237963,403.87894970139666,320.42298065019384,161.82829776190513,393.4550067304851,35.14873433714694,546.2689448600846,145.17436602130525,244.4876755568942
61,496.7007582006419,304.7696622466436,201.93259762470854,494.4181155072832,543.1772486999387,490.28420976702336,555.3043593968806,549.9749696143662,318.8512953395926,143.910020939306,527.9904348769893,479.6937019394458,401.7519510034013,321.18046822257025,163.9491577439491,392.6804979699515,34.9953398118615,548.5215835357694,143.06965281736933,243.67030586528796
62,500.0545431330147,304.5085662615626,203.8070490065212,493.16228690357167,540.9275242559286,490.04449301908,557.5182033992298,549.5084731765625,320.7713226146762,142.71326722355815,528.9575807558987,477.64837726054276,399.62061476496893,321.939500522256,166.07434274788514,391.90440977118374,34.84163247258286,550.778815966662,140.96064751930146,242.8512693301182
63,503.4083280653875,304.2474702764816,205.70943321470895,491.85624260344775,538.6735493462096,489.8043233677512,559.7362300773916,549.0410953743243,322.69497744962143,141.51425244839731,530.8935084360141,476.4692808385209,397.4852517348912,322.6999668823532,167.81541245380487,390.45294133053795,32.576624914769425,550.8672756643227,138.84765762004247,242.03068536689952
64,506.76211299776025,303.9863742914006,207.5411362156337,490.5068260301156,537.8121365548142,491.9055119670733,561.9583412912125,548.5728568875334,324.62217472923004,140.31302966615826,532.8330011614562,475.28801308942315,395.6665731878603,324.0599058036546,169.55968837061872,388.99879998488956,30.30744630516961,550.9558982620932,136.7307766122247,241.2085902836875
65,509.2060150266624,301.9729401771338,209.4590016458896,489.11104223713124,536.9494153866528,494.00989200535673,564.183827610108,548.1039072058738,325.92720252102885,138.45034192470715,534.7754397303371,474.10495114445007,393.8451322988031,325.42191029967876,171.30661362130098,387.54244998298475,28.03482110109125,551.0446554663486,134.6106803306676,240.38524654232108
66,511.6499170555645,299.95950606286704,211.38205935316643,487.7308295427633,536.0859015996695,496.1162054275523,566.4113585784334,547.6345266800922,327.2334292976553,136.58594285239036,537.049238181572,473.99516546235435,392.022017974127,326.7851661274647,173.34826872266515,388.5493545166448,25.76010793907378,551.1334942156421,132.48863622601377,239.56114635985813
67,514.0938190844666,297.94607194860026,213.2997997213706,486.427879654389,535.2213508834866,498.225048164188,568.6415644222947,547.1645825103014,328.5412246244383,134.7193049625044,539.3257670675068,473.88524794683434,390.19671440765103,328.15005898733455,175.39237549512217,389.5574681667403,23.482663243948625,551.2224396447533,130.36404391711835,238.73605657704906
68,516.5377211133688,295.9326378343335,215.13000391123916,485.09242335998186,536.1622261328632,500.3033865399336,569.6892306002724,549.1911885940059,330.31556735558854,133.28527410112068,541.6045016627165,473.7752239331781,389.9249055717312,330.41519840814345,177.4384627850656,390.56655856948845,21.203011952228884,551.3114712523263,128.23739310899188,237.91016737183958
69,518.9816231422709,293.9192037200667,216.95687161306873,483.79303784660493,537.1043238732153,502.3844253267167,571.97038601912,549.0703559016815,329.35044472500664,131.21481306733838,543.8861970462773,473.66505696394523,390.49328625569063,332.6277114550144,179.48720858180752,391.57696009601375,18.92039868108289,551.4006185397803,126.10797911688047,237.0832050784595
70,521.425525171173,291.90576960579995,218.12934389849,481.8514592668816,538.0473176206042,504.46744334061907,574.2537109913162,548.9494082882211,328.3844041889556,129.1423828666893,546.1700624967343,473.5547852174951,391.0622075131708,334.8423287710858,181.5379028925642,392.58832259170276,16.63561447005931,551.4898506131259,123.97653988912806,236.25545628066251
71,523.8694272000752,289.8923354915332,219.2623065296006,479.9192105126683,538.9912851262786,506.5526123296001,576.5393937804294,548.8283357813125,327.4173660959444,127.06781262419508,548.3259064011032,472.7857979455766,392.30706877474046,336.7630902877298,183.4897258975434,393.7838941377055,14.348470935273152,551.5791748296813,121.84289968537351,235.42685272931868
72,524.7194301947183,286.93768275649336,220.4284806058683,477.96545980491294,539.937145418227,508.6419623727146,578.829659681762,548.707020507171,326.4483889569194,124.98908257952976,550.4860730726507,472.01526874711453,393.5544261564571,338.68770319863535,185.76719845782088,394.0543641577269,12.056741359269031,551.6686781537271,119.70498123595144,234.59658771249093
73,525.5694331893613,283.98303002145354,221.51330771257966,475.95735254067125,540.8854419214564,510.73669386400724,581.1258245215244,548.585392766546,325.4769160655543,122.90499844015514,552.6518035916911,471.24275493005547,394.8049963024166,340.61727325144113,188.05053700527495,394.325530815634,12,553.7321044422515,117.56155624281611,233.76418421811275
74,526.4194361840044,281.02837728641373,222.73685146998145,473.9144371401257,541.834991687055,512.8341937385457,583.4250239575098,548.4636042835056,324.50415928205916,120.81815998900443,554.8203963258214,470.4692201638594,396.6043610426671,342.0537401019393,190.33689319780927,394.5970558455977,12,555.8078258004534,115.41529851342595,232.93068062479725
75,527.2694391786475,278.0737245513739,223.85910455222876,471.8819009066814,542.785893830724,514.9346809371148,585.7274979842639,548.3416423455504,323.5300170683427,118.72834939815111,556.9920776366264,469.6945837055852,398.4062884936924,343.49225281284197,192.62650568936877,394.86896758988587,12.997677565593865,557.8865034650512,113.8980909048769,234.66686679878546
76,528.1194421732906,275.1190718163341,224.94891991021692,469.8724675807312,543.7384258435166,517.0387684212149,587.4673932682891,549.8606110011744,321.4181789580153,117.7931268728074,559.1674812613815,468.91861950180777,400.2113044916673,344.9332311690972,194.920042631756,395.1413453974375,13.997065174508393,559.9687440331147,112.37828276602974,236.4060288375948
77,528.9694451679337,272.1644190812943,226.07581943463975,467.84766823555515,544.6922596233903,519.1457314326317,588,551.3816555380988,319.30345472806573,116.85662623619737,561.2019774193641,470.01858195310365,402.01878729430143,346.3761788220939,195.35730308667982,397.4124454184992,12.331160862523003,561.5730678266225,110.85639759861206,238.14756768249632
78,529.8194481625768,269.20976634625447,227.1864692975187,465.82501756772933,545.6478706404865,521.2566202570875,586.2544806057135,552.9055341715135,317.18479022393433,115.91838065846102,563.2402643660324,471.1205939168543,403.82963790145607,347.82181505703534,195.7953782700949,399.68777708199,12,563.1803808872571,109.33167676839358,239.8923514613944
79,530.6694511572199,266.25511361121465,228.3096001735479,463.89205676570776,546.6050721875911,523.3710224692709,584.5060559487969,554.4319491661173,315.06259939014444,114.97857345395397,565.2819438610247,472.2244400820391,405.6435025092657,349.26985742561465,193.7960801441437,400.8666487969079,13.67178623614237,564.7903691783047,107.8044181752239,241.6400392785559
80,531.519454151863,263.30046087617484,229.5447439456204,461.870261913772,547.5637180484755,525.488615086088,582.7549931078606,555.9606673561319,312.93720639953176,114.03734818185184,567.3267040299229,473.32995183189837,407.4601040429149,350.7200847337745,194.18481892042763,403.1583910470753,15.346095017202483,566.4027867678435,106.27485511374424,243.39036416792533
81,532.3694571465061,260.345808141135,230.73368940993845,459.9164265987964,548.5238462513167,527.6094821095567,581.0012226206245,557.491749383728,313.8405375767599,111.89167442254553,569.3746259855806,474.43717302057905,409.2795145645148,352.17255451005894,194.57415879855932,405.45367698926736,17.022992760731547,568.0176976182855,104.74292690826911,245.1433955625095
82,533.2194601411492,257.3911554060952,231.9110228453373,457.94278594327955,549.485414187882,529.7335294205835,579.2448223153004,559.0251273030839,314.74522331930126,109.7427831774256,571.138920462859,475.9614613376488,411.10165333290286,353.62720229727336,194.96408250055015,407.752404764089,18.70240504994927,569.635030063683,103.20870154217148,246.8990556668957
83,534.0694631357923,254.4365026710554,233.14777121946545,455.8495180334761,550.4482698057997,531.8604211443761,577.4860699307999,560.5605586417331,315.6511205695438,107.59101424984631,572.905577590775,477.48779090169324,413.4156640539614,353.93722443925475,195.10376289263186,410.0829087297069,20.384066320029866,571.2545283558721,101.67242162192426,248.6570668592201
84,534.9194661304354,251.48184993601558,234.32349983379962,453.8487667666047,549.570187031527,534.0273577028444,575.7247568197857,562.0982255536065,316.55833679744785,105.43611236745629,574.6748069544348,479.0163427868658,415.73304395231764,354.24769797048555,195.2436466580176,412.41680588662746,22.068176072704766,572.8763846219591,100.13390489292628,250.4176376988894
85,535.7694691250784,248.52719720097576,235.47447173064486,451.85125461509006,548.6912226525559,536.196469889291,573.9616753311658,563.6374362998585,317.466463880356,103.27904694003408,576.4458126437045,480.5464293548304,418.0527505254092,354.5584832205336,196.21214423575387,414.5474486297476,23.75397668997022,574.4998692494561,98.59384347632412,252.17997617091592
