"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y"
13,349.8205590254978,294.8786076723445,377.5570482128733,148.89176908742317,127.11182674133948,573.417533741578,572.3121379030553,295.53869746336915,533.2370808599196,304.132770969125,38.14337931156224,535.8708823707495,487.17176551467657,310.6740181647747,216.22710561324095,130.19062581014154,509.9025951059061,107.30977691085428,215.95671197459896,557.7485195416759
14,353.37917038446193,294.51279393465484,377.2845735238756,150.89934077060136,128.72678290759436,572.1503128709506,573.2791958712689,293.72797080260756,531.1900447995654,304.28631419264127,39.822804792525844,534.6904323685179,485.36594463969357,311.65020622112144,217.6721715431887,128.7326420612669,508.40262700371164,105.9083391326145,213.97517810579234,557.212370606537
15,356.81635917407453,294.04791826517373,377.06299472708866,152.91453505108564,130.3517445506159,570.875240920991,574.2522452566091,291.90602576706056,529.130326307223,304.44080869470474,41.51263517052769,533.5026688767202,483.5489357837691,312.63244226014524,219.1261903932779,127.26562535977692,506.8933658344292,104.49821873287507,211.98136762446768,556.672899955412
16,360.25354796368714,293.58304259569263,376.8878055333757,154.90872530337958,131.98431368121635,569.5941995414986,575.2298501101625,290.0755510383439,527.0609649516697,304.5960264846135,43.2103767282588,532.3093447022756,481.72342034409746,313.6192767759999,220.58701643810247,125.79174061227334,505.3770388456869,103.08149665519952,209.97822283760019,556.1309036961934
17,363.69073675329975,293.11816692621153,376.6151491330917,156.9531074286682,133.6264094043429,568.3056828526899,576.2131596183715,288.23439487106344,524.9795281733645,304.75215002277486,44.91802518165022,531.1090570780458,479.88725240498934,314.61186980470825,222.05636689651521,124.30925524923889,503.85186357659484,101.65650752548693,207.9633890240339,555.5857447056603
18,367.12792554291235,292.6532912567304,376.36761769076094,159.03276087807396,135.27898750045003,567.0089408744941,577.2027461157202,286.38148562179805,523.0341180474733,303.9597274310805,46.84340268787654,530.2691311406764,478.0393632264177,315.61079908422,223.5350970027325,122.81730639129682,502.31695230015174,100.22242192999555,205.93569345141768,555.0371056744743
19,370.56511433252496,292.1884155872493,376.15237486421233,161.08835030411953,137.36739332150339,566.6768530744214,578.1989451045253,284.51619509347,521.0757085446996,303.1620098119869,48.781645711512866,529.4235927549767,476.1791263132736,316.6164032843618,225.02370809481604,121.31538821879458,500.3085558852287,100.88428673559483,203.89444866437088,554.4848005959888
20,374.00230312213756,291.7235399177682,375.92618992327556,163.17802726990726,139.4768894823824,566.341411594482,580.2617947821616,283.9619873285451,519.0975215056277,302.3562362224003,50.73946261471853,528.569515467637,474.3001032866937,317.6321628547374,226.52735233490358,119.79830251308155,498.27987712744476,101.55283556473398,201.83258980615452,553.9269179129612
21,377.43949191175017,291.2586642482871,375.6240876143882,165.31708199527174,141.59254904535666,566.0049900413106,582.3306715729357,283.40616031189415,517.1135547157473,301.5481083708234,52.767465741881324,527.8792994405406,472.41559024089787,318.6508902118197,228.03538983449627,118.27678427537788,496.2452710951115,102.22333772061091,199.76470672971843,553.3674052410477
22,380.8766807013628,290.793788578806,375.4435742621185,167.40869063498184,143.71131962663782,565.66807378964,584.4025905892565,282.8495159671369,515.1266705581053,300.738792189808,54.338177678361504,526.4179420751639,470.5283060712938,319.6711155790324,229.54564486111968,116.75302868759454,494.2076732314247,102.89482583118408,197.6937828889647,552.8070698213746
23,384.3138694909754,290.3289129093249,375.1698576327316,169.5341014346702,145.83427166083393,565.3304926243372,586.4785985956205,282.2917730692193,513.1358652290886,299.9278788007069,55.911989458715006,524.9537006802138,468.63729729367316,320.6933543895,231.05888041821638,115.22626592560341,492.16605411144803,103.56763914229671,195.6187720221747,552.2456285641019
24,387.751058280588,289.8640372398438,374.85636120940615,171.73694498455492,147.96078530857872,564.992345109144,588,281.733094462614,511.1417199851241,299.11560496630744,57.48844157632988,523.4870027709824,466.74311602681365,321.7173081796462,232.5746546856446,113.69694175909106,490.12100982773626,104.24158121231017,193.5402799713081,551.683245393514
25,391.1882470702006,289.3991615703627,374.5714631013288,173.9528949682316,149.5334002529195,563.514155284654,586.0008301185742,282.5464103333491,509.14290090491505,298.3014273413495,59.06858854970683,522.0168672456251,464.84449521720495,322.7436618914388,234.09398159334867,112.16403319433053,488.07117241166674,104.9171028537631,191.45691639390117,551.1195441209201
26,394.6254358598132,288.9342859008816,374.3055403967639,176.18141159650628,151.11177939834084,562.0305473612108,583.9943325583467,283.3627073001483,507.1367554317174,297.48426546168736,59.76824909022423,519.9667822900082,462.93891527741516,323.7737775598349,235.61887738225576,110.62550596669439,485.9049842807606,104.91857890441065,189.36591653742457,550.553776679811
27,398.0626246494258,288.4694102314005,374.0300262558841,178.33698457023016,152.6952118258696,560.5421895718082,581.9814110674375,284.18161769406265,505.12418715506726,296.664487385836,60.47014963885433,517.9101338558664,461.02723450118066,324.8071912096386,237.14865522287272,109.08205304542265,483.7318609595644,104.92005968072907,187.2682222107429,549.9861978979379
28,401.4998134390384,288.0045345619194,373.7104128833232,180.42226397581945,154.28114769914455,559.0514786520087,579.9653070979733,285.0018228055201,503.1084369583026,295.8434132206151,61.17315990957436,515.8502338097933,459.11253131045964,325.8422387119267,238.68085168000982,107.53615988699076,483.540967978806,102.75188729126202,185.16721137756073,549.4177217600031
29,404.4684392628859,290.0176539393369,373.44280636280564,182.6527470093209,155.86881741075214,557.5591379993938,577.9469990051246,285.82292461342456,501.0904830249184,295.0214414088464,61.87693875245178,513.7880817598898,457.19573485364657,326.878417788994,240.21472322439055,105.98857666727618,483.3498663026186,100.5813445282736,183.06390359581889,548.8486241305341
30,407.4370650867334,292.03077331675445,373.27648121215344,184.78278536174088,157.98203924785608,557.0135924480903,575.9253882567431,286.64537003008655,499.0692270155298,294.19812456469066,62.581869222822284,511.7225553104578,455.2758018497198,327.9162924161975,241.75110471725756,104.43846106199517,483.1584519174793,98.40725000076986,180.95715406942617,548.278595258981
31,410.4056909105809,294.043892694172,373.0308438512162,186.92685370344927,160.10148134395558,556.4664410859044,573.8978269061946,287.4702363111422,497.0420214481469,293.37238429109834,61.07485723377167,510.13500238953884,453.35021753161067,328.9572220227093,243.29200854215514,102.88378269838535,481.01180899453993,97.97907530131316,178.84420333525543,547.7068885100022
32,413.3743167344284,296.0570120715895,372.8308964655945,189.04903103039138,162.2266222126835,555.9178185388193,571.8648138326912,288.29732049916174,495.00936511444166,292.5444237605441,59.563793178995965,508.54318084380185,451.4194556871959,330.000950488959,245.48517280346755,102.79868902053694,478.85939416117435,97.54974932234666,176.72557128248144,547.1336445514065
33,416.3429425582759,298.070131449007,372.64813513667275,191.18720026638573,164.35583901988716,555.3681437547832,569.827901518281,289.12599100285297,492.97281022404286,291.71487523352687,58.049830961462774,506.94830624554476,449.48499071580034,331.0466807862762,247.6825434695072,102.71343213628622,476.70285107891755,97.11959991265985,174.60287577489046,546.5593011329391
34,419.3115683821234,300.08325082642455,372.42412850403866,193.37886519145843,166.48827888198562,554.8176369126883,567.781833176466,288.31115243645945,491.75152839542466,289.8821646061372,56.53357701707524,505.35101744110483,447.5475974907981,332.0939940347246,249.87873204581504,102.54877101168523,475.6915864335738,95.16314869534376,172.58450571100985,547.4405161089186
35,422.28019420597093,302.09637020384207,374.0991927185336,194.74191675875753,167.77844482151224,553.0275629337312,565.7318590771665,287.4947584177068,490.52791525140253,288.0459555016423,55.01442868247083,503.7506795583056,445.6065059591782,333.14330650845545,252.0791129454162,102.38379556404496,474.67839137643654,93.20296279144424,170.56228276312618,548.3234132437573
36,425.24882002981843,304.1094895812596,375.7522954865487,196.1107126701648,169.07087193867562,551.234351625594,563.6782921411262,286.67693356603456,489.3021575718656,286.2065282103729,53.492617849860615,502.1475368826336,443.66201242117467,334.1944580339136,254.2833502885415,102.21853097623953,473.6634205678748,91.2393414158786,168.5365156158754,549.207857766568
37,428.21744585366594,306.1226089586771,377.44220911336834,197.44082503271784,170.364326917584,549.4397141841916,561.6230920121063,285.8584583017642,488.0754250525016,284.3656380304652,51.96959672761999,500.54311923446505,441.7159724357973,335.2464455356731,256.48934065217514,102.05313495421599,472.6476425573808,89.274158380652,166.50913738469788,550.0930056843158
38,431.18607167751344,308.13572833609464,379.153966916333,198.79349289070583,171.6590027933731,547.643382777951,559.5659519721753,285.0392104757013,486.8475346158302,282.52301022759036,53.1481408271035,498.6685456963052,439.76809557616724,336.29942601227935,258.6974132581734,101.88758281428294,471.6309057503111,87.30712040197794,164.4798455038002,550.9789890964173
39,434.15469750136094,310.14884771351217,380.9148234895298,200.17468443096652,173.33294512022403,546.190149341965,557.5065101700408,284.2190459820102,484.8002367810657,281.6729855756778,54.32800361574314,496.7918746721046,437.5729461201813,335.99073652594166,260.9079565068933,101.72184543579003,470.6130313024839,85.33788147753245,162.4482830203861,551.8659638475095
40,437.12332332520845,312.1619670909297,382.6285741857833,201.55062562978497,175.0100961567034,544.7341302639389,555.4431207105505,283.3973093495031,482.7490145672055,280.821331547268,55.51012803372893,494.9116063361638,435.3735888745468,335.6814553257133,263.12273705297554,101.55579036228838,469.59320573394666,83.36486780183286,160.97130672320523,553.5246887108626
41,440.09194914905595,314.1750864683472,384.3333979156439,202.94857124969556,176.68952960042196,543.276129713516,553.3769232183087,282.57445442913877,480.69500087879817,279.96851851690946,55.688042032463656,492.69471461441276,433.1712385598387,335.37175322979033,265.34053165744706,101.38950930717051,468.3762804682251,81.50332134940075,158.8440812501515,552.8757094479387
42,443.06057497290345,316.18820584576474,385.99296365188866,204.26365722020392,178.37158072642455,541.8158566215849,551.307505206319,281.75031694961416,478.63778566117077,279.1143762325876,55.866233340385186,490.47436749036086,430.96545550808247,335.0615684105461,267.56178307151555,101.2229690747844,467.15745841777476,79.63887336062754,156.7135401348758,552.2257186406003
43,446.02920079675096,318.20132522318227,387.6795329987993,205.611783857672,180.05608691381053,540.35345216752,549.2350667461582,280.92497658863766,476.5775678061324,278.25898727287887,56.04468472993692,488.25077962742904,428.756452974643,334.7509308566854,269.31519041169,99.84392934293011,465.9368574184548,77.771704090564,154.57988935834373,551.5747791300354
44,448.99782662059846,320.2144446005998,389.4023467100257,207.080659513776,181.74319058643067,538.8887927060207,547.159432614566,280.0983635642439,474.51417312366664,277.40227931522946,56.22341128906229,486.0237630227781,426.5440441898607,334.4398143040146,269.6667818641717,97.63759083969231,464.7143742692821,75.90165567132011,152.44294852183535,550.9228358797515
45,451.96645244444596,322.2275639780173,391.1501144432037,208.50113657136745,183.69097671829184,537.787743263785,545.0807579683352,279.2705396670076,472.44775585564895,276.54431639985575,56.402399657680505,483.7934841492698,424.3283945346406,334.1282420089669,268.6117424831778,95.66450376754617,463.4901003527222,74.02886789184552,150.30287736491246,550.2699376234933
46,453.7175192925834,325.22208409479805,392.9010195725187,209.97789188674582,185.6417301248588,536.6850164730427,543.4425040439315,280.7994508179349,470.37819058919825,275.6850464561509,56.58166069877038,481.55980764910214,422.1093695390424,333.81619506191555,268.7181977425983,93.42617570714138,462.26396136639613,72.15322709082179,148.15954600456752,549.6160447362284
47,455.46858614072084,328.2166042115788,394.6099148413489,211.3441288986456,187.59544614013197,535.5806149714015,541.8017621037063,282.3306839258412,468.3054822744997,274.82447153939944,56.76119398355811,479.32273886499746,420.0175478021939,334.62920844828164,268.8248146755944,91.1844482984762,463.3209030898718,70.17343337976538,148.15629456196112,547.3717857553434
48,457.2196529888583,331.2111243283595,396.386526686639,212.77593832983746,189.55390966525897,534.4735297854527,540.1570331774157,283.86563791447503,466.2277372998817,273.9618054344378,56.941163532384195,477.0802340267205,417.92064296000643,335.44419744882754,268.9316906866428,88.93727351522891,464.38041317088147,68.18882879032219,148.15303521838257,545.1220732481817
49,458.9707198369957,334.20564444514025,398.0798830453165,214.22530600836234,189.25764925291398,532.2412706634908,538.5107558568001,285.40203695220305,464.1480362773849,273.0983271912083,57.121302509633175,474.83561803096967,415.821764032299,336.25995370306686,269.03866731379054,86.68798317808942,465.4409207046449,66.20235583799287,148.1497728063658,542.8702427980428
50,460.72178668513317,337.200164561921,399.9161502156177,215.565940719093,188.96115316487194,530.0072357753361,536.8631689195806,286.9396581981609,462.5756958019421,271.48384051086646,57.301584787766295,472.5892164391104,413.72121544258584,337.0763588928906,269.1457290410398,84.43690352639443,466.5022718740809,64.21430264281581,148.14650779909434,540.6166210126838
51,462.4728535332706,340.1946846787017,401.6254726302187,217.0480776105379,188.66442437754753,527.7714475476391,535.2142889052739,288.47848621673705,461.0021213051579,269.86808673154064,57.4820085569964,470.341051801938,411.61901827749807,337.89340482270876,269.25287479363743,82.18405715790064,467.5644560246773,62.22468916212235,148.14324022934437,538.3612305153812
52,464.22392038140805,343.18920479548245,403.46159650710445,218.45353302005418,186.92964578672877,526.3255464264761,533.5632563521557,290.0193231061864,459.4264925775336,268.2502236582156,57.66266786135483,468.08995228679163,411.47378494534183,340.1470671955087,269.36016042020344,79.92826979964278,468.9024288312407,60.4053718230524,148.13996839392885,536.1028957070685
53,465.9749872295455,346.1837249122632,405.1707381575099,219.82648786827647,185.19043669049606,524.8759525731227,531.908007175254,291.5640951872601,457.78676155581223,266.6889892759068,57.84378855717282,465.83310361804024,411.32818069722674,342.4064852672762,269.46772004689365,77.66672131535049,470.2438187284891,58.58140807240973,148.1366882024703,533.8387932667088
54,467.72605407768293,349.1782450290439,406.8910134471401,221.2228456466901,183.4488457852353,523.424373532517,530.2504911706077,293.1109828000987,456.14478495812216,265.1256168170696,58.02515729384421,463.5731642441254,411.1823770472609,344.6689975629487,269.5754269741531,75.40207568959954,471.5870456300254,56.75494644308331,148.13340351886092,531.5715901873032
55,469.4771209258204,352.17276514582466,408.6211667593969,222.59943407513845,181.70387200641287,521.9699749386258,528.5897555998432,294.66087509399796,454.4996189781239,263.559207656937,58.20687832191902,461.3088351543846,411.0362901876669,346.9359045721012,269.68334311180496,73.13303120657918,472.9328816211928,54.92493708694077,149.0456940662025,529.491221297918
56,471.2281877739578,355.1672852626054,410.3426443860532,223.94565704369646,179.95663410371878,520.5136892455613,526.9268652052665,296.21277839126225,452.8523183760395,261.99076606261247,58.388835135151545,459.04156807118653,410.89001377866526,349.2057529195916,269.7913992719066,70.86104261182363,474.2804638502876,53.09255327227121,149.9591683211912,527.4081531055853
57,472.97925462209525,358.1618053793861,412.1674527186694,225.4055724267616,178.20746503654595,519.0557939679079,525.2621368727323,297.76639695610254,451.3105036294684,260.315099522571,60.336525312366426,457.8619265833865,410.74357569516883,351.4781100556642,269.8995748629213,68.58654286294103,475.6295355176146,51.25814418415213,152.23623763575324,527.4056227225398
58,476.52602256631604,359.12876478435203,413.9331644902259,226.77042683818345,176.45661668525253,517.596499042596,523.5958103231325,299.3215070674345,449.7672086686234,258.6378242642731,62.286085363253214,456.6811525845813,410.59699702426275,353.75264876087533,269.61427659912977,66.3252121642272,476.9799023568441,49.42197397750531,153.76435129688815,525.7145046702084
59,480.07279051053683,360.09572418931793,415.65972208025386,228.22444090238406,174.7018367976703,516.133927265265,521.9257420312545,300.8801091841313,448.22044823337654,256.95678267833205,64.19372651934789,455.42446094488525,410.45008921042233,356.0322949509541,269.3283376970577,64.05880363927193,478.3333014496824,47.5816806440357,155.2958963427616,524.0195892061901
60,483.6195584547576,361.06268359428384,417.3862082495871,229.69571856657646,172.9402858401097,514.6657119448762,520.2492295412449,302.4447253907292,446.66771940105554,255.26925455222977,66.1087285825586,454.1629201801828,410.3026145317034,358.3207374829492,268.6686488985091,61.86255030867075,479.69192282711094,45.73428627468698,156.83335107494617,522.3181336676612
61,487.1663263989784,362.02964299924975,418.7429956683837,231.45526272624622,171.17570228553805,513.1949690192693,518.5698308521478,304.01203516143397,445.11231746932987,253.57882126307823,68.0270274164407,452.89920761072165,410.15488596803834,360.61311968183423,267.29063573144595,60.02463856277864,481.0528831383698,43.883711524652306,158.3734526114173,520.6137489893545
62,490.7130943431992,362.99660240421565,420.20991417714674,233.29478090126003,169.40923200875088,511.72265355075615,516.8886365219164,305.58102072592885,443.5552524758744,251.8865805344137,69.94737732748291,451.63414385866974,410.0069994505251,362.9079529340626,265.9111491696836,58.18476169094386,480.8107024042094,41.59690620508596,159.21718805473557,518.4745340447348
63,494.25986228742,363.96356180918156,421.60797623394564,235.1693350783323,167.64088706535065,510.2487755874256,515.2056580241718,307.15167137638235,441.9965350471666,250.1925439152454,71.86976520990281,450.3677375576882,412.09187537741997,363.88399210289487,264.53019862778274,56.3429322497457,480.5682646557405,39.30767401333303,160.06181891230827,516.3330488582167
64,497.8066302316408,364.93052121414746,423.00313312326693,236.98556084670787,165.8709942949795,508.77360754317954,513.5212064204476,308.72369681259113,440.2864792836177,248.6484097038085,73.79383575261139,449.1002227751086,414.17857618989655,364.8608855958542,263.1480393440568,54.49949066081837,480.325614702245,37.01643806357899,160.9071890727114,514.1896892362034
65,501.35339817586157,365.89748061911337,424.40138551030947,238.75449934389135,164.09622564641705,507.2943755579898,511.83211432043083,310.3000530222055,438.5717124868678,247.1000215565106,75.72320691790841,447.829216115626,416.27102565514673,365.8404703330275,261.762072349253,52.6509705740346,478.0536961205587,36.596536908404026,161.75488814365514,512.0404248720431
66,504.90016612008236,366.8644400240793,425.8360323118643,240.67205316440848,162.31731484610447,505.81169117726597,510.13908003008754,311.88008830663205,436.85294357733886,245.54801960936368,77.65708106344202,446.55524303994986,418.3683587108421,366.82234133361703,260.3728706310852,50.79813620622114,475.7764750835147,36.17565574138008,162.60456566863184,509.8861443165303
67,508.44693406430315,367.8313994290452,427.2987521038473,242.50447537085827,160.53462071168022,504.325853467891,508.4424450452172,313.4634839626906,435.79129631567076,243.48437788481365,79.59506811448003,445.2785605165635,419.450690067398,364.7694723874524,258.98071440038797,48.941361285870826,473.92267583268796,34.77953955239534,163.61584108328617,507.7973566032318
68,511.99370200852394,368.7983588340111,428.6533167209908,244.4278752281238,158.7503144060612,502.8386720480562,506.8602299691519,315.1640876851508,434.72868895821216,241.4188699154152,81.91368972210614,445.41802882272293,420.53400022531,362.7147469387517,257.58729917964274,47.082907199709624,471.63267548647735,35.16858451397293,164.6280310401842,505.7066799044262
69,515.5404699527447,369.765318238977,430.07406959379836,246.33551330507277,156.96430927194234,501.35007469073776,505.27650847456664,316.86631054332855,433.66506989796613,239.35139538691536,84.2345188769762,445.55762991591143,421.6183417970351,360.65806519692995,256.192557295711,45.222683689342944,469.34049484317285,35.55799988317972,165.64118469773194,503.6140126835065
70,519.0872378969655,370.7322776439429,431.4599891550292,248.1970179972894,155.1743308768903,499.85816570479517,503.6892637321344,318.57232027504483,432.59908464292084,237.2793214227154,86.5605110964072,445.6975415745956,422.70509566418025,358.5968080297297,254.79471258002738,43.35832180710961,467.04321486861346,35.94828157065385,166.65659228152543,501.51668998161625
71,522.6340058411862,371.6992370489088,432.8275728144506,250.07657129283484,153.3799150189114,498.3625581877229,503.7297617359028,320.9079422539147,431.530456747013,235.2021106638908,87.4390531400386,447.8620124092481,423.79454365881287,356.53044088338805,253.39340252413595,41.48933806085959,464.74023980033223,36.33953078964903,167.6745171211256,499.41416789197865
72,526.1807737854069,372.6661964538747,434.2218486653415,251.9594749895048,154.48184833949412,496.29864111433403,503.770323665743,323.2472510105102,430.46014202268884,233.12162102927795,89.77870255793977,447.8691769156056,424.8857113463736,354.4608119778932,251.9898805012621,39.617404125020855,462.43362948745187,36.731397595273734,168.6940487544017,497.30832697263406
73,529.7275417296277,373.6331558588406,435.7056300340245,253.75762211671693,155.58546644103453,494.2315684523823,503.81094761200984,325.590136410786,429.3881908600861,231.03795046778546,92.12192914036918,447.87635237600506,425.97854735497276,352.3880187508334,253.49064716534807,37.817831474694124,460.1234925245834,37.12386353854109,169.71513918207071,495.19926636602304
74,533.2743096738484,374.6001152638065,437.13800460333374,255.6838615998033,156.6916759986645,492.1596420026666,503.85166694922106,327.93852324731876,428.31372259998005,228.94938714424268,94.47065796020098,447.883544685431,427.07394950173637,350.3103583032893,254.99493784820942,36.01403316560302,457.8079310235602,37.51725104902196,170.7386272788275,493.0852533778367
75,536.8210776180691,375.5670746687724,438.6302822618013,257.5238930594598,157.79933846149052,490.0849942668402,503.8924397675618,330.28999447542424,427.2378431239725,226.8580806835753,96.8224716207693,447.8907464412983,428.1707903591492,348.2299690385522,256.5012042794581,34.20786573221907,455.79638247185426,36.29874713706546,169.55814997741155,491.0511558629262
76,540.3678455622899,376.5340340737383,439.9810477760017,259.47142719327763,158.9086594151218,488.00724018381015,503.9332736345944,332.6449865354993,426.16035274547573,224.76364293277905,99.17780662602758,447.89795898027535,428.94227727654527,346.00455605575553,258.0097260268435,32.39899394423113,453.7818220506581,35.07841877262279,168.37590516033455,489.01401271621114
77,543.9146135065106,377.50099347870423,441.4390023804313,261.3318644098801,160.0198658681652,485.92595456728725,503.97417690645705,335.0039813471047,425.0810309696106,222.6656452914616,101.53714496571595,447.9051837783177,426.8111030366311,344.99231796224365,259.52081179040346,30.587047638736195,451.4918657390729,34.510413763963975,167.1916508960365,486.9734070619207
78,547.4613814507313,378.46795288367014,442.83977154604923,263.2563226018074,159.99918910731827,483.5633354099008,504.01513843356184,337.36633588539604,424.0001720024997,220.56465964074795,103.89984352134974,447.9124188660591,425.3098207195446,346.8167488915177,261.03404967195013,28.77252072376888,449.1986480267878,33.94159979142954,166.00570999358425,484.9298951370278
79,551.008149394952,379.43491228863604,444.2177450880755,265.10707997109574,159.97849056437366,481.1982273326269,504.0561431119122,339.73117906480974,422.9181743959385,218.4614606900393,106.26503108051367,447.9196615756611,425.76639065045117,349.1374618304781,262.5488816859434,26.956082281033403,446.9030145061179,33.37218659730492,164.81851975228355,482.88423045829217
80,554.5549173391728,380.40187169360195,445.61034365333194,266.9167528255599,159.95777107025512,478.8307252805297,504.09718929541344,342.0984159509158,421.83508158571453,216.35613287030142,107.84615083903215,446.157402918896,426.2234227238409,351.46052380726957,264.06524702086097,25.13780522976167,444.605057333136,32.80219704015321,163.6301278307825,480.8364951470197
81,557.8854882249818,381.7948626191504,447.0909471568962,268.8125911680661,159.93700183372803,476.4575394383918,504.13833402070424,344.4713359904642,421.90456036826816,213.98387337747934,109.43106647714814,444.3909135125975,426.68155201881257,353.7891628844128,266.3103624641828,25.90715498680825,442.3015833302607,32.230839078287616,162.43888287261274,478.7838437269913
82,561.2160591107909,383.1878535446989,448.54341901485884,270.64432659211093,159.91618072621225,474.0784265851273,504.1795815045908,346.8501823772995,421.9742126734806,211.6056891870801,111.01994042837008,442.6200123142765,427.1408254877383,356.1236177175221,268.5610850639172,26.678426188222687,439.9923564209748,31.65805415485116,161.24466279045726,476.72606582778474
83,564.5466299965999,384.58084447024737,449.90625144021436,272.4743797195536,159.89532409592024,471.6952547406009,505.15694476340195,349.02382082467216,422.04398381210524,209.22344758980546,112.61152514864001,440.84608979122936,427.6008825205857,358.4620553510925,270.81564760901307,27.451013251162074,440.32047631662743,29.29748634738461,160.04840525603393,474.6647771651016
84,567.8772008824089,385.97383539579585,451.2747930469717,274.42318119029017,159.87443954139894,469.30889214876333,504.1497147369952,351.18730187572015,422.11384836492215,206.83801649069596,114.20524078728174,439.0697922239598,428.0615555080667,360.80362383886825,273.07322871082573,28.224634704508237,437.99887033893816,28.744939273646423,158.85054609329325,472.6007287134956
