"rt","trialNumber","reportChasing","chasingIsPresent","isVolatile","miniBlock","video_name","key_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolificID","proj_name","exp_version","value","test_part","user_agent","trial_part","interaction_data","browser"
"586.9000000953674","27","0","1","","","trial_9.mp4","KeyF","html-button-response","53","37514","0.0-53.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"700.6000000238419","28","1","1","","","trial_1.mp4","KeyJ","html-button-response","55","39119","0.0-55.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"34.09999990463257","29","1","1","","","trial_4.mp4","KeyJ","html-button-response","57","40059","0.0-57.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"577.1000000238419","30","1","1","","","trial_10.mp4","KeyJ","html-button-response","59","41541","0.0-59.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"286.60000002384186","31","1","0","","","trial_6.mp4","KeyJ","html-button-response","61","42734","0.0-61.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"252","32","1","0","","","trial_4.mp4","KeyJ","html-button-response","63","43890","0.0-63.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"26.700000047683716","33","1","1","","","trial_5.mp4","KeyJ","html-button-response","65","44824","0.0-65.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"599.1000000238419","34","1","1","","","trial_2.mp4","KeyJ","html-button-response","67","46345","0.0-67.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"538.1000000238419","35","1","0","","","trial_8.mp4","KeyJ","html-button-response","69","47794","0.0-69.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"474.8000000715256","36","1","0","","","trial_2.mp4","KeyJ","html-button-response","71","49177","0.0-71.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"301.7999999523163","37","0","1","","","trial_3.mp4","KeyF","html-button-response","73","50383","0.0-73.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"463.2999999523163","38","1","0","","","trial_3.mp4","KeyJ","html-button-response","75","51752","0.0-75.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"712.7999999523163","39","0","0","","","trial_10.mp4","KeyF","html-button-response","77","53370","0.0-77.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"627","40","0","1","","","trial_8.mp4","KeyF","html-button-response","79","54903","0.0-79.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","","","","",""
"","","","","","","","","call-function","80","54904","0.0-80.0","2rt3l3ub","no_query","ChasingPerceptionAndParanoia","Pilot3_2afc","","summary","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","interaction_data","[{""event"":""fullscreenenter"",""trial"":2,""time"":2193}]","Chrome 140"
