"id","sumLL","BIC","mean_lik","fit_duration","valid_trials","problem_fit","fit_method","bins","alpha_ml","alpha_wm","alpha_var","nu_ml","nu_wm","nu_var","xi_ml","xi_wm","xi_var","sensitivity","response_criterion","sdtTable.11","sdtTable.10","sdtTable.01","sdtTable.00","hit_rate","fa_rate","var.signal","var.noise","condition","reportChasing","R.GPTS.reference","R.GPTS.persecution","spiritual.events","difficulty_halfway","difficulty_end","volatilityJudgment","noticeDifference","religiosity_general","religiosity_lens","religiosity_practice"
"57c74977b23f0e000182dc3f",-77.9578279380148,167.529258908753,0.706715677363725,26.7314720153809,48,TRUE,"grid","30,30,30",0.0607727315257746,0.217459505230858,0.999694013756469,0.001,0.00413079118459492,0.744785012173758,0.0211843046881439,0.2749162461066,0.999933530549068,1.17784996034963,0.378496585926888,14,4,10,20,0.583333333333333,0.166666666666667,1,1,"stable",0,21,23,1.59090909090909,100,100,"secondBlockIsVolatile","""No, none at all. I did think that the blue circle round was a little easier to determine, however I'm convinced I didn't get a single one right! That was very hard, but fun! It would have been good to see the scores/performance to see how well or awful I performed.""",4,2,4
"57c74977b23f0e000182dc3f",-98.708453894369,209.030510821462,0.624025479454424,27.9975409507751,48,TRUE,"grid","30,30,30",0.005,0.24309452019121,0.999743705796057,0.001,0.00396126673372109,0.736615119845269,0.005,0.287712188332931,0.999929851337939,0.707584345885838,0.458425628556994,11,5,13,19,0.458333333333333,0.208333333333333,1,1,"volatile",0,21,23,1.59090909090909,100,100,"secondBlockIsVolatile","""No, none at all. I did think that the blue circle round was a little easier to determine, however I'm convinced I didn't get a single one right! That was very hard, but fun! It would have been good to see the scores/performance to see how well or awful I performed.""",4,2,4
"585586c728da4d0001884a00",-88.8037713688151,189.221145770354,0.665505219911557,26.6457920074463,48,TRUE,"grid","30,30,30",0.0607727315257746,0.23484712959828,0.999706140185853,0.001,0.00412113352771111,0.744914685909642,0.0211843046881439,0.294799185594592,0.999934756727253,0.967421566101701,0.483710783050851,12,4,12,20,0.5,0.166666666666667,1,1,"stable",0,4,1,0.0454545454545455,100,81,"firstBlockIsVolatile","""It seemed to be easier with the blue circle. Like maybe it was a bit larger in size?""",0,0,0
"585586c728da4d0001884a00",-71.2647670678913,154.143137168506,0.727294683771157,28.2709150314331,48,TRUE,"grid","30,30,30",0.005,0.233790793890156,0.999738633487332,0.001,0.00399443245387701,0.737867083363789,0.005,0.277939752833389,0.999927976804447,1.36077777462393,0.469960493064042,14,3,10,21,0.583333333333333,0.125,1,1,"volatile",0,4,1,0.0454545454545455,100,81,"firstBlockIsVolatile","""It seemed to be easier with the blue circle. Like maybe it was a bit larger in size?""",0,0,0
"58cd0bc2a47dbb000171dc8b",-86.4239036672407,184.461410367205,0.665819170031285,25.9818358421326,48,TRUE,"grid","30,30,30",0.0302357706030074,0.207593824183275,0.999700325828202,0.001,0.00409403961430193,0.743173147959926,0.0148011545095324,0.26064090080839,0.999931542868264,1.17256573285271,0.796711260674282,10,2,14,22,0.416666666666667,0.0833333333333333,1,1,"stable",1,0,0,0,77,64,"didNotNotice","""No, I didn't notice anything different.""",0,0,0
"58cd0bc2a47dbb000171dc8b",-91.7955079421934,195.20461891711,0.645010725342875,28.3845291137695,48,TRUE,"grid","30,30,30",0.005,0.216073402157958,0.999738957614626,0.001,0.00397434717846438,0.737172120028671,0.005,0.253041616134896,0.9999220750387,0.939920986128083,0.680388887311966,10,3,14,21,0.416666666666667,0.125,1,1,"volatile",1,0,0,0,77,64,"didNotNotice","""No, I didn't notice anything different.""",0,0,0
"59f709c1b47dfc0001b65fc9",-123.20211054282,258.017824118364,0.541397816764569,26.6596269607544,48,TRUE,"grid","30,30,30",0.085265746303199,0.272514948521044,0.999747562916131,0.001,0.00417296461605778,0.747350612547502,0.0607727315257746,0.324508266828458,0.999931651648329,0.2140059083503,0.211636409789225,11,9,13,15,0.458333333333333,0.375,1,1,"stable",0,6,6,0,90,78,"didNotNotice","""No I didn't""",0,0,0
"59f709c1b47dfc0001b65fc9",-106.263975213473,224.14155345967,0.603186063946498,27.3809649944305,48,TRUE,"grid","30,30,30",0.005,0.272456939452258,0.999752999895412,0.001,0.00407679202400035,0.741806919886179,0.0302357706030074,0.317360347126198,0.999931332927321,0.548522282698098,0.274261141349049,12,7,12,17,0.5,0.291666666666667,1,1,"volatile",0,6,6,0,90,78,"didNotNotice","""No I didn't""",0,0,0
"5a143884bd04860001b01123",-83.9427831602106,179.499169353145,0.686086117683958,28.7900421619415,48,TRUE,"grid","30,30,30",0.0607727315257746,0.247221489291266,0.999715605066374,0.001,0.00415566449936244,0.746032714527419,0.0429848376676476,0.303172086644227,0.99993427087454,1.07205502171578,0.431394055243813,13,4,11,20,0.541666666666667,0.166666666666667,1,1,"stable",1,4,0,0,99,99,"didNotNotice","""Not really. I felt blue was easier to see a bit but maybe not.""",0,0,0
"5a143884bd04860001b01123",-81.4135871100672,174.440777252858,0.686117010780065,26.033499956131,48,TRUE,"grid","30,30,30",0.005,0.210339727967673,0.999704526635381,0.001,0.00397160729876632,0.7367565018947,0.005,0.259261458529769,0.999931323730874,1.07205502171578,0.431394055243813,13,4,11,20,0.541666666666667,0.166666666666667,1,1,"volatile",1,4,0,0,99,99,"didNotNotice","""Not really. I felt blue was easier to see a bit but maybe not.""",0,0,0
"5b99663d4cefb60001e7a214",-89.0038630743939,189.621329181511,0.665356750703127,28.3575179576874,48,TRUE,"grid","30,30,30",0.0429848376676476,0.233726777741637,0.999705888681973,0.001,0.00410423174602011,0.743680689878703,0.0148011545095324,0.293752861332598,0.99993538840079,0.916851257113988,-0.353792172942919,19,11,5,13,0.791666666666667,0.458333333333333,1,1,"stable",0,2,0,0.0454545454545455,59,62,"secondBlockIsVolatile","""there felt more and quicker movement of circles in second set""",0,0,0
"5b99663d4cefb60001e7a214",-66.4266652675436,144.466933567811,0.747831158561358,25.964008808136,48,TRUE,"grid","30,30,30",0.005,0.25316172488551,0.999748992209211,0.001,0.00398988778456932,0.737832754981283,0.005,0.299076760378811,0.999930749222623,1.46898874434038,-0.415855008205816,21,9,3,15,0.875,0.375,1,1,"volatile",0,2,0,0.0454545454545455,59,62,"secondBlockIsVolatile","""there felt more and quicker movement of circles in second set""",0,0,0
"5ba22638474398000172c47b",-77.6829871168452,166.979577266414,0.706891172193058,27.6312839984894,48,TRUE,"grid","30,30,30",0.0429848376676476,0.222508245913272,0.999694298319293,0.001,0.00411088858554145,0.744398575596053,0.0148011545095324,0.283176142215513,0.999934464252188,1.25498283599008,0.522857962380966,13,3,11,21,0.541666666666667,0.125,1,1,"stable",1,2,0,0,88,90,"secondBlockIsVolatile","""Was the blue moving quicker? It felt like there were less chasing times for the blue""",0,0,0
"5ba22638474398000172c47b",-110.451922859508,232.517448751739,0.582525080444545,26.2735929489136,48,TRUE,"grid","30,30,30",0.005,0.235608396770826,0.999723018130826,0.001,0.00401485961443555,0.738640136283164,0.005,0.286250104756673,0.99993295340406,0.42327281957845,0.10700295417515,13,9,11,15,0.541666666666667,0.375,1,1,"volatile",1,2,0,0,88,90,"secondBlockIsVolatile","""Was the blue moving quicker? It felt like there were less chasing times for the blue""",0,0,0
"5c0873675b32d500012e3f2c",-104.922740455818,221.459083944359,0.603588127699094,25.8529739379883,48,TRUE,"grid","30,30,30",0.005,0.246079288388786,0.99974774859876,0.001,0.00397164778951328,0.736981992177311,0.0103210631167208,0.27979675508187,0.999922981578898,0.601789407251988,0.511323097873919,10,5,14,19,0.416666666666667,0.208333333333333,1,1,"stable",0,0,0,0,58,63,"didNotNotice","""I think the circles moved quicker in the second part.""",0,0,0
"5c0873675b32d500012e3f2c",-137.126740305466,285.867083643656,0.479637389598286,27.9379479885101,48,TRUE,"grid","30,30,30",0.005,0.243521945009268,0.999751453104919,0.001,0.00395485382087427,0.736481202007728,0.005,0.281729666440341,0.999925248884329,-0.125967467497984,0.61150601644709,6,7,18,17,0.25,0.291666666666667,1,1,"volatile",0,0,0,0,58,63,"didNotNotice","""I think the circles moved quicker in the second part.""",0,0,0
"5c23c651d9435800010b7e48",-87.0282850906218,185.670173213967,0.665841357268928,26.3799932003021,48,TRUE,"grid","30,30,30",0.005,0.185974551231842,0.999675540273482,0.001,0.00402315929385887,0.738997607856612,0.0103210631167208,0.23089354870737,0.999927824050928,1.04571592476193,0.627491417995042,11,3,13,21,0.458333333333333,0.125,1,1,"stable",0,1,0,0,96,96,"didNotNotice","""No, I did not notice any difference. If anything, I found it easier to follow the blue circle than the green one, but there was only a very slight difference.""",0,0,0
"5c23c651d9435800010b7e48",-115.505806706501,242.625216445726,0.561972946072204,27.4890971183777,48,TRUE,"grid","30,30,30",0.005,0.231876084331066,0.999714650372812,0.001,0.00402313785769295,0.739177309978786,0.005,0.284099305386764,0.999934116812423,0.318639363964375,0.159319681982188,12,9,12,15,0.5,0.375,1,1,"volatile",0,1,0,0,96,96,"didNotNotice","""No, I did not notice any difference. If anything, I found it easier to follow the blue circle than the green one, but there was only a very slight difference.""",0,0,0
"5c2f6d25e38ccd0001caab19",-54.7624491499823,121.138501332688,0.789666764027945,27.4284429550171,48,TRUE,"grid","30,30,30",0.0429848376676476,0.188887160330329,0.999665116675305,0.001,0.00417696304391311,0.747371557788263,0.0211843046881439,0.245281269659573,0.999933625945746,2.24726252594931,0.913202868726732,14,0,10,24,0.583333333333333,0.0208333333333333,1,1,"stable",0,25,27,0.909090909090909,80,69,"firstBlockIsVolatile","""yes the blue circle was easier to keep track as oppose to the green circle""",2,1,1
"5c2f6d25e38ccd0001caab19",-43.6524094535931,98.9184219399099,0.83064833449069,27.975781917572,48,TRUE,"grid","30,30,30",0.005,0.235858423512755,0.999728990369426,0.001,0.00399357275800398,0.738016865922072,0.005,0.284799498878517,0.999932093732886,2.05748387729672,0.354252188452279,18,2,6,22,0.75,0.0833333333333333,1,1,"volatile",0,25,27,0.909090909090909,80,69,"firstBlockIsVolatile","""yes the blue circle was easier to keep track as oppose to the green circle""",2,1,1
"5c4f7b99b33a5300013dbfdd",-81.7707652324885,175.155133497701,0.686053704327491,28.0115730762482,48,TRUE,"grid","30,30,30",0.0148011545095324,0.217017816133225,0.999714115328742,0.001,0.00399724173410554,0.738493296758738,0.005,0.269458751384353,0.999932153190237,1.07205502171578,0.431394055243813,13,4,11,20,0.541666666666667,0.166666666666667,1,1,"stable",0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd",-76.2982453621081,164.21009375694,0.706635906094779,26.4507350921631,48,TRUE,"grid","30,30,30",0.005,0.22915715461072,0.999720009259176,0.001,0.00397209233589971,0.736857404675735,0.005,0.280676491386005,0.999933266189503,1.17784996034963,0.378496585926888,14,4,10,20,0.583333333333333,0.166666666666667,1,1,"volatile",0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c6351b06fe5f40001e132a0",-100.596381869009,212.806366770741,0.623778810586261,27.2718639373779,48,TRUE,"grid","30,30,30",0.085265746303199,0.249484819957345,0.999721545179989,0.001,0.00406382360303515,0.7412950224902,0.005,0.306568866375602,0.999935933940892,0.641155693543382,-0.110149452523766,16,10,8,14,0.666666666666667,0.416666666666667,1,1,"stable",0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0",-105.760141280717,223.133885594158,0.603141846960846,26.0954389572144,48,TRUE,"grid","30,30,30",0.005,0.242433779230801,0.999723330147452,0.001,0.004036531427235,0.739966872088311,0.005,0.294890044862627,0.999933697910534,0.535360754909533,0.163046921840691,13,8,11,16,0.541666666666667,0.333333333333333,1,1,"volatile",0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5cfccc437189a800011a3606",-72.1641145057858,155.941832044295,0.727261245137957,27.1035180091858,48,TRUE,"grid","30,30,30",0.0302357706030074,0.230975251569756,0.999712843495676,0.001,0.0040754914611672,0.742070869628295,0.00718713678608101,0.286548542089615,0.999933497624207,1.36077777462393,0.469960493064042,14,3,10,21,0.583333333333333,0.125,1,1,"stable",0,7,3,0.136363636363636,100,98,"firstBlockIsVolatile","""I didnt notice any difference between the two, I found the blue to be a bit easier """,1,0,0
"5cfccc437189a800011a3606",-66.4600047588848,144.533612550493,0.747892461360601,28.0792548656464,48,TRUE,"grid","30,30,30",0.005,0.237980203549987,0.99972602959257,0.001,0.00402325668661082,0.738892454758895,0.005,0.288489701424172,0.99993255371902,1.39814886539716,0.268347133403122,16,4,8,20,0.666666666666667,0.166666666666667,1,1,"volatile",0,7,3,0.136363636363636,100,98,"firstBlockIsVolatile","""I didnt notice any difference between the two, I found the blue to be a bit easier """,1,0,0
"5d29f6a0c3a53e00182da1f5",-100.974654258218,213.56291154916,0.623774715725837,26.424957036972,48,TRUE,"grid","30,30,30",0.0607727315257746,0.260329261438249,0.999738637957056,0.001,0.00406851908187377,0.742008334367236,0.00718713678608101,0.314345451276259,0.999934354599089,0.641155693543382,0.110149452523766,14,8,10,16,0.583333333333333,0.333333333333333,1,1,"stable",0,9,1,0,88,88,"didNotNotice","""There seemed to be more chasers in the second part""",0,0,0
"5d29f6a0c3a53e00182da1f5",-87.7654252007665,187.144453434257,0.665234495384068,27.5143971443176,48,TRUE,"grid","30,30,30",0.005,0.240791426578528,0.999735026502294,0.001,0.0039494474502119,0.736183177816452,0.005,0.289922186787201,0.999932620626668,0.916851257113988,-0.353792172942919,19,11,5,13,0.791666666666667,0.458333333333333,1,1,"volatile",0,9,1,0,88,88,"didNotNotice","""There seemed to be more chasers in the second part""",0,0,0
"5d3e1489f2d9e800010e4d1c",-63.4210910256516,138.455785084027,0.768496826870004,25.4405739307404,48,TRUE,"grid","30,30,30",0.162091247675962,0.276309800869103,0.999739855586472,0.001,0.00414308358063087,0.745400950289891,0.0429848376676476,0.329715108595973,0.999934254166778,1.48670755169599,-0.0688640256519156,19,6,5,18,0.791666666666667,0.25,1,1,"stable",1,12,18,0.590909090909091,68,50,"secondBlockIsVolatile","""Not really.""",3,1,3
"5d3e1489f2d9e800010e4d1c",-83.3564378835053,178.326478799734,0.685740960307614,27.1354720592499,48,TRUE,"grid","30,30,30",0.005,0.253427595683846,0.99974135889958,0.001,0.00398335126094341,0.73781531483422,0.005,0.304966414614092,0.999934601099214,0.979249581993556,-0.0588974917013204,17,8,7,16,0.708333333333333,0.333333333333333,1,1,"volatile",1,12,18,0.590909090909091,68,50,"secondBlockIsVolatile","""Not really.""",3,1,3
"5d62e42406ed5a001a2084f3",-95.802634118526,203.218871269776,0.644611989247658,28.6348989009857,48,TRUE,"grid","30,30,30",0.11838585053398,0.248337645125507,0.999708388272782,0.001,0.00414330730865747,0.745627616340225,0.0302357706030074,0.308429423972036,0.999936308026083,0.758950676946023,0.169046944225087,14,7,10,17,0.583333333333333,0.291666666666667,1,1,"stable",0,3,12,0.181818181818182,50,50,"secondBlockIsVolatile","""no""",1,0,1
"5d62e42406ed5a001a2084f3",-93.214960653457,198.043524339638,0.644680127867319,27.0446798801422,48,TRUE,"grid","30,30,30",0.005,0.24273655853852,0.999741616087182,0.001,0.00397026902385901,0.737299494473169,0.005,0.289847137963925,0.999930579581106,0.812217801499913,0.406108900749956,12,5,12,19,0.5,0.208333333333333,1,1,"volatile",0,3,12,0.181818181818182,50,50,"secondBlockIsVolatile","""no""",1,0,1
"5dbf5fe16849043f135aa2c0",-93.2291219701862,198.071846973096,0.644693211222184,28.027890920639,48,TRUE,"grid","30,30,30",0.0148011545095324,0.227511809891652,0.999724434340273,0.001,0.00401702508338085,0.739230687463016,0.005,0.278303139682623,0.999931456614012,0.812217801499913,0.406108900749956,12,5,12,19,0.5,0.208333333333333,1,1,"stable",0,15,5,0,71,70,"didNotNotice","""I did not notice a real difference, despite the fact that there seemed to be less chasers in the second. """,1,1,0
"5dbf5fe16849043f135aa2c0",-144.15632785239,299.926258737503,0.458544594370706,25.576523065567,48,TRUE,"grid","30,30,30",0.005,0.250778929828502,0.999746409857759,0.001,0.00407109131719836,0.741366408919867,0.0211843046881439,0.294553205215206,0.999928470762909,-0.2140059083503,0.211636409789225,9,11,15,13,0.375,0.458333333333333,1,1,"volatile",0,15,5,0,71,70,"didNotNotice","""I did not notice a real difference, despite the fact that there seemed to be less chasers in the second. """,1,1,0
"5e7fa0e918b10804bb87eb63",-77.137747419328,165.88909787138,0.706728554759715,27.5874781608582,48,TRUE,"grid","30,30,30",0.0302357706030074,0.243731213592213,0.999732454909564,0.001,0.00404685113888239,0.740777630830784,0.005,0.295676283868788,0.999931809795247,1.25498283599008,0.522857962380966,13,3,11,21,0.541666666666667,0.125,1,1,"stable",0,16,17,0.545454545454545,82,77,"didNotNotice","""No they seemed to be equally difficult""",4,2,3
"5e7fa0e918b10804bb87eb63",-98.5072004392078,208.628003911139,0.624128949309145,26.0105428695679,48,TRUE,"grid","30,30,30",0.005,0.230057919283959,0.999741710605325,0.001,0.00399398323567061,0.738051211639114,0.005,0.270071575297648,0.999925017006508,0.674489750196082,0.337244875098041,12,6,12,18,0.5,0.25,1,1,"volatile",0,16,17,0.545454545454545,82,77,"didNotNotice","""No they seemed to be equally difficult""",4,2,3
"5e909d6c5321c13abee11725",-125.682559652241,262.978722337206,0.501494140083292,27.1195731163025,48,TRUE,"grid","30,30,30",0.00718713678608101,0.0402789404522693,0.910084961752819,0.001,0.00405333149324152,0.742148758484596,0.0211843046881439,0.28772605491965,0.999927314684456,0,-2.03683413170139,24,24,0,0,0.979166666666667,0.979166666666667,1,1,"stable",1,7,4,0,84,98,"secondBlockIsVolatile","""maybe moving slightly different speed""",3,1,2
"5e909d6c5321c13abee11725",-126.341851778163,264.297306589049,0.501109801801125,28.0291209220886,48,TRUE,"grid","30,30,30",0.005,0.0460535085197477,0.932466781096335,0.001,0.00392081480515978,0.735269539356403,0.005,0.276794997784043,0.999923593735779,0,-1.38299412710064,22,22,2,2,0.916666666666667,0.916666666666667,1,1,"volatile",1,7,4,0,84,98,"secondBlockIsVolatile","""maybe moving slightly different speed""",3,1,2
"5ea59ffb9325e15853a82d84",-93.1814713102994,197.976545653322,0.644864775654848,26.0092389583588,48,TRUE,"grid","30,30,30",0.0302357706030074,0.216470511458638,0.999718838533881,0.001,0.00407805094136322,0.742312789975274,0.0148011545095324,0.267319634968688,0.999928854856286,0.862788110487626,0.536027510857888,11,4,13,20,0.458333333333333,0.166666666666667,1,1,"stable",0,2,2,0.0909090909090909,100,77,"didNotNotice","""I thought the second part seemed a bit easier - maybe a bit slower or less circles.""",3,1,1
"5ea59ffb9325e15853a82d84",-68.9364819311937,149.486566895111,0.727722498388899,28.4761800765991,48,TRUE,"grid","30,30,30",0.005,0.189898716795617,0.999712929951722,0.001,0.00394979234742537,0.736062562827348,0.005,0.229330229731513,0.999921838595314,1.73166439612225,0.865832198061123,12,1,12,23,0.5,0.0416666666666667,1,1,"volatile",0,2,2,0.0909090909090909,100,77,"didNotNotice","""I thought the second part seemed a bit easier - maybe a bit slower or less circles.""",3,1,1
"5eaecb0824839e59ed3523eb",-111.248846199473,234.111295431671,0.582529337977467,26.3772780895233,48,TRUE,"grid","30,30,30",0.085265746303199,0.241504146123905,0.999715416253476,0.001,0.0040292081220865,0.739713035786252,0.005,0.296867166309996,0.999935334639047,0.430727299295457,0.215363649647729,12,8,12,16,0.5,0.333333333333333,1,1,"stable",0,1,0,0,85,83,"firstBlockIsVolatile","""I didn't notice any difference at all.""",0,0,0
"5eaecb0824839e59ed3523eb",-65.7246763542351,143.062955741194,0.7479441002216,29.305734872818,48,TRUE,"grid","30,30,30",0.005,0.239130220948916,0.999734769029623,0.001,0.00399289481203801,0.738009353972733,0.005,0.286675454817926,0.999931238683922,1.46898874434038,0.415855008205816,15,3,9,21,0.625,0.125,1,1,"volatile",0,1,0,0,85,83,"firstBlockIsVolatile","""I didn't notice any difference at all.""",0,0,0
"5ef528c2a0603b16a793423d",-138.837557948056,289.288718928835,0.479202221797408,36.0521490573883,48,TRUE,"grid","30,30,30",0.005,0.250861180101564,0.999729560935537,0.001,0.00402825565140947,0.739813557770423,0.005,0.302921032910929,0.999934413007284,-0.104633455614075,0.0523167278070377,11,12,13,12,0.458333333333333,0.5,1,1,"stable",0,2,0,0.181818181818182,92,94,"didNotNotice","""no""",1,1,1
"5ef528c2a0603b16a793423d",-48.7254667492584,109.064536531241,0.809948923756656,31.3429780006409,48,TRUE,"grid","30,30,30",0.005,0.228262354606226,0.99973010320447,0.001,0.00397829629625337,0.737120368226903,0.005,0.274999102635705,0.999930148350585,1.77963936760161,0.0776018823008943,19,4,5,20,0.791666666666667,0.166666666666667,1,1,"volatile",0,2,0,0.181818181818182,92,94,"didNotNotice","""no""",1,1,1
"5efa02a5f512b17ea54f360a",-117.934056232988,247.4817154987,0.541933490325226,32.1219279766083,48,TRUE,"grid","30,30,30",0.0103210631167208,0.180333358066858,0.99968774578381,0.001,0.00395430105388965,0.73685418471649,0.005,0.230307555251612,0.999928277193813,0.29293181590562,0.820955658148891,6,4,18,20,0.25,0.166666666666667,1,1,"stable",0,1,0,0.0909090909090909,87,84,"didNotNotice","""No, I did not see anything different""",1,0,0
"5efa02a5f512b17ea54f360a",-134.185583468165,279.984769969053,0.499880231322151,24.1868710517883,48,TRUE,"grid","30,30,30",0.005,0.294070122762355,0.9997834580736,0.001,0.00403954911949742,0.740373903048651,0.0302357706030074,0.33236414106591,0.999930067190846,0,0.318639363964375,9,9,15,15,0.375,0.375,1,1,"volatile",0,1,0,0.0909090909090909,87,84,"didNotNotice","""No, I did not see anything different""",1,0,0
"5f1088e27a43fe0c64ca5814",-106.430398225745,224.474399484213,0.583129249031566,30.8852341175079,48,TRUE,"grid","30,30,30",0.00718713678608101,0.195310165920472,0.999734773069044,0.001,0.00392462791883268,0.735698179594877,0.005,0.234692175763862,0.99992076344062,0.536694266806244,0.699074432698579,8,4,16,20,0.333333333333333,0.166666666666667,1,1,"stable",0,4,0,0.0909090909090909,100,84,"firstBlockIsVolatile","""It seemed that the circles in the second part were easier to follow. """,3,1,3
"5f1088e27a43fe0c64ca5814",-103.880760172291,219.375123377306,0.603354135890323,32.5394721031189,48,TRUE,"grid","30,30,30",0.005,0.223928023339289,0.999723923644496,0.001,0.0039569762156189,0.736316447307593,0.005,0.272573013214345,0.99993068985547,0.548522282698098,0.274261141349049,12,7,12,17,0.5,0.291666666666667,1,1,"volatile",0,4,0,0.0909090909090909,100,84,"firstBlockIsVolatile","""It seemed that the circles in the second part were easier to follow. """,3,1,3
