"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y","d9_x","d9_y","d10_x","d10_y","d11_x","d11_y","d12_x","d12_y","d13_x","d13_y","d14_x","d14_y","d15_x","d15_y","d16_x","d16_y","d17_x","d17_y","d18_x","d18_y"
0,302.19454051079487,302.86835824452777,,,106.35554593117642,58.911509423558854,180.21430446523655,148.39503435601347,341.2263725495432,80.65661927432878,259.149204410414,296.248800307917,509.70954561951527,517.1993710939449,203.65963105473352,359.3643692085147,302.04828126310133,348.7229663270355,493.74695460896623,33.54432645354525,80.48357337728478,112.31117925955145,117.2975707730529,164.248328376357,112.70488631089377,380.3080234914922,59.37888570080741,45.124461137534645,90.91678332102867,356.3695194027593,481.4882760477975,92.06712390207306,96.85726572129386,339.60111223067554,583.9431221587492,454.96861945082316,493.1603038066327,544.5112340056886,432.34067804011636,27.69677010953679,30.303266879639867,99.020025045189
1,304.38908102158973,305.73671648905554,,,108.12104483139939,57.95191809053463,178.57539656052663,149.55769629010396,342.3955004803048,82.29092089111096,260.1793971015351,294.52354527973586,511.0126750482395,515.6697778195427,205.1937480866102,358.0665684435243,300.55808646210124,350.07097276180355,495.60297277074494,34.31439039650797,79.49465402743964,114.0604192123897,119.30331375536429,164.12668553023644,113.73124932182081,382.03555955852653,61.056450390911486,46.23061601078691,90.11327200282858,354.527734547075,479.5954243349358,92.7415972419614,95.16443515968375,340.6837601802799,582.5898771025909,456.4540586825276,492.7331644358276,542.5477285050566,432.5048356527891,29.699481814027806,32.2664863323771,99.44847722863291
2,306.5836215323846,308.6050747335833,,,109.89034993813591,56.99025799225564,176.93295536449534,150.72286478561233,343.181203859245,84.1450786259512,261.2118107660766,292.79457080606255,512.3186138696623,514.1368869232142,206.73117249309843,356.76596977380325,299.06467897761695,351.42188533877965,497.4629922878435,35.086114506121135,78.50360268460922,115.81343031937675,121.3133808819744,164.0047804365477,114.75982504983138,383.7668199887026,62.73763171178751,47.33915562292689,89.30802840939872,352.68197902139286,477.6984918579808,93.41752466648222,93.4679550558909,341.76874219062887,581.2337146103772,457.9427003452721,493.51264041355114,540.690944213466,432.669347169831,31.706511127741603,34.233938253720005,99.87785310423611
3,308.77816204317946,311.4734329781111,,,111.47765539610069,58.23750092661595,175.28648455602396,151.89089193899878,343.96883490543905,86.00378540467337,262.24675738397804,291.06135441671853,513.627756718927,512.6002351882997,208.56218284179624,355.91593762314193,297.56760752428426,352.7761122835023,499.3275752302891,35.859731985847,77.51011986792787,117.57074231420161,121.62787764771622,165.9988329279667,116.37551875535154,384.9770626933445,64.42293769123945,48.45041495801477,88.50080920819109,350.83169506605026,476.7428833819528,95.19571644318684,91.76731275904837,342.8563861270284,579.8742248701241,459.43499428426094,494.2940287800434,538.8296044339236,432.83426230415745,33.71846454486302,35.56984191854614,98.36440837366266
4,310.97270255397433,314.34179122263885,,,113.06959300926547,59.48838362849239,173.63520893302942,153.06232768839627,344.7587644564533,87.86791635567891,263.28472423553,289.3230800675027,514.9407199751754,511.059099118446,210.39853653765226,355.06342486559606,296.0661672411951,354.1342912018999,501.19759949313675,36.63560707529351,76.51373781936124,119.33318258591486,121.94329219385217,167.9987045643845,117.99592746009387,386.1908371895578,66.1131618159779,49.56491722639048,87.69123433901693,348.9760115183342,477.8701500627424,96.87745445145212,91.28894926363893,344.8236535883366,578.5107677980394,460.93164311102186,496.2750598904302,539.247322805248,434.85524082149414,33.59755660250193,36.90964408512358,96.84654703200563
5,313.1672430647692,317.2101494671666,,,114.66605310672468,60.74281992274997,171.97924225429938,154.2370913318863,345.5509380928882,89.73734305626594,265.31384474771096,289.39354428662534,516.2574131864524,509.5135848847661,212.2401070715802,354.2084902320138,294.56046156476197,355.4963285270445,503.0729362476857,37.41368632329336,75.51452518112286,121.10062971743389,123.92962860584124,168.41913638708175,119.62093953173773,387.40805985864586,65.97217029050239,51.59035956051757,86.87935957467054,347.11505621899255,479.0006191591401,98.5639700550621,90.80922680078181,346.79650979641673,577.1434373246709,462.43254371923285,498.26171884829637,539.6662278592403,436.881960671612,33.47630517666143,38.25325245252564,95.32437364694817
6,315.36178357556406,320.0785077116944,,,116.26557341670889,61.99966081306707,170.32010129643808,155.41410684901942,346.3446302262075,91.61035321190633,267.3468548278279,289.46414357676304,517.4814513529766,507.8888249601873,212.9704926670091,352.30989835179963,293.0518696405752,356.860976705845,504.95186778611554,38.19325705101386,74.51339717836298,122.87146482204274,125.9197725740458,168.84037412452236,121.2490665464377,388.62761578997055,67.73775857343493,52.600712103344264,86.22643996649666,345.1884503353497,480.1332552221243,100.25371849623689,90.32858477050695,348.77314772086277,575.7734858513494,463.9363213644881,500.25218598065777,540.085935901353,438.9125654878996,33.354821327140165,39.59943634759745,93.799282447618
7,317.5563240863589,322.94686595622215,,,117.86668891704838,63.25775514196437,168.65930568896871,156.59229619544953,347.1391139031092,93.48523130740155,268.6519884047247,291.0271530240433,518.7067102441553,506.26244467396316,213.7016066708553,350.4094130192567,291.5417732082728,358.2269858386763,506.83267316975366,38.97360523913818,73.51127075768714,124.64406596804665,127.91190129883262,169.26203195939584,122.87881728075837,389.8483879758481,69.50510766514418,53.61207226365583,85.5728692061897,343.2599230612095,481.26702085508805,101.9451521116476,89.84746339931579,350.7517569324086,574.4021681350588,465.4415987166125,501.15887408162,538.2626726528327,440.9451954120887,33.2332163226302,40.94696278239972,92.2726702855611
8,319.7508645971538,325.8152242007499,,,119.46924016818689,64.51697762803556,166.9970208144103,157.77154204673212,347.93431000867304,95.36179064183492,269.95829231978604,292.5915640516982,519.9330678483448,504.63460598152477,214.43337627856957,348.50722348527785,290.03032264370523,359.59421989794384,508.5390858257685,40.08804125315843,72.50824571114148,126.4182566392979,129.9058164034326,169.68406790288998,124.51002944363837,391.0702548514222,70.45159305502435,55.417059019478785,84.91871237651978,341.3296664398897,482.40180315731334,103.63810246783328,89.36591059741711,352.7321404005623,573.0296207320239,466.9482258796409,502.066375227091,536.4377744493919,442.97964803428874,33.111502272593945,42.29569756985054,90.74468918126927
9,321.94540510794866,328.6835824452777,,,121.07315395509531,65.77727074175647,165.6162723544112,159.27301194604325,348.73018221313674,97.23994548169485,271.2657068924999,294.15730518719363,521.1604681375037,503.005383253197,215.16576805812707,346.60341665433,288.51758699982605,360.96261641944795,510.24694932354606,41.20342479315097,73.823077674333,127.97777421755636,131.9014267927545,170.10646267364083,126.14262851063059,392.2931605938175,71.39888317436231,57.223580427636435,84.26399936365202,339.3977686581453,483.537550284518,105.3324922197421,88.88394836529446,354.71420764844635,571.6559063491927,468.45613402098445,504.10354706098025,536.3338076877056,443.18311805569823,31.081852519874317,43.64557909091797,89.21540894291924
