"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y","d9_x","d9_y","d10_x","d10_y","d11_x","d11_y","d12_x","d12_y","d13_x","d13_y","d14_x","d14_y","d15_x","d15_y","d16_x","d16_y","d17_x","d17_y","d18_x","d18_y"
0,302.6814412390285,297.6290033435046,,,421.8135074388444,19.716984021119803,318.3855499971547,123.1870030755106,100.56268492386823,40.07591230366946,137.57089537758998,412.1745766356063,205.5542574296861,346.5143722448578,291.25712304928663,246.58658806960858,85.41504560602462,31.77905109449031,241.90139414065652,429.9803399033196,371.58739561212263,14.949376225042597,33.327644204525924,317.81015391223775,44.57340529445008,337.54075976437446,270.43745223105327,574.8824122546968,558.2461896549302,261.83720668130735,149.69570532821206,63.668776043099385,486.4585034019657,152.0135867315486,451.5318249475216,299.89807066053254,28.856454041338324,114.00654007403998,535.6943230699654,263.05320412215536,41.28876380138852,94.61003339879878
1,305.36288247805703,295.25800668700924,,,423.24542902041355,21.11748423229526,317.7762146130936,125.0950152995273,98.6433788260755,39.50314327496618,135.57647996842556,412.35925861348625,205.19740259411395,344.5434701966588,293.1801080136305,246.02629432149658,83.57472885010837,30.988459863094498,243.35604974696312,431.35721220106797,373.02781719121225,13.557619805348729,32.31881106446293,319.5404879703828,43.17056572585405,336.1111299514343,270.501743245241,576.884328067802,557.8699394810375,259.8699151259166,151.6677783451735,63.318450090537176,485.27508187475064,150.39763074632188,449.52928324585247,299.8577346921903,30.440743034700784,115.23203125833166,535.7309435906252,261.0505910305342,40.55886184981658,96.47525279564128
2,308.04432371708555,292.88701003051386,,,424.67930664202214,22.51989756114666,317.1660468619364,127.00563391509078,96.7214509090271,38.92959182970608,133.57934013884193,412.5441928714826,203.2192317976123,344.87454190876656,295.1057198226521,245.46523519836737,81.73189817631693,30.196788664664652,244.81269244854514,432.73596534018236,374.4702064215466,12.163962212212777,31.30859983356001,321.2731857073374,41.765809843962394,334.67954722906694,270.56612208253273,578.8889785470624,557.4931753401689,257.89993620195685,153.64254526229783,62.96764558412197,484.7575665531212,148.45986242410976,447.524006023049,299.81734362392496,31.948189160028548,116.55504840029327,535.7676141358154,259.04524232025824,39.827962834256994,98.34302012797794
3,310.72576495611406,290.5160133740185,,,424.9403443944572,24.511677876083045,316.554927209262,128.9192332203999,94.94441906100325,39.866334773246805,131.5790846407716,412.729415638992,201.23797492555366,345.20613011435415,297.0343357117797,244.90330078638596,79.88619256639352,29.403882407493175,246.27160760781612,434.1168694241845,375.91484587322446,12,30.296812607200778,323.00858656585416,40.3588624512071,333.24573114421383,270.63060135501263,580.8967564119132,557.1158234226494,255.92688398229595,155.62039294470517,62.616293799779875,484.239243873812,146.5190710568376,445.5156004368943,299.7768895429568,33.45798699970226,117.88012953534917,535.8043418894496,257.0367651351059,39.09592356852763,100.2137012992615
4,313.4072061951426,288.1450167175231,,,426.11492395515324,26.14492937608086,315.9429133324618,130.83563261020723,93.16478696154918,40.80444841094892,129.57590225806192,412.9149094347144,199.25381896869754,345.53820351817086,298.96577365850277,244.34054412084726,78.03778621778763,28.609815925966956,246.66499134789098,436.0897852459302,377.3615992013669,13.39787424833522,29.283544877728822,324.7465267590313,38.94985633509561,331.809817020246,270.69517497713554,582.9074721685471,558.9955693270017,255.21015325062535,157.6011347233948,62.264427898045476,483.7201627560484,144.57543981613597,443.50425604043994,299.7363762673366,34.96999405920301,119.20714960251841,535.8411233851672,255.02534903488626,38.36281314239684,102.08711975485232
5,316.0886474341711,285.7740200610277,,,427.291668107566,27.781190738319193,315.3297715966279,132.7555636656283,91.38187524015191,41.74429086556346,127.56902828038685,413.100745070485,197.26600648001286,345.8708888884846,300.9007709848717,243.77675037067206,76.84652931227129,30.23554192712806,244.71330820174276,436.5927871771717,378.81101870077185,14.79832459038109,27.44968077116024,325.58260120812724,37.538253610742494,330.3712567002071,270.75986759973506,584.9218934031385,560.8787793495374,254.4921016808806,159.58552674204316,61.911913554909766,483.20012504179243,142.62822672519212,441.4892050075296,299.6957883312134,36.484787543792486,120.5366151886984,535.8779726642208,253.01022616607034,37.6283516926241,103.9639906679919
6,318.7700886731996,283.40302340453235,,,429.30755669232497,27.879625235060864,314.7157687258093,134.67819119350173,89.59645948491021,42.68545329428919,125.55933572212739,413.28684170556136,195.275402181903,346.2040415031475,302.8384859437157,243.21216479294043,75.65359933030757,31.863551200579,242.75888398850026,437.09649555609906,378.66636272559293,16.81142438551179,25.613241069998928,326.4198498929926,36.12466834235522,328.93067597518376,270.8246510807403,586.9391438181586,562.7646342711872,253.77304163415346,161.57270576619248,61.55890411836294,482.6793569537208,140.67827884518186,439.47132390966203,299.65514339082887,38.00170850003814,121.86794796032727,533.9392042783852,252.4492686967427,36.892858718796866,105.8434975772
7,321.4515299122281,281.03202674803697,,,431.3265338206629,27.978210543328114,314.10082514098576,136.60376437965752,87.80830829358918,43.628057678288634,123.54656411322323,413.4732234593549,193.2817480782782,346.5377045410434,304.77916967630006,242.64671421345517,74.45884165991711,33.49405474758556,240.80146540126304,437.60097566680327,378.52148512294576,18.82760845151594,23.773987758953574,327.25838132684976,34.70891731950263,327.48788813594695,270.8895338165386,588,564.6533785117971,253.05287991528678,163.56292934799333,61.205353835939604,482.15779099668623,138.72534344936858,437.45035121548545,299.6144361783175,39.52095353139124,123.20132046734349,531.9974655048533,251.88745178428758,36.156238895936966,107.72588407957608
8,324.13297115125664,278.6610300915416,,,433.3500208326354,28.07701606620905,313.48450792791726,138.5336388086939,86.01616282532434,44.57276760178408,121.52929648224352,413.6600215427886,191.28364065624353,346.87211289767174,306.7241884048992,242.08000056056568,72.47713170969773,33.91487287002621,238.83967443658352,438.1065826583241,378.376283900422,20.848296162160647,21.93062602176966,328.0987858275869,33.29000386737886,326.04187747403773,270.1383404608428,586.1185189978819,566.5463417287494,252.33110953750835,165.55759858528705,60.85101381171568,480.31114671072504,137.89217653926002,435.4248641800856,299.5736380362017,41.0435921714225,124.53767139088743,530.3459568973686,253.06081512885618,35.417973650928715,109.61247535671744
9,326.81441239028516,276.2900334350462,,,435.37650855323704,28.17596811169348,315.376326179735,139.26676068883685,84.68051459792814,43.045519160400566,119.50903736559974,413.84709663646134,189.28257016197364,347.20701716163006,308.67209147841805,241.51244650566795,70.49248300370029,34.33631504024373,238.11927248387659,440.0032811097367,380.30198949170335,21.487124750095386,20.08453069082465,328.94043659727583,31.86898625258206,324.5937224659353,268.26411667340057,585.341518879709,568.4421120954519,251.60826881799403,167.55522579619634,60.496148322706425,478.4617639631818,137.057774093108,433.396373470143,299.5327793929133,42.56848879229541,125.87600404187722,528.6919992026893,254.23591850016697,33.49368213814327,108.96939980681923
