"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y","d9_x","d9_y","d10_x","d10_y","d11_x","d11_y","d12_x","d12_y","d13_x","d13_y","d14_x","d14_y","d15_x","d15_y","d16_x","d16_y","d17_x","d17_y","d18_x","d18_y"
10,306.96010991844344,338.7193729668573,,,429.6933071536321,336.09719187633345,317.6762794250761,131.77773697835994,578.9387178121889,501.82429914873563,57.63806566786862,438.740625021276,200.81714352112138,35.08490671472793,377.3277425378968,191.57903004023422,145.65337946411432,195.5457325306046,536.4448534283397,27.241689909578014,360.8449084431796,546.3501805550558,508.5794912329714,401.42882012360667,445.7944952140869,375.04905064846423,508.8997522419549,401.21674115378175,351.26044578866595,485.12673860654365,420.72240581217886,175.1512117176622,127.01616473641903,71.4630059904156,250.5633397256633,117.31016863579451,559.1337016996671,583.7360857397622,56.07286180085283,459.63657412296214,189.5528891072246,114.29919361848621
11,307.5928471837565,342.2393159638443,,,427.83317722913023,336.8772147272701,315.7563419771547,132.39608896556453,577.4245299237119,503.1568733577013,55.629419372206875,438.5566167526168,202.1865936747362,36.565827124734795,379.32631484004725,191.30658236252754,145.11484676994013,197.48956933479266,537.92543726802,28.611503939907767,359.30387914259705,547.6516211717405,508.1879120518621,403.4075026976777,445.6766054905155,377.0626595968668,507.9677643008397,403.00557246545605,351.39072874333095,483.11389352166145,420.96017864653487,177.15420524317668,125.10461137005532,72.10680930786137,252.27920574031668,116.24982774543511,557.240724868203,584.4326183660982,57.89725331245314,458.7762749910253,190.0411637349781,116.2562595018695
12,308.2255844490695,345.75925896083135,,,425.97163255598696,337.6578308358357,313.8349442931174,133.01491124929103,575.9091903977984,504.4904610752003,53.762412532690846,437.78915630395466,203.55708538341597,38.04787387011776,381.32640718518604,191.03392747081026,144.5759044869585,199.43488455209675,539.407147187093,29.982359802054148,357.76167778995483,548.9540516178561,507.2099294654964,405.1733623013342,445.5586261042146,379.07780002459594,507.0350675228545,404.7957642985835,351.5211107865761,481.0995175384201,421.1981323224493,179.15872217430476,123.19160414420985,72.75110227920534,254.29602560188167,116.16528352589692,555.3463083059086,585.1296807503687,59.72303239132951,457.91532154617613,190.52980972704182,118.21481385993576
13,308.85832171438256,349.2792019578184,,,424.10876557746434,338.4390014370731,311.9121817884932,133.6341730991727,574.3927744853572,505.8249960760163,51.89407950787143,437.0211507074407,204.92855058931278,39.53097335326851,383.3279202498516,190.76107890497101,144.0365793787403,201.38158157925662,540.8899096046769,31.354189420085593,356.21838097010516,550.2574072154385,506.2312521917275,406.94047624268484,445.44056291397425,381.0943718609107,506.101708225197,406.58722775324395,351.65158544370246,479.0837106895987,421.4362550232763,181.16466296786234,121.27723805774613,73.39585290922072,256.15796779589084,116.94865582185588,553.4505460884455,585.8272382768477,59.39447114037586,455.922196263541,191.01880281753043,120.17475943197648
14,309.4910589796956,352.7991449548054,,,422.2445690815897,339.2207295552354,309.98804701942765,134.25387691264294,572.8752763156795,507.1604835267178,50.95209442053827,438.80972318883437,206.30099460196817,41.01513131591367,385.3308617827763,190.48803560869374,143.49686935732217,203.3296679527877,539.8407335847346,33.082065892850615,354.6739827082712,551.5616930103473,505.2518764416678,408.7088513630006,445.32241546272013,383.1123829128425,505.1676827944252,408.3799697649758,351.7821532198344,477.0664651711274,421.67454767089305,183.17203538972345,119.36150569931594,74.04106369401913,258.02123884723864,117.7325872060764,551.5534308764894,586.5252936460852,59.065675397164114,453.92764849895815,191.50814489955,122.13610380579803
15,310.12379624500863,356.3190879517924,,,420.3789998823838,340.0030332998374,308.54148041723056,132.83973666102287,571.3566607343997,508.4969543652095,50.00941570135339,440.5996126877253,207.67444921542253,42.50038214005921,387.33527818410715,190.21479125665692,142.9567619197808,205.27918880206235,540.2454329336377,35.06412694711748,352.9159209209206,552.5624758727614,504.2717795270969,410.47852862846247,445.20418101344825,385.1318799296389,504.2329695929044,410.1740318644436,351.91281713970534,475.04773425149295,421.9130157855874,185.1808859426811,117.4443626890601,74.68674958055475,259.8858819204655,118.5170958391143,549.6549187214658,587.2238630292331,58.7366375448115,451.93163204673056,191.99784730920004,124.0988924179076
16,308.70584546321874,359.70120565873367,,,419.00416206591035,338.51702996270984,307.09384716375587,131.42455366826402,569.8369253752629,509.83441067393477,49.06604188146684,442.3908219930585,209.04891656974618,43.98672813997249,389.34117257705765,189.94134542310053,142.41625622453915,207.23014716475774,540.6504306947099,37.047649508896434,353.35848023689755,554.5379571284057,503.2909599208611,412.2495107965215,445.08585938192965,387.1528660580115,503.2975671641962,411.96941684709395,352.0435774069113,473.0275147851775,420.33890582474453,186.4538992068441,115.52967649359167,75.34429175596428,261.751899920995,119.3021829433643,547.7550066651777,587.9229475147787,58.40735707062242,449.9341437967332,192.48791080951824,126.06312832665573
17,307.28789468142884,363.0833233656749,,,420.0958288019651,336.8102802957121,305.6450936197257,130.0082754974708,568.3160139273857,511.1729020097758,47.09265198417239,442.84958446064013,208.65639970714213,45.9743551676054,391.3486192862031,189.66768797601284,141.8753322441938,209.18261532989968,541.0557418743678,39.032707073817356,353.8013820394958,556.5149671642073,502.3093812805683,414.02186348753037,446.9921801563437,387.8389212988215,502.361440848755,413.76619123747906,352.1744388665236,471.00573191681764,418.76357769588975,187.72789762711167,113.61350856588456,76.00234278835616,263.6193619905505,120.08787760872549,545.8536243100223,588,58.0778217737395,447.9351097358644,190.75241502960014,127.10849194104635
18,305.86994389963894,366.46544107261616,,,421.18834880217236,335.10219660592156,303.7635079551321,129.25277220232422,566.7939137108352,512.5124395318177,45.11771965382345,443.3087055042918,208.26357604709062,47.963535756261216,393.35763504775093,189.3938166338948,139.91243953732155,209.69075120099038,541.4613698517155,41.019316191428096,354.2446300212152,558.4935224626215,501.3270354227365,415.79560147770314,448.89999094151483,388.5255127713625,501.42458284203775,415.5643700154183,352.3054026095423,468.98236879068435,417.18701826541485,189.0028918248875,111.6958429307281,76.66090816394261,265.48828369827885,120.87418638558297,543.950755804057,587.2998276703646,57.748028906806574,445.93451319805337,189.01556275846835,128.1546726283302
19,304.45199311784904,369.8475587795574,,,422.28178347517877,333.3926828849284,301.88034700109176,128.49663638940805,565.2705391710087,513.853098533132,43.14113388291281,443.76821093040803,207.8704235096578,49.95438171431692,395.3683327849788,189.11971600291517,137.94790346962628,210.1993124904345,541.8673374263955,43.00758852556773,354.6882490962529,560.4737342347962,500.3438671314158,417.5708244657635,450.80939897216507,389.2126790677456,499.40136730534965,415.40741321084965,352.4364759972113,466.95731167705975,415.60913891765966,190.27895346537525,109.77657179947632,77.32002489953659,267.3587700930148,121.66115347098385,542.046294190357,586.5990691468064,57.417959932740885,443.9322417332525,187.2772563706812,129.20172919250186
20,303.03404233605914,373.22967648649865,,,422.76159541010253,331.41941758997643,299.99582405619446,127.73995370339452,563.7460628548363,515.1947271622936,41.163118551909534,444.2280486925297,207.4769866257594,51.94666754610546,397.3804847536829,188.84541712942607,135.98194655675232,210.70824159539907,542.2735986159806,44.99729887207395,355.1321890175373,562.4553781895588,500.40756400428,419.6005875370465,451.1035604227582,391.2220233533627,497.3766884837221,415.2503428877141,352.5676441833388,464.9307899465804,414.0301183731096,191.55593801385103,107.85591256078361,77.97961833945348,269.2306093117684,122.4486897281131,540.1404551801578,585.8978038016195,57.087652237219196,441.9285221312532,185.53769275769423,130.249543037385
21,301.61609155426925,376.6117941934399,,,423.24176671794123,329.4446743449166,298.1098896280583,126.98270427186516,564.8704884148882,516.8876071133483,39.183621713082985,444.6882308671699,207.0832550627388,53.940445574137236,399.39414379810904,188.57091280963905,134.01451716765382,211.21755188166122,542.6801640899266,46.98849948581834,355.5764614440638,564.4385063699368,500.47130858527566,421.631870874539,451.3979421964619,393.23287261178365,495.3597744160157,415.0008774346571,352.6989106127362,462.90275037761376,412.4499151626554,192.83387900718805,105.93381477323672,78.63970580630034,271.1038505138145,123.23681583968268,538.2331887212633,585.1960132177861,56.75709714551845,439.9233017692651,183.7968262341275,131.29814168124528
22,300.19814077247935,379.99391190038114,,,423.72229533727034,327.4684616275236,296.2225518131925,126.22489134576924,565.9957506975143,518.5817467928551,37.202651864615525,445.14875547871964,206.68923051092585,55.935707238919285,401.40930127341306,188.29620422202922,133.75159218818828,213.23428064715085,543.0870321028062,48.98118181837304,356.0210644685254,566.423110262158,500.5351006007408,423.6646657577338,451.69254302946496,395.24521821022694,493.34135949526,414.75122634603343,352.8302747218632,460.8732016767412,410.868536070271,194.1127709590549,104.01028668859801,79.30028446625418,272.9784856571371,124.0255284221866,536.3245030017636,584.4937004081651,56.42629607674546,437.9165892559043,181.79473069612564,131.65582578082652
23,298.78018999068945,383.3760296073224,,,424.2031726295898,325.49081496432586,294.3338445404147,125.46652854836817,567.1218294737876,520.2771157451344,35.22024461855492,445.6096142482924,206.29492005373032,57.932416671478755,403.0149946515041,187.04557315321625,133.4884764295784,215.2524727570098,543.4941953403219,50.975310047134045,356.4659900982593,568.4091541888454,500.59893890388145,425.6989356429206,451.9873576257056,397.2590239726006,491.32148000665575,414.50139410983996,352.9617341491771,458.8421803293162,409.28600952453036,195.39259087871233,102.08536288628025,79.96134244404148,274.8544810412757,124.81481329687793,534.4144323342489,583.7908779982879,56.09525497773656,435.9084206659964,181.05024297062354,129.76160633173873
24,297.36223920889955,386.7581473142636,,,426.2159663912893,325.80184487180117,292.44382707716085,124.70763967700695,568.2486894074743,521.9736607696864,33.23646218263248,446.07079271418837,206.6123025489328,59.944218521119915,404.3611626136193,185.51720469363093,133.22517814836908,217.27206488058147,543.9016410257339,52.97082159656686,356.9112243715458,570.3965758281488,500.6628214914583,427.7346166949239,452.2823767339327,399.27422670589107,489.30019933380925,414.25138856578604,354.94646027937307,458.38508021052604,407.40207682959124,196.16646162465116,100.15910377019028,80.62285899573226,276.73177779769196,125.60464569608015,532.5030366565363,583.087568042648,55.76398423652668,433.898859015661,180.30523879625633,127.86607286839498
25,295.94428842710965,390.14026502120487,,,427.0886185072757,327.64373067177206,291.63449679444443,126.57821432377946,569.376362214353,523.6714296162307,32.79922723018364,448.0614937495091,206.92991399159735,61.95747160683927,406.3841798416559,185.26928069169273,132.96168993395878,219.2931138598338,544.3093806267115,54.96777263088508,357.35677981962436,572.3854311165892,500.72675016146417,429.77176620853874,452.5776086575391,401.2908831285257,487.27746058722795,414.0012026773978,355.68606967567706,460.28430188178214,405.5167851384387,196.94089061102832,98.23145512524303,81.28485273988925,278.61042876341213,126.3950478498403,532.8576364887901,581.0804995399218,55.432474529411,431.88784774524055,179.55969720467957,125.96917204049197
26,294.52633764531976,393.5223827281461,,,427.96193763227325,329.4870243115952,290.824547902569,128.45021873863766,570.5048969545381,525.3704961472689,33.76864551354803,449.85610956593825,207.2477681996095,63.97226351647852,408.40874335680513,185.0211671897919,132.69800032312702,221.3157076217737,544.7174318822224,56.966250028699406,359.18803597544326,573.2837176123544,500.790727695156,431.810472811236,452.87306624077524,403.30908097641054,485.2531757663905,413.7508255601809,356.42624439019096,462.1849752173906,403.63005243027203,197.71591152986394,96.30233308787183,81.94735247696661,280.490515670328,127.18605414510115,533.2125073583555,579.071896940443,55.10071143385122,429.87529936442496,178.81358576063738,124.07082132216617
27,294.195798509655,397.1935135853942,,,428.8358723790494,331.3316173294768,290.01402805998026,130.3235427704085,571.6342272235787,527.0707603875177,34.73874716109254,451.65199044636205,207.56584647001452,65.9884756970628,410.4347340311181,184.7728787872494,132.43412483171326,223.3397271543552,545.1257707820005,58.96613619700205,361.02058302383455,574.1826373299447,502.831680525304,431.78224360028275,453.1687320985329,405.3287014961609,483.227463982847,413.5002719466503,357.1669408700724,464.08698837926187,401.74198972289616,198.49147877791972,95.42272737730089,80.1054569486667,281.99262879732345,125.80404781481597,533.5676283841693,577.0618784329996,54.768714471219106,427.861332294177,178.0715965544604,122.1693120896992
28,293.8652593739902,400.8646444426423,,,429.7105280276523,333.17773193747837,289.2028396260152,132.19841209228431,573.383191832636,528.1263571124911,35.709649037775925,453.44935273465074,207.88418712065678,68.00635103505037,412.4623959290362,184.524385573577,133.49727082224942,225.08411307848914,545.5344465172916,60.96767205551022,362.8546417257213,575.0822985592656,504.87431692122055,431.75399110327777,454.85248073086706,406.4854867798772,481.2000812057532,413.2495116534352,357.9082483445931,465.9905704966735,399.85236956759894,199.26768578523436,93.38432586607422,79.9709916054044,283.49598100549883,124.42090147849285,533.9230423464949,575.0502018772646,56.70977433802963,427.22458411556374,176.9956485538366,120.4327932877672
29,293.53472023832546,404.5357752998904,,,430.5858443245018,335.0252409598198,288.39103848210254,134.07469754762036,575.324354387568,527.4849865936068,36.6812842597747,455.24807261349093,207.166940444073,69.92077664397148,414.4915893682868,184.27570466706095,134.56121983227752,226.82981657886475,546.4639453845551,62.788523521972856,364.82999051121186,574.5555487298168,506.9184961690647,431.72571726648874,455.3502830785625,408.46832843512664,479.17116709815343,412.9985619549973,358.65011574630813,467.89559043500384,397.9613221371857,200.04447908019173,91.34438470162921,79.83642469726522,285.0004687314085,123.03671041879387,534.2787247614525,573.0370058543067,58.652300333595704,426.58735498588317,175.91888786405767,118.69496285181833
30,293.2041811026607,408.2069061571385,,,431.4617941295769,336.87408711271246,287.5786497989152,135.95234096038706,577.3486549057725,527.1887981906028,37.65362270060718,457.04809431184805,206.44917466180019,71.83658781417466,416.52225143178174,184.02684377829118,135.62593887303834,228.57678352827116,547.3941169745593,64.61069282563982,366.8067689509982,574.0284176663489,507.13840762670054,433.7597180307161,455.8484457096013,410.4526051676197,477.14078456847494,412.74743063227254,359.3925200729073,469.80198912728304,396.0689060653951,200.82183457757088,90.27516710922002,81.58064197104727,286.506045326968,121.65151755389003,534.6346646007679,571.022352785199,60.59623222803628,425.9496646630354,174.84134787112123,116.95587466495157
31,292.87364196699593,411.8780370143866,,,432.3383683259716,338.72425115332254,286.76568203181347,137.8313227880281,578.9032912645324,525.8566588994724,38.626654240152256,458.8493990950544,205.73089724436133,73.75376460585272,418.55436098434313,183.7778054974176,136.69141686291135,230.32499574423574,548.3249516060565,66.43416100133062,368.5531577289366,572.9599535652942,507.35847584081307,435.7951686638902,456.34696343909536,412.43829632495806,475.1089547489864,412.49612029904165,360.1354535974291,471.7097467316692,394.1751410485376,201.59974418663774,89.20518736105758,83.32610255137382,288.0126951221011,120.2653373009009,534.990858159811,569.0062636384974,62.54154978886299,425.3115197841162,173.7630397900886,115.21554682763718
32,292.54310283133117,415.5491678716347,,,433.47959734200776,340.4259673436271,285.95205969518526,139.71181749759987,580.4591793550661,524.5234470224165,39.600469226249366,460.6521542177043,203.69407192884404,73.5310892963647,420.5881067112294,183.52856670075954,137.75775273356575,232.0746155516063,549.2565357088225,68.2590973615529,370.30095263012066,571.8906291791594,505.3557183897905,436.2278397303613,457.56207520959754,414.0880675347247,473.07548898040295,412.24460762065945,359.14593336038047,473.5039293756213,392.2798512469096,202.3782801377873,89.96256184096013,85.22994749164076,289.5205580121228,118.87804095033879,535.3473385118349,566.9885512164689,64.48843364253192,424.672861096153,172.68386349799212,113.47381774710699
33,292.2125636956664,419.2202987288828,,,434.6216975182941,342.12898254357947,285.13781627775,141.59374768788464,582.0162551369739,523.189217434475,40.57502757664497,462.4562854783437,202.03206628166288,72.33009353755457,422.6234049034065,183.27913764699323,138.82490259458564,233.82557093598,550.1888309388282,70.08542679187227,372.05008171526083,570.8204885213678,503.35143212846117,436.66084107745905,458.77811453895,415.73909810179794,471.02695647312197,412.1542297995133,358.1556577703876,475.2994816137381,390.383114670695,203.15741038645686,90.72051446471649,87.13524573708236,291.0295719333522,117.4896856033624,535.7040909840978,564.969298568216,66.51759568703692,424.9680813208705,171.60386341375977,111.7307591129813
34,291.88202456000164,422.8914295861309,,,435.76461285907953,343.83321325646244,284.3229917008497,143.47702109018596,583.5744422687668,521.8540355512655,40.69262967869837,464.50490148543946,200.01553329048258,71.95028767343743,423.5965986558859,181.47260734858375,139.89281412494063,235.57777605019217,551.121791586798,71.91305974962829,373.80045922673355,569.7495840595848,501.34571532448757,437.0941514756659,459.99502180625683,417.3913070782026,468.97696184280676,412.0637874719492,357.16467537943106,477.09631541232676,388.4850243145292,203.9370967328594,91.47900807085222,89.04190387329544,292.53966290071355,116.1003393293076,536.0610980854698,562.9486046951847,68.54820602906949,425.26351225656737,170.52309248845242,109.98645638525696
35,291.5514854243369,426.562560443379,,,436.9083980267066,345.5387409907131,283.5075469937762,145.36172777603593,583.7409134024608,519.8072437387872,40.8103212829759,466.5550766116822,197.99746559724676,71.57019275437156,425.4075078263271,182.440944757958,140.96153839975747,237.33131469715693,552.0554622735475,73.74208364523123,375.55216888004406,568.6778645755403,499.33847205022295,437.5277916489678,461.212855212681,419.04477348432613,466.92540704413,411.97327631237164,356.1729387916828,478.8945167087625,386.58548939822776,204.71737646714288,92.23807893592769,90.9500130902365,294.0509031375001,114.70993567975141,536.4183768905702,560.9263729534183,70.58908488195566,425.0357341412361,169.44149903191553,108.24082613896812
36,291.2209462886721,430.23369130062713,,,438.05302879017887,347.2455296148641,282.6914994316598,147.24782781807565,583.9075076076048,517.7589387412268,40.92809989619044,468.6067674242774,196.30722734087655,70.40126092191899,427.21975579474713,183.40999805534454,142.03105277819873,239.0861497282997,552.9898232193385,75.57245973095758,377.3051735653648,567.605352773525,497.329744828954,437.9617524107327,462.43158895852014,420.69946229161627,464.8723355391144,411.8826982382522,355.1804690170023,480.69404740829617,384.68455016328454,205.49823305914416,92.99771097908791,92.85953296476583,295.56326062820943,113.31850411028286,536.7759198304766,558.9026461837328,72.63147254849622,424.80778763044617,168.35910595761916,106.4939053551506
37,290.89040715300735,433.90482215787523,,,439.1985241357525,348.95360743981445,281.87483547853014,149.13535250148422,582.7705953537352,516.0451359609107,42.98137706615849,468.4895398417466,194.61571238481406,69.23144615186567,429.0333726213236,184.37978331465536,143.1013750005476,240.84231025147636,553.9248899226329,77.40421836768026,379.0595023601913,566.5320308635369,495.31950034145615,438.39604095916843,463.65124325919373,422.3554009467803,462.81771327298634,411.7920517471514,354.1872495930631,482.49493736016103,385.16496347440665,207.497956163305,93.7579168005259,94.77049517053281,297.42686384089853,114.18837335820048,537.1337328358364,556.8773908181028,74.67540290624943,424.5796689431958,167.27589531165816,104.74566505722393
38,290.5598680173426,437.57595301512333,,,440.34488495236656,350.6629757910842,281.05755450063134,151.0243032910379,581.0559026253809,514.9067545970787,45.0362055754099,468.3722236887312,192.92291941639255,68.06074753639994,430.29558555162123,186.00548371779865,144.1725058974065,242.59979762952065,554.8606631090707,79.23736097689937,380.8151566259358,565.4578980126456,493.3077370277188,438.83065763129605,464.87181906119037,424.0125907348767,460.76153865129686,411.70133676872473,353.19327974909686,484.29718796190224,385.64573975846423,209.4991901443473,92.37677436673366,96.2964469586864,299.29187508603195,115.05889982977764,537.4918161843236,554.8506052848687,75.75204171220679,426.3337875719372,167.81117262410345,102.75831469028506
39,290.2293288816778,441.24708387237143,,,438.7921378183848,352.01631104518384,280.2396509050673,152.91469311338702,579.3399036167975,513.7675059961937,47.0925994857454,468.25481816240205,191.2288368513278,66.8891570640841,431.55876005583144,187.6324226054004,146.17455625294448,243.08387855867173,555.7971491824254,81.0719001033533,382.57214837706096,564.3829468702415,491.2944411206492,439.2656054013263,466.0933247172722,425.6710429965465,458.7037976030334,411.61055268218274,354.93296544635075,485.399927118207,386.126882305552,211.50194869730853,90.9945797566389,97.82356124121492,301.1583071264346,115.93008948228508,539.4165955100152,554.1172809913479,77.15267676367189,427.84400657085257,168.3468577193303,100.76945032818558
40,288.4746834480152,444.604854192987,,,437.2382873635475,353.3706079259242,279.42116613947564,154.80642617216557,577.622685287017,512.6274478901977,47.805994430919164,470.18863276814426,189.53355053802605,65.71673410579939,432.82283212201054,189.26051753159084,148.17802918648167,243.56830345663346,555.9153044297617,83.12971705699815,384.33038857720885,563.3072319099639,491.08764376990797,441.31641161667375,467.3156983270833,427.33067368896536,456.6445944051616,411.5197040880504,356.6738872956283,486.5034498374518,388.18355597514665,211.6385674880266,89.61140301358357,99.35176063090597,301.0997220506146,117.99046300814695,541.3427425079607,553.3834356265147,78.5543070511477,429.3552986718085,168.88292345125237,98.77917275753366
41,286.72003801435255,447.9626245136025,,,435.6832866749362,354.7259073214223,278.866754042832,156.7932555106127,575.9041957908163,511.486545859142,48.51991746485305,472.1238788751388,187.83700929342248,64.54344326445694,434.087839914262,190.88981765083284,150.18298518566795,244.053086948871,556.0335471412138,85.1890573043122,386.0899303101102,562.2307206544735,490.8806933379636,443.3687359360095,468.5389767957925,428.99153291870505,455.59000498065217,409.74693655147604,358.73518356544025,486.4264999766444,390.24175209209744,211.7752874104506,88.22720237752728,100.88109126623647,301.041093607344,120.05236172017396,543.0504321183686,552.2264309646729,79.95697489181293,430.86770950282715,169.41938600444382,96.78742188906583
