"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y","d9_x","d9_y","d10_x","d10_y","d11_x","d11_y","d12_x","d12_y","d13_x","d13_y","d14_x","d14_y","d15_x","d15_y","d16_x","d16_y","d17_x","d17_y"
0,297.6148630747695,300.8349884872674,422.57932546972603,290.5149605238,43.682536136669455,116.54535900499368,34.620722258507904,85.17324714051924,151.3397459057958,126.9830485843918,120.78687967064327,97.01628917205834,434.55363295962553,92.85301865274025,47.379992313348374,260.65746209180094,284.78638572698463,337.53495398975076,521.2262700712796,467.3870923658826,409.4292069103794,58.992739227435756,110.91896469655059,555.6225913153596,28.565432796953367,560.3378809137777,417.92865654023046,459.5305086237751,64.36381431901512,532.5135093855619,557.5275260891062,369.1483136647984,214.54108466030024,53.29540500684705,500.7147024790893,233.16590544374012,213.15918169705915,437.5314898318864,463.89260311022235,245.17347940683393
1,295.22972614953903,301.66997697453485,422.9206101149357,288.590131589825,41.91117464740264,115.60332420552399,36.606013723331955,85.46267569606661,150.78447002603568,128.91095412835034,121.91641274372215,98.67439234312172,433.3766492823563,91.22825389668746,49.345949086821875,260.25725582760316,284.6589383236897,339.53717981329385,522.4387588792904,465.788648754266,407.42422588949324,58.92061298425107,112.41408161781689,554.2847660349838,26.904080603519674,561.4626297650518,416.8184763993588,461.2016313433513,64.50948129575747,530.5125265718035,555.7099592916531,369.99778528049,213.24673683186398,54.82831556786874,502.31880925061307,231.9609189066282,214.36872356548213,435.93081511240047,464.4750767521032,243.25361598836284
2,292.84458922430855,302.50496546180227,423.2960666702488,286.62582935441264,40.136460454583585,114.65950639144228,38.59506280272913,85.75265206082864,150.2281431606773,130.84250867100553,123.04808371444045,100.33563385067107,432.19743789641234,89.60041390466382,51.31562687957795,259.85629208224094,284.53124969726537,341.5431953035265,522.2994144331061,463.78340920306795,405.41544998708144,58.84835022578523,113.91202838710875,552.9444086167034,25.239583924087952,562.5895074587401,415.7061949906633,462.87591704186326,64.65542398030613,528.5077564440337,553.8889523366178,370.8488647139651,211.94993915646623,56.364127509954855,503.92595215818454,230.75365165907525,215.58055476634425,434.32711075280406,465.05865285751844,241.3301187927424
3,290.45945229907807,303.3399539490697,423.6108697712039,284.64914752320556,38.35610603443836,113.71268902563136,40.327145373139665,84.72017205869214,149.6700482303533,132.78020189602296,123.35557065370963,102.32851537442271,431.01447885334744,87.96740046688605,53.29156451437248,259.45405403215824,284.403155263031,343.5555861208008,522.1596271356975,461.7717967908436,403.5645132132829,58.04825145380023,115.41473578790706,551.5997914023566,23.569797300115507,563.7199664876016,414.59037863531483,464.5555237954424,64.80183048597075,526.4966149471144,552.0621580310161,371.7026489668961,210.64902012242104,57.904820423026976,505.538202734011,229.54254758993875,216.7962372935109,432.7183096530178,464.054031133258,239.58173091338733
4,288.0743153738476,304.1749424363371,423.8895160870375,282.606452500977,37.05973621955166,115.26515314743583,42.06445842548245,83.68457420981505,149.11026798461802,134.72374649878464,123.66398613120657,104.32741493159905,429.8279475522349,86.32945571265296,54.54256939361959,257.8648069341463,284.27467401373633,345.57405388497716,524.1304201981424,461.31716039606346,401.7079870458154,57.245736571727655,116.92198101158034,550.251113760311,21.894968313315445,564.8538392368172,413.47119277704195,466.24020256633065,64.9486791048439,524.4794002759467,550.2298472363206,372.55901144743893,209.4928697252812,59.56434921326619,507.15532192733366,228.32778627139632,218.01559089594977,431.1046503523416,463.0463756877032,237.82806331390242
5,285.6891784486171,305.00993092360454,424.18568299349556,280.6664219044595,35.7597073342548,116.82199917898987,44.043695651681674,84.127817563966,148.54890773037755,136.67277685604716,123.97327212723516,106.33195648547924,428.63806720556084,84.68688777519324,55.797105298415154,256.27107410454454,284.14583011951413,347.59821887812706,526.1067759252655,460.8612407666998,399.96208012752294,56.21343152900518,118.4334805123399,548.8986294063255,20.215412035647216,565.9909124001259,412.3488479591802,467.9296364296087,66.57589433539,523.2686091040055,548.3923646502626,373.4177910550831,208.33345603424226,61.22856210878265,508.77700552266725,227.1095962266177,219.23838618658206,429.4864364153792,462.0358760828798,236.0694458975143
6,283.3040415233866,305.84491941087197,424.4195981808404,278.6326849399047,34.4577715432917,118.3811288202026,46.025836058513384,84.57171107541201,147.98672406285627,138.6246660859655,125.51072485593902,107.6594206653726,427.44644152107094,83.04191048964708,57.80449691561453,256.5813980274002,283.63298034328915,349.5636468592357,528.1259028609586,461.08270963461916,398.213612281675,55.17961228274652,119.94719710765412,547.5441612040523,18.53339215473226,567.1296534427277,411.22485686582655,469.6215483847531,68.20549639439692,522.0560419218752,546.5521868118186,374.2778303360456,207.17234169442395,62.895216101597924,510.40106783256,225.88961931885072,220.46297509525988,427.86584885321474,461.0238942591273,234.30824890958436
7,280.91890459815613,306.6799078981394,424.69185532805085,276.6186992145799,33.15439012839701,119.94198966439588,48.00191658820696,85.05149793204166,147.42391616626827,140.57872262536418,127.2977704537603,108.62975963652453,426.2534926971306,81.39510667890097,59.81411747020239,256.8920665230778,283.1195611166235,351.5312571827801,530.1472717645271,461.30442441381757,396.4632029983314,54.14464511978282,121.46259448089228,546.1881890476968,16.849504617816045,568.2696589035246,410.09961773210506,471.3153389797117,69.8369079064904,520.8421283475885,544.7099657043132,375.13882457452235,206.00993809388433,64.56372068867016,512.0269334443958,224.6682877914273,221.6889237445985,426.2434618473455,462.6817885796886,233.13076170817658
8,278.53376767292565,307.5148963854068,425.0281949567955,274.62777082061723,31.847809253979484,121.50668201257925,49.98284787731477,85.53246253956588,146.29302157890467,142.27474537230154,129.08920277981812,109.60248053535025,425.05761549671394,79.74426039672299,61.82867111616872,257.20349762843017,282.60488158041596,353.50369747360423,532.1736025985895,461.5266834446476,394.7084969192943,53.10713738388512,122.9817117572235,544.8288883353416,15.161483578646525,569.4124627787273,410.68903611957205,473.2667491596516,70.3187553613788,518.8614116197158,542.8632224271664,376.0019323280331,204.84468109738046,66.23632101688847,513.9648951760971,225.30052196664911,222.91788177632958,424.61709230689627,464.11068111093914,234.58461240889991
9,276.14863074769517,308.34988487267424,425.4153196615672,272.616637808389,29.844326727977915,121.91706239558037,51.970189745192336,86.01498361778597,147.27847379178544,144.06673818112478,130.88643243872642,110.57834929900966,423.85786826555244,78.08807173836728,63.84974414769093,257.5159365696642,282.08853646715073,355.4825208651056,534.2064909308834,461.7496617376914,392.94811235882815,52.06627212362411,124.50574511570959,543.4651887302352,13.467999860435022,570.5589649317556,411.28036194977665,475.224474383803,70.8021621439842,516.8742850074243,540.8203146732887,376.096177751754,203.67565316151882,67.9143341205086,515.9091284308957,225.9348021426603,224.15081689313698,422.98545960052854,465.5441977440833,236.04316797974556
10,273.77410381816924,307.6882808995745,425.70264867284226,270.5640253651187,28.37600231415336,120.48622133215991,53.962497723663205,86.4987104538461,148.26638852244065,145.86320894847887,132.68815314237742,111.55665663264195,422.65512302104946,76.42774447850886,65.87586757962681,257.82915625544996,281.57090107415144,357.4662890806282,535.0875688882994,459.8984501436376,391.1833288247605,51.02280587554177,126.30792074402949,544.4426577771585,12,571.7083320455534,411.4493326290572,477.26769038867053,72.8159510576888,516.4896592879984,538.772301956847,376.1906586826137,202.50370397586622,69.59654036210075,517.8582200734326,226.5706673028919,225.3868329555247,421.3497496548099,467.40574312238795,236.9021973957239
11,271.3995768886433,307.0266769264748,426.0853797628707,268.60407059076704,26.90420535139354,119.05199636695009,55.95951745853083,86.98358129125478,149.25663964566263,147.66392832233416,134.49413486849198,112.53727763759768,421.44953331541865,74.76349058799299,67.90678274062479,258.1431166976218,281.05204148695094,359.454748856231,535.9707305721005,458.0428604824555,389.4143716236718,49.97687185700308,128.11435847069794,545.422438512879,13.701730568156947,572.8604173825925,411.6187029195864,479.3157385460893,74.83450252964163,516.1041239387796,536.7583713145847,375.7816710072773,200.51540870641074,69.07705073575472,519.811921266859,227.20803626763998,226.62577216365668,419.7101712977395,469.2716910069511,237.76325839386197
12,269.0250499591174,306.3650729533751,426.36275427470827,266.64526671206505,25.43032979338587,117.61574586882203,57.95935755234456,87.46913690397143,150.24828928466567,149.46719082328366,136.3026671536365,113.51928355787285,420.2422409747802,73.09688629839656,69.94056613053561,258.45752054109124,280.5324491226762,361.4460169016867,536.8551395309846,456.18465020175233,387.64291615269605,48.929460682623265,129.9233474003986,546.4036029772202,15.405864463105285,574.0141297912775,411.7883124090608,481.36667912907694,76.85590476946753,515.7180441041698,534.741596430373,375.3721057252058,198.52430539943177,68.55682744254027,521.5678701088934,228.28124096294445,227.86646110576388,418.06827739044877,471.14027413978806,238.62553545463922
