"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y","d9_x","d9_y","d10_x","d10_y","d11_x","d11_y","d12_x","d12_y","d13_x","d13_y","d14_x","d14_y","d15_x","d15_y","d16_x","d16_y","d17_x","d17_y"
19,359.25090154423515,331.3892323545747,481.3132673899093,73.3806777882077,343.2362218483962,25.162572443751788,449.0985009984085,293.4509987081221,23.894280912590546,294.14246417943195,431.5024155741274,83.05214262954296,315.9327565256926,507.13578545522205,46.160092168503965,129.9468965002278,528.2380456336793,460.38239627708157,186.00459989782783,440.9149919892473,320.5874814941966,509.8720982007124,471.0274593792909,308.25042884015636,348.8153502053487,345.3776024661772,565.7021097626155,367.4340924009576,442.1113864727034,282.24200574693566,464.16854837008566,333.4099125219362,291.00703581046884,184.94820353330155,231.3797775207528,340.2001829534033,353.312709776433,174.6741625425876,131.39140478888024,27.957840812020567
20,362.446116714543,332.4858884452125,482.8014115659891,72.02124897992336,344.6155394708984,23.577672180395535,447.555685023878,294.8772331970002,21.881411813754465,294.74477966112124,430.10349246370123,84.61976505846114,313.88446439450144,507.60367998803065,44.059232963705846,129.97547184181428,529.283461338155,462.2049033287462,186.4864996940675,438.86994956061267,320.8189568207572,511.96036186263956,469.6079805821198,306.70139498225865,350.89064994945426,345.7055611840782,564.7422657936795,369.3030829049006,444.0123424360228,283.13687577886884,466.04599016253235,332.4667061476435,289.1587379358742,185.94731359495682,233.1946985918691,339.1416521535917,355.3234977288352,175.28338972435643,130.57560895256506,26.021632377480888
21,365.64133188485084,333.5825445358503,484.41414798214606,70.6381054657779,345.9976277612499,21.989588290489152,446.00976995850124,296.3063325967439,19.864499417271745,295.3483050281285,428.70175930341964,86.1905364075358,311.8245124432552,508.03816409851515,41.95415371345937,130.00410458336356,531.3313804145911,461.71683986967946,186.9693674937969,436.82079920700477,321.0508971172672,514.0528202690509,467.5798224277392,307.2659771149253,352.97011839711644,346.03417868039304,563.7804937635184,371.17582769416225,445.91711689443326,284.033543357347,467.92720321660033,331.52160513245457,287.3067273417337,186.94843059256402,235.01326533775872,338.08099505798947,357.3383247984361,175.89384067513822,129.75817440790715,24.08153463537953
22,368.8365470551587,334.67920062648807,486.0221997726288,69.13895069782589,347.3821584488421,20.398697972268543,444.4611229846664,297.7379574707682,18.805487871852527,293.52447615014637,426.6387775487495,85.75240000253066,309.7609201884212,508.4734160201446,39.84535441161541,130.03278792408906,533.3829185303725,461.22791391517444,187.753287388509,434.86291084752986,321.28324729377124,516.1489764237712,465.5480801550974,307.83155696521436,355.05326163750664,346.36337690260785,562.8170221101356,373.05188195846824,447.825257430043,284.9317955078347,469.81174071065135,330.57483395470956,285.40664386443694,186.03325847279817,236.8350458163985,337.0184635915661,357.6307151774005,177.98246823786496,128.9392953101839,22.13800839351792
23,372.03176222546654,335.77585671712586,487.5159195295361,67.63242171692288,349.26451143949873,21.356993537458994,445.26022473423336,299.6932118188101,16.969783451521828,292.47959699307796,424.5726150988962,85.31358808095841,307.694146297138,508.9093390110588,37.7333037733181,130.06151548864906,535.4376196975907,460.7382341370232,188.53841592708204,432.9020038253547,321.5159557066414,518.2483644218023,463.51320535215314,308.3980088237514,357.13961665796006,346.6930826810322,561.8520649808681,374.9308287140666,447.7931111075169,287.04379687754204,471.69918377539693,329.62660304979164,283.5036308477247,185.11667534513248,237.01740763101478,334.9141044634068,355.78239001019216,179.0048562502956,128.1191536686714,20.191485632398795
24,375.2269773957744,336.87251280776366,489.09181902502,66.18280593633573,351.150215142098,22.316994931689376,446.0607489373937,301.6519466479984,15.130811356767207,291.4328578824899,422.50277474419164,84.87399504534778,305.702438038109,508.19479066291393,36.11666676132104,128.69624412281658,537.4959783678243,460.24768269670824,189.32494204601528,430.93760625990194,321.74907835576914,520.3514894683425,461.4747083384238,308.96546900379707,359.22968552736654,347.0233753573948,560.8853901645392,376.8131201182855,447.76090756242553,289.15955774838835,473.5899866127513,328.67668423159,281.5972303428666,184.198460639305,237.20009406163726,332.8059994378003,353.9307747028016,180.02906418053138,127.29755212117607,18.241497932931402
25,378.42219256608223,337.96916889840145,490.5863013589873,64.6879826700469,352.5085267492243,20.687953563205326,446.8631754361258,303.61533604300365,13.208895935308298,292.3300910266865,420.893190608926,86.2553078679146,303.70599685809367,507.4785443246857,34.49618811478401,127.32772844574015,539.5592283412412,459.7559655529343,190.1133371966994,428.968540672202,322.76241076100894,522.2148046963105,459.43136721901124,309.5342776464918,361.3247210532952,347.35445291233214,559.9164182268802,378.6998844348645,447.7286274916514,291.28034632797784,475.32389759025153,327.45507098494005,279.6862996348942,183.27806396850778,237.38321461228585,330.69288489613047,352.07475937903956,181.05570594874794,126.47399819175484,16.286876453559678
26,381.6174077363901,339.06582498903924,492.2012834152678,63.18287790041493,353.8685562758699,19.056851870749984,447.66661680076766,305.58120862739486,12,293.22845894314275,419.2815707581519,87.6383677007018,301.70703068657104,506.76139211658295,32.60831418289561,128.30040776688085,541.6250878023368,459.2636265117439,189.71241251216463,426.8830113768409,323.7770247746141,524.0804765452364,457.3854417915686,310.1038056877876,363.422406267561,347.68594919636746,558.9462207855911,380.5890350295484,447.69630659477866,293.40381716698266,477.0600015251684,326.2319127075104,277.7729520844639,182.35650322946734,237.56656676396526,328.577097800756,350.2163966668461,182.08364615829686,125.64940267558495,14.329782873990466
27,384.8126229066979,340.16248107967704,493.7563537264451,61.6552749651455,355.23062835999406,17.423300511655068,448.4712648121299,307.5500336533842,13.927236232012495,294.1281760715612,417.6675304995011,89.02350467898435,299.70506237191614,506.04316285494775,32.958599046657746,130.39827118459192,543.6673208891852,458.66947634206224,189.31088569973724,424.79434993370245,324.7931625841375,525.948950349497,455.3472105749832,310.7115424012483,364.0308395976178,349.72397257406146,557.9745662553192,382.48102284107193,447.66393715683506,295.53047713619225,478.79871282412137,325.00691743239935,275.856730977047,181.43355844637298,237.75019428268726,326.45813311499097,348.3552429765295,183.1131301776833,124.82356874237678,12.36975003755298
28,388.0078380770058,341.25913717031483,495.33444143009615,60.16928337369775,355.94013922345096,15.414437988640671,447.2806737718512,309.3167897985676,15.85770839090699,295.02940387043805,416.05078018581145,90.41096737214752,297.6997326514415,505.32372765014037,34.17859423159881,132.14485243104335,545.7129829884377,458.0743285642648,188.90868470353072,422.702181522607,325.8110065403175,527.8205614155582,453.3055570653359,311.32029953531736,364.6402945179373,351.76541789584536,557.0012802680614,384.3761873956008,447.63151336897175,297.6607078748015,480.54034350708076,323.77986532840805,273.8142578226954,180.82755703095532,237.93413012127905,324.33561058059547,346.49096431525294,184.14434275268613,122.69528898025013,12.466494835125175
29,391.2030532473136,342.3557932609526,496.82060194435746,58.66188753722608,356.6508337560607,13.402224102422005,446.0880964816634,311.08649340355373,17.791401135225353,295.9321351777179,414.4313326653943,91.80074475402826,295.6910574614981,504.60309221951087,36.2550790142953,131.6526102246017,547.7620578432219,457.47818790798976,188.50581271983555,420.6065227700125,327.9411153281301,527.9498981646146,451.26049748764274,311.9300722522031,365.25076618518267,353.8102689383576,556.026370558519,386.2745136322664,447.5990354888606,299.7944924538713,482.30568816591125,322.58084502911726,271.7683772328938,180.22054463005603,238.11837281800294,322.20954706525157,344.4161983015785,183.64490563845243,120.56345863245548,12.563401030976783
30,394.39826841762147,343.4524493515904,498.34592140690097,57.271970511158074,357.362839884467,12,445.0779393838668,312.970770150353,19.728662534090553,296.8365324871037,412.74181525654774,93.11087724578695,293.67867523595106,503.8811268470311,37.92483721369517,130.31738598265045,549.8149142917048,456.8809470665535,188.10219723077188,418.5069964525434,330.0751552587952,528.079473606286,449.2116637264957,312.5409703123912,365.86236448565217,355.8588937794693,555.0496616407116,388.1763432541392,447.42006927741664,301.9249589088804,484.13908314985764,321.4810363850352,269.71872094444996,179.61241198005263,238.3029555369663,320.0795598726569,342.33760328084486,183.144546806674,118.42769396464743,12.66048606844501
31,397.5934835879293,344.5491054422282,499.96420225514646,55.77556030695136,358.0761572233219,14.019639927795138,444.065922009187,314.8585169281814,21.669491539029014,297.74259530912263,411.0491864799879,94.4234224406724,291.6625870639304,503.1578319234392,39.54763054562104,128.91942000820316,551.8715512228513,456.2826063631914,187.6978384547822,416.4036037064934,332.2131251773399,528.2092876704442,448.55686582418696,310.50160600678333,366.47508908834004,357.91129131043556,554.071154043248,390.08167523192196,447.2407734868342,304.0593487709569,485.9758544624106,320.37920236430534,267.6652900666673,179.0031594100752,238.4878781782703,317.9456501555909,340.25518037801737,182.64326652815217,116.43724595939356,12
32,400.78869875823716,345.645761532866,501.56573715411304,54.26584377490864,358.79189808154854,16.046141649384257,443.05046627183395,316.75267738844224,23.61691457503112,298.65173650969984,409.3508069408913,95.74042705149067,289.6396491653241,502.43207958129966,41.17593737183897,127.51670439788482,553.1398308506467,458.0176743703478,187.2921058564089,414.29306461366525,333.837766208064,529.616247415791,447.89984322423754,308.45531289315215,367.08989544323447,359.97066193024153,553.0893219336933,391.99348063843854,447.0608685328429,306.2009902935437,487.81886626655813,319.27362482586153,265.60488258921475,178.39183688423776,238.67342910039557,315.8044904093232,338.1656823741511,182.14028313321992,114.44003534087298,12.793816067491264
33,403.983913928545,346.7424176235038,503.1590708723552,52.76576463016945,359.5103814474795,18.08040832741042,442.03111960782627,318.6540957124897,25.571799561288667,299.56436127100756,407.6459197127095,97.06247803523893,287.6089599657985,501.7035463704045,41.09657443285954,125.3607450317641,554.4129701516193,459.75939064596963,186.88481861047825,412.17443855799866,335.4686323836745,531.0285982155914,445.9294284942529,307.57672023650946,367.7070575546092,362.0379234504007,552.103727733301,393.9126115189676,446.88027423617024,308.3508379542993,489.6689399479396,318.1638110406224,263.7553992949193,179.5026342593558,238.85969099888558,313.6551263709114,337.2737198000065,184.10468177676773,112.43517200077649,13.590673803843417
34,407.17912909885285,347.8390737141416,504.6814423682193,51.30337360262943,360.2323052393101,20.124416001676252,441.00689184728964,320.5646188942949,24.82699860447986,301.6001443803798,405.932868707252,98.39085960179642,285.5685469006312,500.9715246103705,41.01683146794816,123.19446194933562,555.6922058239661,461.50944705313606,186.4755810875392,410.04566755493437,337.10730789001616,532.4477119948863,444.28943454698185,306.159130314641,368.65025818511975,363.9897210588307,552.9933604974118,395.8894005513859,448.530299111859,309.75673953096714,491.5278726255225,317.0486829610356,262.5893027714272,177.67524261234405,239.046844804259,311.4954701976275,336.3774861024274,186.07848685655455,110.42070846102679,14.391347258310212
35,410.3743442691607,348.9357298047794,506.2903938829991,49.74121112299059,362.3937754558757,20.361425607715766,439.9795100705988,322.4810253583256,24.07990410092297,303.64219649852225,404.21454251716034,99.72333179846703,283.52185056916625,500.23724865596165,40.936842941835245,121.02150799534915,556.9753807861184,463.26489259970265,186.06508335490074,407.9103411953458,338.75102954841276,533.8711958058842,442.64439038763703,304.73717505364976,369.59636331611347,365.9475290503259,553.8857328046374,397.8722769256846,450.18540508895245,311.16697045356267,493.39252971706946,315.93012094603654,261.41961535983944,175.84222367910078,239.23457493273963,309.3291635597492,335.4784925347597,188.05837008941128,109.07984678880892,16.10313492809646
36,413.56955943946855,350.0323858954172,507.8102208014334,48.23558864613579,364.56030061571437,20.59898949856778,438.94972559755746,324.40191364490914,23.331062397563755,305.68902428164444,402.4921977468685,101.05892019415603,281.3492077593946,500.06435825253135,40.85666734978041,118.84347224153578,558.2615566578338,465.02444353601226,185.65362560776086,405.77002103406863,340.39859531239836,535.2980086610945,440.9954990298236,303.3118943232044,368.9979623936701,368.04328290191955,554.780192067009,399.8597905730361,451.8443817956822,312.5804994263747,495.2615476069977,314.8089429951389,260.2471924474488,174.00491793836184,239.4227440981049,307.15779066785416,334.5773965270711,190.04288359538154,107.73584929744436,17.818925886708996
37,416.7647746097764,351.129041986055,509.3691767299636,46.67365813524827,366.73044959830685,20.83695074895621,437.91821866291076,326.32601489149397,22.580968149505807,307.7392756765626,400.7594913150184,102.38703938472553,279.1729308942259,499.891178665209,40.77635765259715,116.66179341185622,559.5498838423867,466.7869375725626,185.24147963877434,403.6261208816404,342.0489168654302,536.7272080645831,439.34384966571884,301.8842296071782,368.39856056022006,370.1425422011464,555.676147440244,401.85062862082026,453.5061333778896,313.99639272827443,497.13369169628066,313.68588971399134,259.0728084902913,172.1645390413668,239.61122800327368,304.98278584468113,333.67479330761466,192.03071648361953,106.38960377832525,19.53758675074975
38,419.17988434761503,353.54300380180996,510.9155880941898,45.249620870127075,367.50004414207126,22.884137662754256,435.74430306963933,326.0865550511258,21.829531257027398,309.7931969551028,399.02368339475,103.7175358656496,276.99275856392336,499.7176890920319,40.69590420365588,114.47620944770125,560.8405170908917,468.5525864163793,184.82859594184615,401.478383217346,343.70219244061445,538.1589656887351,437.1856188224906,302.2381923865155,367.7980858168932,372.2455591065574,554.1516980152347,403.41884543376636,455.17085944163165,315.41482043334645,499.0091868628746,312.56082620382824,257.89632242387006,170.32086592572657,239.80004928853072,302.8038878332883,333.3126514719893,194.18758998772398,104.24174254057863,19.949827123837423
39,421.59499408545366,355.95696561756495,512.5479123191158,43.781135507796584,368.27083309980077,24.93450181924306,434.58122795761346,324.2303855881301,21.07692813133496,311.8503059280962,397.34957364895826,102.3049264537395,274.80920259700497,499.5439302623083,40.61532589062386,112.28723344805194,562.1331534076205,470.3209755546194,184.41507144768573,399.32731225517364,345.358033906437,539.5929454067347,435.0240383959266,302.59270451757334,367.196679134242,374.3518399030407,552.6248826383134,404.98949612579446,456.8381691672184,316.8354495441758,500.8875928058464,311.43401659037085,256.71801044613113,168.4743314216653,241.83949436677386,302.0046553487123,332.9499475907136,196.34781096856815,102.09054781316753,20.362707295716014
40,424.0101038232923,358.37092743331993,514.1719234586212,42.239956827248704,369.0429095205895,26.988290736923553,433.41621013970575,322.37111573093273,20.32306791871508,313.910850928273,395.67266760667945,100.88995753418895,272.62199939614925,499.36988119999614,40.53461298614451,110.09460116128434,563.4279488387089,472.0923184659604,184.00085623591065,397.17264831936853,347.0166411549006,541.0293203275925,432.858847441577,302.94780879680377,366.59426791088,376.4616388593142,551.0955169934149,406.5627703047377,458.5082638310926,318.2584515580971,502.7691362850238,310.30532484596495,255.5377303120916,166.6247126168526,243.88234596787026,301.20408789132784,332.5866378784333,198.5116402064906,101.67994189514992,22.518061952846494
41,426.42521356113093,360.7848892490749,515.7937616689319,40.69091753711669,367.03999152024636,27.89850609785681,432.24804796940344,320.50682775337884,19.567173057244062,315.97695728511405,393.9912356391757,99.47116965080617,270.42889299148294,499.19536238385064,40.4536822396626,107.89605101774629,564.7262388885504,473.86844218514767,183.5855230681927,395.0121690023718,348.6797249406267,542.469571986516,430.68781269389007,303.30387149312753,365.99023079549846,378.5771321073816,549.5620236309366,408.1402907092372,460.18286603646095,319.68529421696064,504.6557580004766,309.1735867922797,254.35426463306834,164.7701017396195,245.93071117161293,300.4013597234693,332.2223476028121,200.68130956251358,101.26822776257823,24.679233855407247
