"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y","d9_x","d9_y","d10_x","d10_y","d11_x","d11_y","d12_x","d12_y","d13_x","d13_y","d14_x","d14_y","d15_x","d15_y","d16_x","d16_y","d17_x","d17_y"
0,301.17975907506803,302.7151994964211,346.9176471060937,243.3839625076995,201.36514228130727,517.8708700059626,200.9545625010761,534.3938819166689,150.5742789490005,60.28533713064018,190.3105755876099,422.39857079480197,230.33032932187695,302.60332453395097,333.28471463400996,380.0029633791514,209.0206933020025,175.50624332492595,296.7896964883123,586.8126987070889,75.4352514559691,234.208039720153,429.5730142458255,413.50351373897314,455.831583805713,542.502596298217,439.9268603472998,33.821550922908635,521.5883513572236,135.20986898581182,190.91696293764645,349.57790983698,280.53564846693604,231.2684519204278,454.67595019032177,171.57796644280452,223.40002436868156,308.6291347365871,218.83865604179755,53.89890083279844
1,302.35951815013607,305.43039899284224,346.2978380572071,241.52239023138017,203.35305568752923,517.6254020266906,202.50892253028186,535.6572184272995,149.3051292313475,58.735720005777964,188.3822605958643,422.94047072291977,231.44665211781827,304.26641733194714,332.79753742884543,378.0601014153843,208.7871256905684,173.5168965953753,298.4320993368763,587.9592444421181,77.43748569568392,234.15225182900704,431.16345634911715,414.72111308012035,455.10817933270613,540.6347793350435,441.8836325149392,34.249449185859724,523.1606189663363,136.45084795614926,190.64586994054477,347.59332856466904,281.1867230885767,233.16269479728928,456.6063888920954,172.11225162712037,223.61287222288624,306.63746457553,217.82577382688498,52.170860365043495
2,303.5392772252041,308.14559848926336,345.7323870324802,239.60366079924668,205.34370198318985,517.379596589637,204.0654194202253,536.9222917132829,148.03423474661935,57.1839725404989,186.45129464776474,423.4831156294585,232.56450958160258,305.9317964713548,332.30969047547427,376.1145684967733,208.55323698141618,171.5248150059208,300.0767600832868,588,79.42801178951295,233.90547489106874,432.7560849170774,415.9403863193204,454.38378035740453,538.7643945853478,443.8430947605137,34.677935703128114,522.4004664219993,138.30698940998582,190.37440425759755,345.60601898377973,281.8386927768493,235.05954178977078,458.5394814697992,172.64727132146712,223.82601269026563,304.64305636042513,216.22191095542905,50.96640327702516
3,304.71903630027214,310.8607979856845,345.0358169249422,237.7034746263078,207.3364792464896,517.1335280202363,204.5260676098554,538.8766494613326,146.76197978161622,55.6305639445409,184.5182616192619,424.02634143213027,233.68356370100858,307.5989583830514,330.4702969174958,375.30937143962603,209.14456851897964,169.60595128625383,301.7231814231465,586.8506489945948,81.42066872230622,233.6584337808011,434.3504183785422,417.16096477875055,453.65860591999416,536.8920076068366,445.80465459150275,35.10688091107606,523.1355383235538,140.1755129612199,190.38713992446304,343.59814728350585,282.4913603923783,236.95841933864304,460.4746434044428,173.18286374923088,224.0393813224574,302.6465131505827,214.6163311642551,49.76065682932354
4,305.89879537534017,313.5759974821056,344.33590224621236,235.81450964061634,209.33256583231028,516.8870508149719,202.76722955475944,539.8521500337334,145.4876120355785,54.07457566737846,182.58201848301007,424.5704693473541,234.80447618716116,309.26888888136426,331.01235627545526,373.37254818407155,209.7368820562932,167.6839009892212,301.1142725202696,584.9337915093328,83.19723229917527,232.71560053565622,434.02719722581855,419.1460695007338,452.93222721548307,535.0165112329556,447.7694719035181,35.536538450533925,523.871830928517,142.04713949199055,188.90377783871023,342.2399316918713,283.14511186593717,238.86045027467634,461.98623609310124,171.85613837659247,224.25310428708397,300.64665436426816,213.00808505333737,48.55290804852259
5,307.0785544504082,316.2911969785267,343.6758886897147,233.9769790641886,211.33184607124267,516.6401792567274,201.00557743404752,540.8292113653022,144.21120535568568,52.516097875563474,180.64267744060476,425.1154678439555,235.9271820853204,310.94149119700717,331.55528290518924,371.43262609419753,210.33014326991753,165.7587754939704,300.5043893892073,583.0138671341291,84.08701014271114,230.90829247414368,433.7034589330833,421.1343503053166,450.9242604552178,535.1781791943005,449.73743283914524,35.96688342366706,522.8163692786233,143.7629680806494,187.41804243710297,340.87954301341705,283.79990931387545,240.76552437880696,463.5002472653706,170.5272903001371,224.46716919930736,298.6435958894826,211.39726581746953,47.343226921359836
6,308.25831352547624,319.00639647494785,343.0952528908309,232.00181717576552,213.33424620308378,516.3929224534287,199.24117624101845,541.8077974089449,142.93280683289274,50.955188066607306,178.70031004088943,425.6613168150986,237.05163997507245,312.6167036220295,332.09905677629996,369.48967674028427,212.14020229875766,164.86746829278266,299.89355453060887,581.0909467014809,84.97817649173531,229.0981640938508,433.37921544413587,423.1257338381023,448.9131602466573,535.3400994398005,451.7084647936562,36.39789995359541,521.7592605723274,145.48147423363469,185.92998853344008,339.5170314374778,284.45524885041146,242.67373618744548,465.01662106426335,169.1963685455601,226.37283822045563,297.9808985252125,209.78393288521568,46.1316580770592
7,309.4380726005443,321.72159597136897,342.4777817263996,230.06768146643117,215.3440655184044,516.1447495277422,197.47023768516445,542.7900092560885,141.64967165779453,49.3884948599758,176.75074588769118,426.2091882360031,238.1802641447135,314.29812295253026,334.11433522047963,369.2906383678425,213.95696785933944,163.97285866888876,299.28045644009217,579.1609015691888,85.8726447415879,227.28132892485908,433.05377058594246,425.124495736267,446.89460861956877,535.5026196233406,453.1017208123225,34.92827376039877,520.6982351246545,147.20634770165202,184.43642117381847,338.149471558148,285.11301651516504,244.5890181981385,466.5386132484421,167.86051553247134,228.28556802226123,297.3157457709039,208.16462231999648,44.91560019412389
8,310.6178316756123,324.4367954677901,341.7822425817463,228.06575256757841,217.3778293650118,515.8936199261304,195.67820056918896,543.7839229523113,140.35124950136864,47.80313642596935,174.7779550695355,426.7635868727021,239.3223344866224,315.99957433141395,336.15362323476865,369.0892286973941,215.79537795257872,163.06759086892626,298.6600540380394,577.2078623171254,86.77776948321088,225.44284839391105,432.72444845155326,427.14707043015954,445.9488584654822,533.6847037543802,454.51157576706,33.441138774200354,521.4802958947174,149.10045498808057,182.92505979157067,336.7656188807206,285.77862067462644,246.52711844412184,468.07873810215716,166.50874746969495,230.2210856529196,296.6426685376062,206.5260196561312,43.68505447349961
9,311.79759075068034,327.1519949642112,341.13144602078614,226.16850701497916,219.4171249232477,515.641807267565,193.88128922331225,544.780540032194,139.04929571714172,46.21346591526856,172.79979838261013,427.3194934393363,240.4675111890861,317.70565355260766,338.19845798608,368.8872712051236,217.6387884073436,162.15986079664816,298.0379641799,575.2495109193281,87.68535610803963,223.5993673098512,432.3942305813669,429.1751464018786,445.00053592958557,531.8618432669141,455.92526543990425,31.949958872998636,523.451907965966,148.5217652358287,181.40958760002363,335.3780022097692,286.4460352361534,248.47049020266837,469.62305200003135,165.15330268155816,232.1618677715875,295.9677605759452,204.882960094566,42.451161744773316
10,312.9773498257484,329.86719446063233,340.476238718935,224.15783927927882,221.46004996394066,515.3895464397174,193.85249993240268,546.8387794312645,137.74502475117984,44.62096615247248,170.81812102651867,427.87638939327303,239.49420624946447,319.5194495007961,340.24693207835264,368.6849542744322,219.4854797136161,161.25051517121506,297.414767143246,573.2876741012766,88.59455803071951,221.75260524857967,432.06342499844715,431.20683188774143,443.4413404407312,530.5179356530161,457.3414711589619,30.456125010594565,524.092399076926,150.47802426365143,179.8914182125203,333.98791589662005,287.11463764386235,250.4173207211169,471.17011442554184,163.7954455098607,234.1061040411872,295.29165143155365,203.23697626053303,41.21507296751708
