"frame","targetX","targetY","chaserX","chaserY","d0_x","d0_y","d1_x","d1_y","d2_x","d2_y","d3_x","d3_y","d4_x","d4_y","d5_x","d5_y","d6_x","d6_y","d7_x","d7_y","d8_x","d8_y","d9_x","d9_y","d10_x","d10_y","d11_x","d11_y","d12_x","d12_y","d13_x","d13_y","d14_x","d14_y","d15_x","d15_y","d16_x","d16_y","d17_x","d17_y"
0,297.5508953998503,302.5323709112906,272.36289446831967,237.82455523316608,317.8493519172014,328.9112238271453,51.18014798828219,293.0158639415745,476.5111117611828,149.47731057624446,188.22730774246705,119.63212949838594,120.17190313678378,404.6539243997777,498.1887523458644,21.552557364825613,535.0054387874524,194.11526101876527,76.14283029472277,28.796825136852647,388.7100054732755,252.53203455880222,255.18493026440743,576.7444414314891,322.4943969335174,286.33649202821937,180.19698617727425,135.7316261273334,400.29294309952326,15.76766920137844,518.944053746107,432.74918781941716,342.4557039915536,506.8497561217608,295.9102801465237,449.8253422519434,42.03467513072001,67.19350428817478,198.24130733125028,208.1787567302093
1,295.10179079970055,305.06474182258125,273.78479405008176,236.43493462208878,319.39357045466363,330.187054750937,52.91231237810716,294.021827143768,478.47066595031816,149.89264516111234,189.0865588166887,121.44156118513018,119.84833175921176,402.6771449479517,496.5317855810782,20.42702789922314,537.0076512730647,194.05609515019623,75.64499284276862,30.73706051148558,389.2644481828914,254.45685889346214,253.42932094493082,575.7799771475926,320.6697512591928,285.5100396093144,180.74725479621273,133.80560435057262,398.8502431766275,17.15726351988359,519.4668757431468,434.6828404761672,343.2858150565597,505.0267720139585,294.5000508135737,451.24787825009344,43.61894717371632,65.96776470273034,199.9602222442481,207.15031764138638
2,292.6526861995508,307.5971127338719,275.2556320394198,235.02434192168116,320.94061693551714,331.4652221171051,54.647648898508216,295.02963257678607,480.43380869132267,150.30874035250446,187.76070160898212,122.94793673413213,119.52416782202681,400.6967453994547,494.8717843959051,19.299437239860374,539.013530431126,193.9968209305597,75.14624369593577,32.68084905924274,391.2695712774237,254.37595150423576,251.6704965599358,574.8137466302701,320.96291382235336,283.5248140953187,181.2985311277687,131.87605543019652,397.40490122243006,18.54940261684739,519.9906551895215,436.62003425104206,344.11744631255135,503.2004494564906,293.08723891304953,452.673019353141,45.20612051050318,64.7397804076959,199.00974844964733,205.38292855133415
3,290.2035815994011,310.1294836451625,276.6800070934707,233.61931388194193,321.82565248991494,333.26997552525296,56.385861176500995,296.0391081205238,481.3851459625831,148.5380398715986,186.43264722286906,124.45680861215735,119.28968431053883,398.700388647867,493.20903229703055,18.169977964606165,539.0847646802328,191.98800324880665,74.64666803411374,34.62785880623544,393.27801721331485,254.29491003724632,249.90875749382954,573.8459148991699,321.256562207403,281.53629871375205,181.85072102109035,129.94330890815,395.95716408260233,19.943848732956912,520.5153026304905,438.5604382964548,345.1985140803877,501.5058358491704,291.672085734911,454.1005221654583,46.76476864395769,66.00904743746082,198.05769955292752,203.6126105869492
4,287.7544769992514,312.66185455645314,278.19450721489756,232.15014023856676,322.71208199390634,335.0775714579382,58.126811175353055,297.05017360945294,483.3824365071351,148.79100390471373,185.20968483643756,126.0560344632429,119.05483148259354,396.7008875924503,491.23027632181356,18.541037409910565,539.1561111247785,189.97602163699773,74.14630553012782,36.577935134488115,395.2896264937543,254.21374092824365,248.1442436516784,572.8765588127582,321.550673094829,279.5446513786789,182.403780625096,128.00751826972245,394.5071467263611,21.340491130997904,521.0407764022025,440.5038985190087,346.2812845526727,499.80855318981327,289.80251184019437,454.84741825836585,48.32587168097102,67.28031358946609,197.10415115919196,201.83950433457431
5,285.30537239910166,315.19422546774376,279.69339398263736,230.78990022484476,323.6001800164258,336.8885698126901,59.87103814921153,298.0631422181381,485.383486534268,149.0444440898232,183.98442047856705,127.65827052320698,118.81953659321749,394.6976228936272,489.24779575147386,18.912795297174217,539.2275918641149,187.96025288974,73.64500119816246,38.53168207441402,397.3050222088065,254.13241903533466,246.376408480504,571.9053781158351,321.8453375846145,277.5492551831888,182.95788124837307,126.06808390945113,393.0544000150905,22.739762416849747,521.6524899595266,442.425939013458,347.3660931143787,498.1080757501022,287.9294188628334,455.59572022727815,49.88991316862228,68.55397263466723,196.14880790962724,200.06306057975735
6,282.85626779895193,317.7265963790344,281.1829744617112,229.44941869490833,323.582576041554,338.9095461122969,61.61873902066706,299.07812831036665,487.3885219618018,149.2983890402317,182.75671581735736,129.2636976839177,120.82593497120561,394.4546812292089,487.2613667646765,19.28529359772731,539.2992149683913,185.94046942747542,73.14269844114101,40.489320203331715,399.0614691530696,253.13264444299267,244.60505239235886,570.9322631624535,322.14058894427325,275.5498848477773,183.51308544868027,124.12478686590248,391.5987599342154,24.141820567731425,522.2654218389434,444.3518075486125,348.45306223999773,496.40421154675306,286.05259533131255,456.3455125552152,51.457069686626284,69.83016836870699,195.19156194632816,198.28307876264478
7,280.26547054613206,320.2498482108522,282.57373842933185,228.10033201051544,321.67463653071377,339.58486415189145,63.368926727022746,300.0945586445009,489.39641039018875,149.5526953334625,181.5272642331768,130.8714092357151,122.83518828941348,394.2113938787412,485.27211125246413,19.658321932789853,539.3709399864669,183.91781197911473,72.63968094852206,42.44974389063665,400.82041537717663,252.13144725346075,242.83117580988167,569.9577635463602,322.43626042238446,273.54766957247386,184.06907965899697,122.17872467015404,390.14104859697477,25.54587373228999,521.9454452522687,446.3502826211633,349.5415780334712,494.6979228844846,284.71872800189755,454.82331494020383,53.02645613973339,71.10818002453445,194.23295390058783,196.5005641774958
8,277.6746732933122,322.77310004266997,284.0971835483884,226.63609311087768,321.4018619209498,341.59515992873213,65.12325556985505,301.1133939645218,491.40904970328455,149.80760334333394,182.20740115750127,132.78272000643915,124.84919572180954,393.96753088366256,483.2781489430705,20.03223289389275,539.4428347138185,181.89036870092065,72.13547326122885,44.41480615585618,402.58352346137593,251.12788112133669,241.05310204044332,568.9809581570678,322.73263149171015,271.5407168357653,184.62638941272468,120.2280578773585,388.6798881544929,26.95324904095558,521.6247115658211,448.3534863053884,350.6326693749509,492.9875969557028,283.3817045957756,453.2975156383304,54.59955593368003,72.38921559640602,193.27207768285055,194.71383196692193
9,275.0838760404923,325.29635187448775,285.5702603697809,225.25815163830129,321.1286559992425,343.60863439063763,67.06877764430183,301.69962322193044,493.424871407051,150.06291441443307,182.88861351615154,134.69705294687134,126.86638770815014,393.72328229176316,481.28103377513446,20.406735084008478,540.3834088498677,180.08924650101395,71.6304683193905,46.38297558279088,404.3494193767986,250.1227281477575,239.272216776,568.0026082404785,321.0635514343822,270.3818843859989,185.18458038612715,118.27430668500733,387.2164173212072,28.362849695227435,522.2988376365103,450.27032613313065,351.72548595298116,491.2745666549831,282.04256708466403,451.76930373851565,56.175143117232786,73.67227674515377,194.853335854666,193.43776634225034
